canonical_event_id,review_unit_id,pdb_id,ligand_component_id,ccd_component_graph_sha256,ligand_reactive_atom,ligand_reactive_element,radius1_sha256,radius2_sha256,rule_id,evaluation_status,evaluation_reason,matched_predicates_json,failed_predicates_json,calibration_snapshot_human_review_state,review_unit_shadow_status,shadow_would_auto_negative
COVAPIE_CYS_SG_EVENT_V1:1DC4:A:CYS:149-:SG:C:G3P:C1,COVAPIE_BULK_REVIEW_UNIT_7ECA4E38FFF9D55A,1DC4,G3P,a80febafdd1a957239c1b25358c830f15f48f9824891e39a38e8efd41193a0a8,C1,C,6640297989eb0bea53d9ea479366da0a85b814f464788a15e1152c9600e47ae3,7f5a3f467df2241f184015f98fea08e52f76734ceabdd1c7c558728f48aea087,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""structured_source_boundary"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""automorphism_derived_dtt_sulfur_endpoint"",""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""exact_ligand_reactive_element"",""exact_local_topology"",""exact_radius1_sha256"",""exact_radius2_sha256""]",UNREVIEWED,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:1DC4:B:CYS:149-:SG:D:G3P:C1,COVAPIE_BULK_REVIEW_UNIT_7ECA4E38FFF9D55A,1DC4,G3P,a80febafdd1a957239c1b25358c830f15f48f9824891e39a38e8efd41193a0a8,C1,C,6640297989eb0bea53d9ea479366da0a85b814f464788a15e1152c9600e47ae3,7f5a3f467df2241f184015f98fea08e52f76734ceabdd1c7c558728f48aea087,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""structured_source_boundary"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""automorphism_derived_dtt_sulfur_endpoint"",""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""exact_ligand_reactive_element"",""exact_local_topology"",""exact_radius1_sha256"",""exact_radius2_sha256""]",UNREVIEWED,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:1ECC:A:CYS:1-:SG:E:ONL:CE,COVAPIE_BULK_REVIEW_UNIT_FC5A3060FADCBA74,1ECC,ONL,4f5da8da8d74363eedaacb6a29fa2b53e0c9c2103df1a3d9f8f69baa65a87bbd,CE,C,270399e12813ee583716a9b98b14a3a92b0ff33679d916e098ea8dd5a3862b15,a4ef2bdfced2cd00b0657a687d1f369c44fc79aef3f185422cfcd2c90519ac47,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""structured_source_boundary"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""automorphism_derived_dtt_sulfur_endpoint"",""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""exact_ligand_reactive_element"",""exact_local_topology"",""exact_radius1_sha256"",""exact_radius2_sha256""]",UNREVIEWED,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:1ECC:B:CYS:1-:SG:J:ONL:CE,COVAPIE_BULK_REVIEW_UNIT_FC5A3060FADCBA74,1ECC,ONL,4f5da8da8d74363eedaacb6a29fa2b53e0c9c2103df1a3d9f8f69baa65a87bbd,CE,C,270399e12813ee583716a9b98b14a3a92b0ff33679d916e098ea8dd5a3862b15,a4ef2bdfced2cd00b0657a687d1f369c44fc79aef3f185422cfcd2c90519ac47,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""structured_source_boundary"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""automorphism_derived_dtt_sulfur_endpoint"",""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""exact_ligand_reactive_element"",""exact_local_topology"",""exact_radius1_sha256"",""exact_radius2_sha256""]",UNREVIEWED,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:1ECG:A:CYS:1-:SG:C:ONL:CE,COVAPIE_BULK_REVIEW_UNIT_FC5A3060FADCBA74,1ECG,ONL,4f5da8da8d74363eedaacb6a29fa2b53e0c9c2103df1a3d9f8f69baa65a87bbd,CE,C,270399e12813ee583716a9b98b14a3a92b0ff33679d916e098ea8dd5a3862b15,a4ef2bdfced2cd00b0657a687d1f369c44fc79aef3f185422cfcd2c90519ac47,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""structured_source_boundary"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""automorphism_derived_dtt_sulfur_endpoint"",""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""exact_ligand_reactive_element"",""exact_local_topology"",""exact_radius1_sha256"",""exact_radius2_sha256""]",UNREVIEWED,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:1ECG:B:CYS:1-:SG:G:ONL:CE,COVAPIE_BULK_REVIEW_UNIT_FC5A3060FADCBA74,1ECG,ONL,4f5da8da8d74363eedaacb6a29fa2b53e0c9c2103df1a3d9f8f69baa65a87bbd,CE,C,270399e12813ee583716a9b98b14a3a92b0ff33679d916e098ea8dd5a3862b15,a4ef2bdfced2cd00b0657a687d1f369c44fc79aef3f185422cfcd2c90519ac47,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""structured_source_boundary"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""automorphism_derived_dtt_sulfur_endpoint"",""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""exact_ligand_reactive_element"",""exact_local_topology"",""exact_radius1_sha256"",""exact_radius2_sha256""]",UNREVIEWED,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:1F28:A:CYS:173-:SG:E:UMP:C6,COVAPIE_BULK_REVIEW_UNIT_EB1C0FF8712C32A9,1F28,UMP,94a0c576d62f9955d6574009b4a79479396f2ebaa977c7340bc9b0ab4203d8f9,C6,C,9d8060b2268ba49a158fddd66dd1ec165d7ec06ed6a41a9ab4cce7ae93031ef9,cc17eb042e28bb3d8672f4c98c90659357dd42a1e2f3a33f5beeee7d73847b1e,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""structured_source_boundary"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""automorphism_derived_dtt_sulfur_endpoint"",""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""exact_ligand_reactive_element"",""exact_local_topology"",""exact_radius1_sha256"",""exact_radius2_sha256""]",UNREVIEWED,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:1F28:C:CYS:173-:SG:I:UMP:C6,COVAPIE_BULK_REVIEW_UNIT_EB1C0FF8712C32A9,1F28,UMP,94a0c576d62f9955d6574009b4a79479396f2ebaa977c7340bc9b0ab4203d8f9,C6,C,9d8060b2268ba49a158fddd66dd1ec165d7ec06ed6a41a9ab4cce7ae93031ef9,cc17eb042e28bb3d8672f4c98c90659357dd42a1e2f3a33f5beeee7d73847b1e,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""structured_source_boundary"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""automorphism_derived_dtt_sulfur_endpoint"",""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""exact_ligand_reactive_element"",""exact_local_topology"",""exact_radius1_sha256"",""exact_radius2_sha256""]",UNREVIEWED,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:1F4C:A:CYS:146-:SG:F:TP2:S1,COVAPIE_BULK_REVIEW_UNIT_C750E9F706F9E0AF,1F4C,TP2,9f191e623a07fafd3a157eed4023b97ae9aa7fcb4fe5ea2c9447e3ca6c5d673c,S1,S,e6ca1bc51fe2e6a441cee743e1e8351ac9e24a449cfdb678c4db60c12eec33b8,faffb9025d78c584582ffa19fda6801bc22e0f9e68def174a0a1683f1d7cb5aa,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,structured_source_boundary;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""automorphism_derived_dtt_sulfur_endpoint"",""exact_ligand_reactive_element"",""exact_radius1_sha256"",""exact_radius2_sha256"",""exact_local_topology"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""structured_source_boundary""]",UNREVIEWED,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:1F4C:B:CYS:146-:SG:I:TP2:S1,COVAPIE_BULK_REVIEW_UNIT_C750E9F706F9E0AF,1F4C,TP2,9f191e623a07fafd3a157eed4023b97ae9aa7fcb4fe5ea2c9447e3ca6c5d673c,S1,S,e6ca1bc51fe2e6a441cee743e1e8351ac9e24a449cfdb678c4db60c12eec33b8,faffb9025d78c584582ffa19fda6801bc22e0f9e68def174a0a1683f1d7cb5aa,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,structured_source_boundary;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""automorphism_derived_dtt_sulfur_endpoint"",""exact_ligand_reactive_element"",""exact_radius1_sha256"",""exact_radius2_sha256"",""exact_local_topology"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""structured_source_boundary""]",UNREVIEWED,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:1F4D:A:CYS:143-:SG:E:TP2:S1,COVAPIE_BULK_REVIEW_UNIT_C750E9F706F9E0AF,1F4D,TP2,9f191e623a07fafd3a157eed4023b97ae9aa7fcb4fe5ea2c9447e3ca6c5d673c,S1,S,e6ca1bc51fe2e6a441cee743e1e8351ac9e24a449cfdb678c4db60c12eec33b8,faffb9025d78c584582ffa19fda6801bc22e0f9e68def174a0a1683f1d7cb5aa,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,structured_source_boundary;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""automorphism_derived_dtt_sulfur_endpoint"",""exact_ligand_reactive_element"",""exact_radius1_sha256"",""exact_radius2_sha256"",""exact_local_topology"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""structured_source_boundary""]",UNREVIEWED,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:1F4D:B:CYS:143-:SG:I:TP2:S1,COVAPIE_BULK_REVIEW_UNIT_C750E9F706F9E0AF,1F4D,TP2,9f191e623a07fafd3a157eed4023b97ae9aa7fcb4fe5ea2c9447e3ca6c5d673c,S1,S,e6ca1bc51fe2e6a441cee743e1e8351ac9e24a449cfdb678c4db60c12eec33b8,faffb9025d78c584582ffa19fda6801bc22e0f9e68def174a0a1683f1d7cb5aa,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,structured_source_boundary;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""automorphism_derived_dtt_sulfur_endpoint"",""exact_ligand_reactive_element"",""exact_radius1_sha256"",""exact_radius2_sha256"",""exact_local_topology"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""structured_source_boundary""]",UNREVIEWED,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:1F8M:A:CYS:191-:SG:F:PYR:CB,COVAPIE_BULK_REVIEW_UNIT_EB7468B0711B37A4,1F8M,PYR,af16574b4629c4095d3c2999050d9d9f890cb47d3b14a04bd5a12bb967a04cb9,CB,C,270399e12813ee583716a9b98b14a3a92b0ff33679d916e098ea8dd5a3862b15,a4ef2bdfced2cd00b0657a687d1f369c44fc79aef3f185422cfcd2c90519ac47,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""structured_source_boundary"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""automorphism_derived_dtt_sulfur_endpoint"",""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""exact_ligand_reactive_element"",""exact_local_topology"",""exact_radius1_sha256"",""exact_radius2_sha256""]",UNREVIEWED,NOT_SHADOW_AUTO_NEGATIVE,false
COVAPIE_CYS_SG_EVENT_V1:1F8M:B:CYS:191-:SG:H:PYR:CB,COVAPIE_BULK_REVIEW_UNIT_EB7468B0711B37A4,1F8M,PYR,af16574b4629c4095d3c2999050d9d9f890cb47d3b14a04bd5a12bb967a04cb9,CB,C,270399e12813ee583716a9b98b14a3a92b0ff33679d916e098ea8dd5a3862b15,a4ef2bdfced2cd00b0657a687d1f369c44fc79aef3f185422cfcd2c90519ac47,NEG_V2_DTT_CRYSTALLIZATION_REDUCING_ADDUCT_EXACT,NOT_MATCHED,"PREDICATE_MISMATCH:automorphism_derived_dtt_sulfur_endpoint,exact_1fvg_reagent_protein_context,exact_1fvg_source_structure_context,exact_dtt_component_graph_sha256,exact_dtt_component_identity,exact_ligand_reactive_element,exact_local_topology,exact_radius1_sha256,exact_radius2_sha256;UNAVAILABLE_OR_MALFORMED:exact_dtt_heavy_identity_and_charge[outcome.ccd_formal_charge_pattern:INVALID]","[""candidate_lane"",""structural_model_eligible"",""feature_compatible"",""explicit_cys_sg_covalent_evidence"",""usable_post_complex_structural_evidence"",""full_ligand_coordinates"",""exact_ccd_observed_heavy_atom_identity_coverage"",""exact_ccd_observed_heavy_atom_element_agreement"",""exact_reactive_ligand_atom_coverage"",""pocket_coordinates"",""outcome_candidate_route"",""outcome_feature_projection_passed"",""outcome_explicit_covalent_evidence"",""exact_connection_and_endpoint_coordinates"",""official_dtt_ccd_stereochemical_identity"",""structured_source_boundary"",""source_annotations_well_formed"",""no_source_annotation_conflict"",""no_existing_exact_positive_authority"",""no_production_approval"",""no_runtime_positive_override""]","[""automorphism_derived_dtt_sulfur_endpoint"",""exact_1fvg_reagent_protein_context"",""exact_1fvg_source_structure_context"",""exact_dtt_component_graph_sha256"",""exact_dtt_component_identity"",""exact_ligand_reactive_element"",""exact_local_topology"",""exact_radius1_sha256"",""exact_radius2_sha256""]",UNREVIEWED,NOT_SHADOW_AUTO_NEGATIVE,false
