canonical_event_id,review_unit_id,raw_priority_rank,current_review_status,ligand_component_id,ccd_component_graph_sha256,ccd_heavy_atom_graph_sha256,ccd_heavy_atom_count,formal_charge_representation_json,formal_charge_representation_authoritative,ligand_reactive_atom,ligand_reactive_element,reactive_center_radius1_sha256,reactive_center_radius2_sha256,ccd_retained_heavy_atom_coverage_complete,explicit_cys_sg_endpoint_semantics,source_atom_id_namespace,positive_reference_event_count,shadow_status,strict_shadow_match,matching_positive_reference_event_ids_json,matching_positive_reference_components_json,shadow_mapping_status,reactive_preserving_isomorphism_count,distinct_role_assignment_count,machine_role_transfer_candidate_only_json,shadow_authoritative,shadow_model_usable,shadow_training_admitted
COVAPIE_CYS_SG_EVENT_V1:4LRM:B:CYS:800-:SG:G:YUN:CAN,COVAPIE_BULK_REVIEW_UNIT_1138FFC288DFD03D,9,CURRENTLY_UNREVIEWED,YUN,82c789e6eedb2e2df290172c47fe7c76a78eb80e12de83ce07bf48ba89561e6d,cb2fd04fe4d6b849db7e19d783d46fac67449776da9f87551dbcc486731fc372,23,"[[""BR"",0],[""C2"",0],[""C4"",0],[""C5"",0],[""C6"",0],[""CAF"",0],[""CAH"",0],[""CAI"",0],[""CAJ"",0],[""CAK"",0],[""CAL"",0],[""CAM"",0],[""CAN"",0],[""CAO"",0],[""CAW"",0],[""CAX"",0],[""CAY"",0],[""CAZ"",0],[""N1"",0],[""N3"",0],[""NAS"",0],[""NAT"",0],[""OAC"",0]]",false,CAN,C,270399e12813ee583716a9b98b14a3a92b0ff33679d916e098ea8dd5a3862b15,c64c53e805a2130467e927da648b4c47c53c567272dca15dbd6018872d10ff3a,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4LRM:C:CYS:800-:SG:H:YUN:CAN,COVAPIE_BULK_REVIEW_UNIT_1138FFC288DFD03D,9,CURRENTLY_UNREVIEWED,YUN,82c789e6eedb2e2df290172c47fe7c76a78eb80e12de83ce07bf48ba89561e6d,cb2fd04fe4d6b849db7e19d783d46fac67449776da9f87551dbcc486731fc372,23,"[[""BR"",0],[""C2"",0],[""C4"",0],[""C5"",0],[""C6"",0],[""CAF"",0],[""CAH"",0],[""CAI"",0],[""CAJ"",0],[""CAK"",0],[""CAL"",0],[""CAM"",0],[""CAN"",0],[""CAO"",0],[""CAW"",0],[""CAX"",0],[""CAY"",0],[""CAZ"",0],[""N1"",0],[""N3"",0],[""NAS"",0],[""NAT"",0],[""OAC"",0]]",false,CAN,C,270399e12813ee583716a9b98b14a3a92b0ff33679d916e098ea8dd5a3862b15,c64c53e805a2130467e927da648b4c47c53c567272dca15dbd6018872d10ff3a,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4LRM:D:CYS:800-:SG:I:YUN:CAN,COVAPIE_BULK_REVIEW_UNIT_1138FFC288DFD03D,9,CURRENTLY_UNREVIEWED,YUN,82c789e6eedb2e2df290172c47fe7c76a78eb80e12de83ce07bf48ba89561e6d,cb2fd04fe4d6b849db7e19d783d46fac67449776da9f87551dbcc486731fc372,23,"[[""BR"",0],[""C2"",0],[""C4"",0],[""C5"",0],[""C6"",0],[""CAF"",0],[""CAH"",0],[""CAI"",0],[""CAJ"",0],[""CAK"",0],[""CAL"",0],[""CAM"",0],[""CAN"",0],[""CAO"",0],[""CAW"",0],[""CAX"",0],[""CAY"",0],[""CAZ"",0],[""N1"",0],[""N3"",0],[""NAS"",0],[""NAT"",0],[""OAC"",0]]",false,CAN,C,270399e12813ee583716a9b98b14a3a92b0ff33679d916e098ea8dd5a3862b15,c64c53e805a2130467e927da648b4c47c53c567272dca15dbd6018872d10ff3a,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4LRM:E:CYS:800-:SG:J:YUN:CAN,COVAPIE_BULK_REVIEW_UNIT_1138FFC288DFD03D,9,CURRENTLY_UNREVIEWED,YUN,82c789e6eedb2e2df290172c47fe7c76a78eb80e12de83ce07bf48ba89561e6d,cb2fd04fe4d6b849db7e19d783d46fac67449776da9f87551dbcc486731fc372,23,"[[""BR"",0],[""C2"",0],[""C4"",0],[""C5"",0],[""C6"",0],[""CAF"",0],[""CAH"",0],[""CAI"",0],[""CAJ"",0],[""CAK"",0],[""CAL"",0],[""CAM"",0],[""CAN"",0],[""CAO"",0],[""CAW"",0],[""CAX"",0],[""CAY"",0],[""CAZ"",0],[""N1"",0],[""N3"",0],[""NAS"",0],[""NAT"",0],[""OAC"",0]]",false,CAN,C,270399e12813ee583716a9b98b14a3a92b0ff33679d916e098ea8dd5a3862b15,c64c53e805a2130467e927da648b4c47c53c567272dca15dbd6018872d10ff3a,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4LS8:A:CYS:164-:SG:C:1XG:C3,COVAPIE_BULK_REVIEW_UNIT_8B9A718D21F20B7D,65,CURRENTLY_UNREVIEWED,1XG,6a22499c88f3402ff7dc1e0863377ac95cc0087ccd397d2528868b3ff65d3406,46a012d149cb5d0d7824a5f89b3ac55a276f791adce7bb1c85e7377e4af2d9b7,16,"[[""C1"",0],[""C10"",0],[""C11"",0],[""C12"",0],[""C2"",0],[""C3"",0],[""C4"",0],[""C5"",0],[""C6"",0],[""C7"",0],[""C8"",0],[""C9"",0],[""N1"",0],[""O1"",0],[""O2"",0],[""O3"",0]]",false,C3,C,5798309e205193cdafce08c52ada6271b2d6c4916926f95293aa77032bc48a12,883057365c238bad4c571bd092dd8506bdc9ca43ac387f7e04341a77503a343b,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4LS8:B:CYS:164-:SG:J:1XG:C3,COVAPIE_BULK_REVIEW_UNIT_8B9A718D21F20B7D,65,CURRENTLY_UNREVIEWED,1XG,6a22499c88f3402ff7dc1e0863377ac95cc0087ccd397d2528868b3ff65d3406,46a012d149cb5d0d7824a5f89b3ac55a276f791adce7bb1c85e7377e4af2d9b7,16,"[[""C1"",0],[""C10"",0],[""C11"",0],[""C12"",0],[""C2"",0],[""C3"",0],[""C4"",0],[""C5"",0],[""C6"",0],[""C7"",0],[""C8"",0],[""C9"",0],[""N1"",0],[""O1"",0],[""O2"",0],[""O3"",0]]",false,C3,C,5798309e205193cdafce08c52ada6271b2d6c4916926f95293aa77032bc48a12,883057365c238bad4c571bd092dd8506bdc9ca43ac387f7e04341a77503a343b,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4MAO:A:CYS:436-:SG:B:28D:C09,COVAPIE_BULK_REVIEW_UNIT_82EEF3B33E6C2CFA,109,CURRENTLY_UNREVIEWED,28D,23afd5c3e8c4b4e6c14a935b42f961ea17866770d4bb2c4c3d6c2978ebf00605,505ff95add3514c6710264418b3d9d19fda51b143af0cb6215c5a7132679a315,30,"[[""C01"",0],[""C02"",0],[""C05"",0],[""C07"",0],[""C09"",0],[""C10"",0],[""C11"",0],[""C12"",0],[""C13"",0],[""C16"",0],[""C17"",0],[""C18"",0],[""C19"",0],[""C21"",0],[""C22"",0],[""C24"",0],[""C25"",0],[""C27"",0],[""C28"",0],[""C29"",0],[""C30"",0],[""N03"",0],[""N04"",0],[""N06"",0],[""N08"",0],[""N14"",0],[""N15"",0],[""O20"",0],[""O23"",0],[""O26"",0]]",false,C09,C,,,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4MNX:B:CYS:12-:SG:F:29N:C16,COVAPIE_BULK_REVIEW_UNIT_8768356AAF93FAA4,110,CURRENTLY_UNREVIEWED,29N,349522754cee18b75992685ee8f0be50fbb06cf5b716e314ed39a17aeb09f086,e8d502ce9f1c0b6e0c679ece5bd044dd44c7eba5f3478d21a34d7cd3cc5905eb,18,"[[""C10"",0],[""C11"",0],[""C13"",0],[""C14"",0],[""C16"",0],[""C19"",0],[""C2"",0],[""C25"",0],[""C4"",0],[""C6"",0],[""C7"",0],[""C8"",0],[""N1"",0],[""N3"",0],[""N5"",0],[""O12"",0],[""O15"",0],[""O9"",0]]",false,C16,C,270399e12813ee583716a9b98b14a3a92b0ff33679d916e098ea8dd5a3862b15,c64c53e805a2130467e927da648b4c47c53c567272dca15dbd6018872d10ff3a,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4MNX:B:CYS:2-:SG:F:29N:C19,COVAPIE_BULK_REVIEW_UNIT_4453BD6F0D2F7A65,101,CURRENTLY_UNREVIEWED,29N,349522754cee18b75992685ee8f0be50fbb06cf5b716e314ed39a17aeb09f086,e8d502ce9f1c0b6e0c679ece5bd044dd44c7eba5f3478d21a34d7cd3cc5905eb,18,"[[""C10"",0],[""C11"",0],[""C13"",0],[""C14"",0],[""C16"",0],[""C19"",0],[""C2"",0],[""C25"",0],[""C4"",0],[""C6"",0],[""C7"",0],[""C8"",0],[""N1"",0],[""N3"",0],[""N5"",0],[""O12"",0],[""O15"",0],[""O9"",0]]",false,C19,C,270399e12813ee583716a9b98b14a3a92b0ff33679d916e098ea8dd5a3862b15,c64c53e805a2130467e927da648b4c47c53c567272dca15dbd6018872d10ff3a,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4MNX:B:CYS:7-:SG:F:29N:C25,COVAPIE_BULK_REVIEW_UNIT_93E931C8D09EA7BC,114,CURRENTLY_UNREVIEWED,29N,349522754cee18b75992685ee8f0be50fbb06cf5b716e314ed39a17aeb09f086,e8d502ce9f1c0b6e0c679ece5bd044dd44c7eba5f3478d21a34d7cd3cc5905eb,18,"[[""C10"",0],[""C11"",0],[""C13"",0],[""C14"",0],[""C16"",0],[""C19"",0],[""C2"",0],[""C25"",0],[""C4"",0],[""C6"",0],[""C7"",0],[""C8"",0],[""N1"",0],[""N3"",0],[""N5"",0],[""O12"",0],[""O15"",0],[""O9"",0]]",false,C25,C,270399e12813ee583716a9b98b14a3a92b0ff33679d916e098ea8dd5a3862b15,c64c53e805a2130467e927da648b4c47c53c567272dca15dbd6018872d10ff3a,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4NCR:A:CYS:387-:SG:C:26J:NBE,COVAPIE_BULK_REVIEW_UNIT_C2AF4046BA8F151C,74,CURRENTLY_UNREVIEWED,26J,251753c0d636424fa1e76d44980d63e0a5c9d13231007bd6bbbbbb979cc9307a,ce89439196c166923a4f1b3bac9f75833966c0c923f776712143fa1bb5faf195,30,"[[""C30"",0],[""C31"",0],[""C32"",0],[""C33"",0],[""C34"",0],[""C35"",0],[""C36"",0],[""CAJ"",0],[""CAK"",0],[""CAL"",0],[""CAM"",0],[""CAN"",0],[""CAO"",0],[""CAW"",0],[""CAX"",0],[""CAY"",0],[""CAZ"",0],[""CBA"",0],[""CBB"",0],[""CBG"",0],[""FAF"",0],[""FAG"",0],[""FAH"",0],[""NAR"",0],[""NBE"",0],[""NBF"",0],[""NBH"",0],[""OAD"",0],[""OAE"",0],[""SAV"",0]]",false,NBE,N,3800975c01af2cc65e8fde3ea5efc34690cfad698c2e0ff41e7bd350bdabcf4d,9c90e61da34f82a6fd77b7555cac0f9a5015be45c72edb432265914b209c312d,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4NCR:B:CYS:387-:SG:H:26J:NBE,COVAPIE_BULK_REVIEW_UNIT_C2AF4046BA8F151C,74,CURRENTLY_UNREVIEWED,26J,251753c0d636424fa1e76d44980d63e0a5c9d13231007bd6bbbbbb979cc9307a,ce89439196c166923a4f1b3bac9f75833966c0c923f776712143fa1bb5faf195,30,"[[""C30"",0],[""C31"",0],[""C32"",0],[""C33"",0],[""C34"",0],[""C35"",0],[""C36"",0],[""CAJ"",0],[""CAK"",0],[""CAL"",0],[""CAM"",0],[""CAN"",0],[""CAO"",0],[""CAW"",0],[""CAX"",0],[""CAY"",0],[""CAZ"",0],[""CBA"",0],[""CBB"",0],[""CBG"",0],[""FAF"",0],[""FAG"",0],[""FAH"",0],[""NAR"",0],[""NBE"",0],[""NBF"",0],[""NBH"",0],[""OAD"",0],[""OAE"",0],[""SAV"",0]]",false,NBE,N,3800975c01af2cc65e8fde3ea5efc34690cfad698c2e0ff41e7bd350bdabcf4d,9c90e61da34f82a6fd77b7555cac0f9a5015be45c72edb432265914b209c312d,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4NI0:B:CYS:93-:SG:M:2P3:S1,COVAPIE_BULK_REVIEW_UNIT_0F1DA0216E1ABE09,90,CURRENTLY_UNREVIEWED,2P3,080668410619cc6cfc05acfd0c3f99ae8077207c863d5db38c2904f10e2df697,e7fd831f3c5f3e8e6a3a1439eb7d4987a7b583e6aa69265f82dab64b7981b6ad,16,"[[""C10"",0],[""C11"",0],[""C13"",0],[""C14"",0],[""C15"",0],[""C16"",0],[""C2"",0],[""C4"",0],[""C7"",0],[""C8"",0],[""N3"",0],[""N5"",0],[""N6"",0],[""O12"",0],[""O9"",0],[""S1"",0]]",false,S1,S,f7a0c197460dec25cf92b03f150586f9aa41f1ba3a68945d19c0cc90135febfd,5f1fc1a91bc186be708b82fa8a79070eeaf25234e65ebe96c8ef23d030ff0f2e,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4NPI:A:CYS:302-:SG:G:2VS:CA6,COVAPIE_BULK_REVIEW_UNIT_5834329D9E2A1F22,6,CURRENTLY_UNREVIEWED,2VS,fb5209fb1fc6c530322fae17bc0291be81f41fd448dac2ff0fe16c83debc78b5,41430bce2f3ddded14da0bb0a5b326f8f8dfb11efc0b5a9424476faf7fe01979,10,"[[""CA1"",0],[""CA2"",0],[""CA3"",0],[""CA4"",0],[""CA5"",0],[""CA6"",0],[""OA1"",0],[""OA2"",0],[""OA3"",0],[""OA4"",0]]",false,CA6,C,55e43852e5e27f4d3d717d338f8f4cbda3987d8cf91a7cec5fcfcf58f7f326b9,00d432f38a76953803a3d467318a6ddcbb74788057903023f2c65cf7c85fe41b,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4NPI:B:CYS:302-:SG:J:2VS:CA6,COVAPIE_BULK_REVIEW_UNIT_5834329D9E2A1F22,6,CURRENTLY_UNREVIEWED,2VS,fb5209fb1fc6c530322fae17bc0291be81f41fd448dac2ff0fe16c83debc78b5,41430bce2f3ddded14da0bb0a5b326f8f8dfb11efc0b5a9424476faf7fe01979,10,"[[""CA1"",0],[""CA2"",0],[""CA3"",0],[""CA4"",0],[""CA5"",0],[""CA6"",0],[""OA1"",0],[""OA2"",0],[""OA3"",0],[""OA4"",0]]",false,CA6,C,55e43852e5e27f4d3d717d338f8f4cbda3987d8cf91a7cec5fcfcf58f7f326b9,00d432f38a76953803a3d467318a6ddcbb74788057903023f2c65cf7c85fe41b,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4NPI:C:CYS:302-:SG:M:2VS:CA6,COVAPIE_BULK_REVIEW_UNIT_5834329D9E2A1F22,6,CURRENTLY_UNREVIEWED,2VS,fb5209fb1fc6c530322fae17bc0291be81f41fd448dac2ff0fe16c83debc78b5,41430bce2f3ddded14da0bb0a5b326f8f8dfb11efc0b5a9424476faf7fe01979,10,"[[""CA1"",0],[""CA2"",0],[""CA3"",0],[""CA4"",0],[""CA5"",0],[""CA6"",0],[""OA1"",0],[""OA2"",0],[""OA3"",0],[""OA4"",0]]",false,CA6,C,55e43852e5e27f4d3d717d338f8f4cbda3987d8cf91a7cec5fcfcf58f7f326b9,00d432f38a76953803a3d467318a6ddcbb74788057903023f2c65cf7c85fe41b,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4NPI:D:CYS:302-:SG:P:2VS:CA6,COVAPIE_BULK_REVIEW_UNIT_5834329D9E2A1F22,6,CURRENTLY_UNREVIEWED,2VS,fb5209fb1fc6c530322fae17bc0291be81f41fd448dac2ff0fe16c83debc78b5,41430bce2f3ddded14da0bb0a5b326f8f8dfb11efc0b5a9424476faf7fe01979,10,"[[""CA1"",0],[""CA2"",0],[""CA3"",0],[""CA4"",0],[""CA5"",0],[""CA6"",0],[""OA1"",0],[""OA2"",0],[""OA3"",0],[""OA4"",0]]",false,CA6,C,55e43852e5e27f4d3d717d338f8f4cbda3987d8cf91a7cec5fcfcf58f7f326b9,00d432f38a76953803a3d467318a6ddcbb74788057903023f2c65cf7c85fe41b,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4OU2:A:CYS:302-:SG:G:6OA:C5,COVAPIE_BULK_REVIEW_UNIT_E800FEC791DFDA72,29,CURRENTLY_UNREVIEWED,6OA,7a522ea10d40d4e653cf994235c961d692b562253f7ba6b3e2cb35a5dc5904c1,87a4f505010f7dd4625a1670bba0216f560239f2e30093966d40535d76d0cf23,10,"[[""C"",0],[""C1"",0],[""C2"",0],[""C3"",0],[""C4"",0],[""C5"",0],[""O"",0],[""O1"",0],[""O2"",0],[""O3"",0]]",false,C5,C,6640297989eb0bea53d9ea479366da0a85b814f464788a15e1152c9600e47ae3,20b72bc7c04ff00fedff9538db41d7f0026d05f381b173cc3e6bf44bf6a148b4,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4OU2:B:CYS:302-:SG:J:6OA:C5,COVAPIE_BULK_REVIEW_UNIT_E800FEC791DFDA72,29,CURRENTLY_UNREVIEWED,6OA,7a522ea10d40d4e653cf994235c961d692b562253f7ba6b3e2cb35a5dc5904c1,87a4f505010f7dd4625a1670bba0216f560239f2e30093966d40535d76d0cf23,10,"[[""C"",0],[""C1"",0],[""C2"",0],[""C3"",0],[""C4"",0],[""C5"",0],[""O"",0],[""O1"",0],[""O2"",0],[""O3"",0]]",false,C5,C,6640297989eb0bea53d9ea479366da0a85b814f464788a15e1152c9600e47ae3,20b72bc7c04ff00fedff9538db41d7f0026d05f381b173cc3e6bf44bf6a148b4,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4OU2:C:CYS:302-:SG:M:6OA:C5,COVAPIE_BULK_REVIEW_UNIT_E800FEC791DFDA72,29,CURRENTLY_UNREVIEWED,6OA,7a522ea10d40d4e653cf994235c961d692b562253f7ba6b3e2cb35a5dc5904c1,87a4f505010f7dd4625a1670bba0216f560239f2e30093966d40535d76d0cf23,10,"[[""C"",0],[""C1"",0],[""C2"",0],[""C3"",0],[""C4"",0],[""C5"",0],[""O"",0],[""O1"",0],[""O2"",0],[""O3"",0]]",false,C5,C,6640297989eb0bea53d9ea479366da0a85b814f464788a15e1152c9600e47ae3,20b72bc7c04ff00fedff9538db41d7f0026d05f381b173cc3e6bf44bf6a148b4,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4OU2:D:CYS:302-:SG:P:6OA:C5,COVAPIE_BULK_REVIEW_UNIT_E800FEC791DFDA72,29,CURRENTLY_UNREVIEWED,6OA,7a522ea10d40d4e653cf994235c961d692b562253f7ba6b3e2cb35a5dc5904c1,87a4f505010f7dd4625a1670bba0216f560239f2e30093966d40535d76d0cf23,10,"[[""C"",0],[""C1"",0],[""C2"",0],[""C3"",0],[""C4"",0],[""C5"",0],[""O"",0],[""O1"",0],[""O2"",0],[""O3"",0]]",false,C5,C,6640297989eb0bea53d9ea479366da0a85b814f464788a15e1152c9600e47ae3,20b72bc7c04ff00fedff9538db41d7f0026d05f381b173cc3e6bf44bf6a148b4,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4OUB:A:CYS:302-:SG:G:2VS:CA6,COVAPIE_BULK_REVIEW_UNIT_5834329D9E2A1F22,6,CURRENTLY_UNREVIEWED,2VS,fb5209fb1fc6c530322fae17bc0291be81f41fd448dac2ff0fe16c83debc78b5,41430bce2f3ddded14da0bb0a5b326f8f8dfb11efc0b5a9424476faf7fe01979,10,"[[""CA1"",0],[""CA2"",0],[""CA3"",0],[""CA4"",0],[""CA5"",0],[""CA6"",0],[""OA1"",0],[""OA2"",0],[""OA3"",0],[""OA4"",0]]",false,CA6,C,55e43852e5e27f4d3d717d338f8f4cbda3987d8cf91a7cec5fcfcf58f7f326b9,00d432f38a76953803a3d467318a6ddcbb74788057903023f2c65cf7c85fe41b,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4OUB:B:CYS:302-:SG:J:2VS:CA6,COVAPIE_BULK_REVIEW_UNIT_5834329D9E2A1F22,6,CURRENTLY_UNREVIEWED,2VS,fb5209fb1fc6c530322fae17bc0291be81f41fd448dac2ff0fe16c83debc78b5,41430bce2f3ddded14da0bb0a5b326f8f8dfb11efc0b5a9424476faf7fe01979,10,"[[""CA1"",0],[""CA2"",0],[""CA3"",0],[""CA4"",0],[""CA5"",0],[""CA6"",0],[""OA1"",0],[""OA2"",0],[""OA3"",0],[""OA4"",0]]",false,CA6,C,55e43852e5e27f4d3d717d338f8f4cbda3987d8cf91a7cec5fcfcf58f7f326b9,00d432f38a76953803a3d467318a6ddcbb74788057903023f2c65cf7c85fe41b,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4OUB:C:CYS:302-:SG:M:2VS:CA6,COVAPIE_BULK_REVIEW_UNIT_5834329D9E2A1F22,6,CURRENTLY_UNREVIEWED,2VS,fb5209fb1fc6c530322fae17bc0291be81f41fd448dac2ff0fe16c83debc78b5,41430bce2f3ddded14da0bb0a5b326f8f8dfb11efc0b5a9424476faf7fe01979,10,"[[""CA1"",0],[""CA2"",0],[""CA3"",0],[""CA4"",0],[""CA5"",0],[""CA6"",0],[""OA1"",0],[""OA2"",0],[""OA3"",0],[""OA4"",0]]",false,CA6,C,55e43852e5e27f4d3d717d338f8f4cbda3987d8cf91a7cec5fcfcf58f7f326b9,00d432f38a76953803a3d467318a6ddcbb74788057903023f2c65cf7c85fe41b,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
COVAPIE_CYS_SG_EVENT_V1:4OUB:D:CYS:302-:SG:P:2VS:CA6,COVAPIE_BULK_REVIEW_UNIT_5834329D9E2A1F22,6,CURRENTLY_UNREVIEWED,2VS,fb5209fb1fc6c530322fae17bc0291be81f41fd448dac2ff0fe16c83debc78b5,41430bce2f3ddded14da0bb0a5b326f8f8dfb11efc0b5a9424476faf7fe01979,10,"[[""CA1"",0],[""CA2"",0],[""CA3"",0],[""CA4"",0],[""CA5"",0],[""CA6"",0],[""OA1"",0],[""OA2"",0],[""OA3"",0],[""OA4"",0]]",false,CA6,C,55e43852e5e27f4d3d717d338f8f4cbda3987d8cf91a7cec5fcfcf58f7f326b9,00d432f38a76953803a3d467318a6ddcbb74788057903023f2c65cf7c85fe41b,true,true,WWPDB_CCD_ATOM_ID,36,NO_CURRENT_POSITIVE_SHADOW_MATCH,false,[],[],NO_EXACT_OR_ISOMORPHIC_REFERENCE_MATCH,0,0,{},false,false,false
