source_order,source_relative_path,source_kind,base_tree_mode,base_tree_sha256,filesystem_sha256,tracked_regular_non_symlink,parent_chain_verified,pinned_fd_read,triple_sha256_passed,source_boundary_passed
231,data/derived/covalent_small/covapie_cys_sg_future_struct_conn_crosscheck_controlled_raw_acquisition_gate_v0/covapie_cys_sg_controlled_raw_file_integrity_audit.csv,committed_csv,100644,85ff6671f7f750f1451477068aca3a5948a163197edd6647de31de446f91bffd,85ff6671f7f750f1451477068aca3a5948a163197edd6647de31de446f91bffd,true,true,true,true,true
232,data/derived/covalent_small/covapie_cys_sg_future_struct_conn_crosscheck_controlled_raw_acquisition_gate_v0/covapie_cys_sg_future_struct_conn_controlled_raw_acquisition_gate_manifest.json,committed_manifest,100644,4c2de6e2ef662dd0e28bf98eb36b84a9eebd4f1f95feab9b699a78dc46367f19,4c2de6e2ef662dd0e28bf98eb36b84a9eebd4f1f95feab9b699a78dc46367f19,true,true,true,true,true
233,data/derived/covalent_small/covapie_cys_sg_future_struct_conn_crosscheck_execution_gate_v0/covapie_cys_sg_struct_conn_execution_precondition_audit.csv,committed_csv,100644,48ea0dee4be14a64adcdba4cb272f17ce5a7795d010a779b89d43cd40c95f611,48ea0dee4be14a64adcdba4cb272f17ce5a7795d010a779b89d43cd40c95f611,true,true,true,true,true
234,data/derived/covalent_small/covapie_dataloader_interface_qa_gate_v0/covapie_dataloader_interface_preview_integrity_qa_audit.csv,committed_csv,100644,425610ce93a81c73fca4a7148d53c2b2c130e9f5868c27cb210c88b885aa021c,425610ce93a81c73fca4a7148d53c2b2c130e9f5868c27cb210c88b885aa021c,true,true,true,true,true
235,data/derived/covalent_small/covapie_dataloader_interface_qa_gate_v0/covapie_dataloader_interface_qa_gate_manifest.json,committed_manifest,100644,5f64b899b31d3ea8187b0c99b97557b9ab2fef0f07ab855287d24e78b69de34a,5f64b899b31d3ea8187b0c99b97557b9ab2fef0f07ab855287d24e78b69de34a,true,true,true,true,true
236,data/derived/covalent_small/covapie_external_metadata_index_download_design_gate_v0/covapie_external_metadata_index_download_manifest_contract.csv,committed_csv,100644,3ac0b2f976869f738f2bb443858fc11f3f7dd38e0ccc98d2b23774aa39691b34,3ac0b2f976869f738f2bb443858fc11f3f7dd38e0ccc98d2b23774aa39691b34,true,true,true,true,true
237,data/derived/covalent_small/covapie_external_metadata_index_download_design_gate_v0/covapie_external_metadata_index_download_plan_contract.csv,committed_csv,100644,ae57a3879b4a698bb1a2bdbbfeb9ef8041105abf29a93c05723656dc878bae1a,ae57a3879b4a698bb1a2bdbbfeb9ef8041105abf29a93c05723656dc878bae1a,true,true,true,true,true
238,data/derived/covalent_small/covapie_final_dataset_materialization_smoke_v0/covapie_final_dataset_integrity_audit.csv,committed_csv,100644,40c66e2e7285c7f8baacd5b8fce189490a8b829398c3dd1c812861125ed68358,40c66e2e7285c7f8baacd5b8fce189490a8b829398c3dd1c812861125ed68358,true,true,true,true,true
239,data/derived/covalent_small/covapie_final_dataset_materialization_smoke_v0/covapie_final_dataset_materialization_smoke_manifest.json,committed_manifest,100644,6f25c8976b295749f3af6407c3bb8ce17cfbda9f18cb967df5fe9b47b480c433,6f25c8976b295749f3af6407c3bb8ce17cfbda9f18cb967df5fe9b47b480c433,true,true,true,true,true
240,data/derived/covalent_small/covapie_final_dataset_materialization_smoke_v0/covapie_final_dataset_safety_audit.csv,committed_csv,100644,f727141b45b8d5b893293cc8267349100ccf1c34dcc762e1152efc8611dd01d1,f727141b45b8d5b893293cc8267349100ccf1c34dcc762e1152efc8611dd01d1,true,true,true,true,true
241,data/derived/covalent_small/covapie_final_dataset_materialization_smoke_v0/covapie_final_dataset_split_summary.csv,committed_csv,100644,2814910adf644285c83b78a0355f614ac9dd49883277c6ce809f06db727ee831,2814910adf644285c83b78a0355f614ac9dd49883277c6ce809f06db727ee831,true,true,true,true,true
242,data/derived/covalent_small/covapie_final_dataset_qa_gate_v1/covapie_final_dataset_qa_v1_artifact_inventory_audit.csv,committed_csv,100644,0f01215310ae296355bb08348e9a9a0b9dbcef3a2e73a1e2c7ac63c25d4428e1,0f01215310ae296355bb08348e9a9a0b9dbcef3a2e73a1e2c7ac63c25d4428e1,true,true,true,true,true
243,data/derived/covalent_small/covapie_final_dataset_qa_gate_v1/covapie_final_dataset_qa_v1_manifest.json,committed_manifest,100644,4f7c884379f926af52101f40a7870b243f0309af3b1637dc65c8c0691acf9f35,4f7c884379f926af52101f40a7870b243f0309af3b1637dc65c8c0691acf9f35,true,true,true,true,true
244,data/derived/covalent_small/covapie_final_dataset_qa_gate_v1/covapie_final_dataset_qa_v1_precondition_audit.csv,committed_csv,100644,12a612ff3c277fb0844939285ad303430907aebc464f33c27d0cd0e29596b51f,12a612ff3c277fb0844939285ad303430907aebc464f33c27d0cd0e29596b51f,true,true,true,true,true
245,data/derived/covalent_small/covapie_independent_group_expansion_acquisition_execution_smoke_v0/covapie_acquisition_raw_integrity_audit.csv,committed_csv,100644,d12a980a4555945919e51f99fde074c78366804d21fe2989a04aa95148acde15,d12a980a4555945919e51f99fde074c78366804d21fe2989a04aa95148acde15,true,true,true,true,true
246,data/derived/covalent_small/covapie_independent_group_expansion_acquisition_execution_smoke_v0/covapie_independent_group_expansion_acquisition_execution_smoke_manifest.json,committed_manifest,100644,898ba6ca72eedac7f1bc33a0b038024fde598a4a567467b37ac4d1e408590cbf,898ba6ca72eedac7f1bc33a0b038024fde598a4a567467b37ac4d1e408590cbf,true,true,true,true,true
247,data/derived/covalent_small/covapie_independent_group_expansion_batch_independence_evidence_materialization_smoke_v0/covapie_ccd_acquisition_integrity_audit.csv,committed_csv,100644,79cf1ef3ccb3431b804fbf7af8bb12eb654615d332df002c70d8b0fa011ca848,79cf1ef3ccb3431b804fbf7af8bb12eb654615d332df002c70d8b0fa011ca848,true,true,true,true,true
248,data/derived/covalent_small/covapie_independent_group_expansion_batch_independence_evidence_materialization_smoke_v0/covapie_independent_group_expansion_batch_independence_evidence_materialization_smoke_manifest.json,committed_manifest,100644,dd174841392d4a24b20c905d47b2bb7709fd3c2471dbae3ec6416f1b4e4eb55d,dd174841392d4a24b20c905d47b2bb7709fd3c2471dbae3ec6416f1b4e4eb55d,true,true,true,true,true
249,data/derived/covalent_small/covapie_independent_group_expansion_struct_conn_crosscheck_smoke_v0/covapie_struct_conn_raw_fingerprint_audit.csv,committed_csv,100644,7533c44a7867b6aa11f3766a02ce5d9a93c3099a247dbd95ad5a7f241d81c231,7533c44a7867b6aa11f3766a02ce5d9a93c3099a247dbd95ad5a7f241d81c231,true,true,true,true,true
250,data/derived/covalent_small/covapie_metadata_dataloader_smoke_qa_gate_v0/covapie_metadata_dataloader_preview_integrity_qa_audit.csv,committed_csv,100644,7f28823b5f90be60dfd1b01d8c9a2d0080095b6889a9011f7f2847be707a70f7,7f28823b5f90be60dfd1b01d8c9a2d0080095b6889a9011f7f2847be707a70f7,true,true,true,true,true
251,data/derived/covalent_small/covapie_metadata_dataloader_smoke_qa_gate_v0/covapie_metadata_dataloader_smoke_qa_gate_manifest.json,committed_manifest,100644,551dcef1fe2f6b77acf7c6d1ccd059f0fd01f46b851a42a5f40303b9f6ab33cc,551dcef1fe2f6b77acf7c6d1ccd059f0fd01f46b851a42a5f40303b9f6ab33cc,true,true,true,true,true
252,data/derived/covalent_small/covapie_metadata_source_inventory_gate_v0/covapie_metadata_inventory_scanned_artifact_audit.csv,committed_csv,100644,d8cd990856d17e31325b354343c172e851065a9b377a985f3c30deeae15fe7e3,d8cd990856d17e31325b354343c172e851065a9b377a985f3c30deeae15fe7e3,true,true,true,true,true
253,data/derived/covalent_small/covapie_sample_index_design_gate_v0/covapie_sample_index_design_gate_manifest.json,committed_manifest,100644,75858a6aabe9e9f7cf9a61d8820f68f55c44f32a496ac4bfb145d33303ac759f,75858a6aabe9e9f7cf9a61d8820f68f55c44f32a496ac4bfb145d33303ac759f,true,true,true,true,true
254,data/derived/covalent_small/covapie_sample_index_design_gate_v0/covapie_sample_index_design_precondition_audit.csv,committed_csv,100644,7ae3a06d505a6da5112b4a70bd2407997c91ac804ecacb0e0cdea9aed4ff59e4,7ae3a06d505a6da5112b4a70bd2407997c91ac804ecacb0e0cdea9aed4ff59e4,true,true,true,true,true
255,data/derived/covalent_small/covapie_sample_index_design_gate_v0/covapie_sample_index_source_inventory.csv,committed_csv,100644,6a1e01d4c5f04ee88552ce59f21cb7af44e9d54594c543bf9254ebda08b24893,6a1e01d4c5f04ee88552ce59f21cb7af44e9d54594c543bf9254ebda08b24893,true,true,true,true,true
256,data/derived/covalent_small/covapie_sample_index_design_gate_v0/covapie_sample_index_source_inventory.json,committed_manifest,100644,1f739aa878e35a2dcc5d00a8a67261e76ef905308655393834f172d238b71102,1f739aa878e35a2dcc5d00a8a67261e76ef905308655393834f172d238b71102,true,true,true,true,true
257,data/derived/covalent_small/covapie_sample_preparation_qa_gate_v0/covapie_sample_preparation_qa_gate_manifest.json,committed_manifest,100644,e9a21550711ee66c6e4f8cc9f434437e4ff5156fb3a09da697c374e81963762d,e9a21550711ee66c6e4f8cc9f434437e4ff5156fb3a09da697c374e81963762d,true,true,true,true,true
258,data/derived/covalent_small/covapie_sample_preparation_qa_gate_v0/covapie_sample_preparation_table_integrity_qa.csv,committed_csv,100644,ae77a175c7c86bfa9ba3bd94277e5c9083f2cce12078805519377a79184c9aec,ae77a175c7c86bfa9ba3bd94277e5c9083f2cce12078805519377a79184c9aec,true,true,true,true,true
259,data/derived/covalent_small/covapie_small_pilot_download_manifest_gate_v0/covapie_small_pilot_download_manifest.csv,committed_csv,100644,296269ea1877e49870cf1b273cec92c0147a6b6139ab342bce89b3c8ba489ca6,296269ea1877e49870cf1b273cec92c0147a6b6139ab342bce89b3c8ba489ca6,true,true,true,true,true
260,data/derived/covalent_small/covapie_small_pilot_download_manifest_gate_v0/covapie_small_pilot_download_manifest_schema_validation_audit.csv,committed_csv,100644,d4dc93ccb10e32f650fad30484f56f98447615636a01f556057dfaad63fcaf8c,d4dc93ccb10e32f650fad30484f56f98447615636a01f556057dfaad63fcaf8c,true,true,true,true,true
261,data/derived/covalent_small/covapie_small_pilot_download_manifest_gate_v0/covapie_small_pilot_download_network_boundary_audit.csv,committed_csv,100644,f83236fc1434e3417e6bb5311eabc426386f0d07fc5d64fc2fb167bc8e246179,f83236fc1434e3417e6bb5311eabc426386f0d07fc5d64fc2fb167bc8e246179,true,true,true,true,true
262,data/derived/covalent_small/covapie_small_pilot_download_manifest_gate_v0/covapie_small_pilot_download_readiness_contract.csv,committed_csv,100644,9355fa6e2a78e642da4e7caa1f974b5a4fd199337733512f5ca1436718363f1d,9355fa6e2a78e642da4e7caa1f974b5a4fd199337733512f5ca1436718363f1d,true,true,true,true,true
263,data/derived/covalent_small/covapie_specialized_covalent_database_source_acquisition_design_gate_v0/covapie_covalent_db_download_boundary_contract.csv,committed_csv,100644,d96e53428a2d35c4d58470dabd3cbb330625ddab250f02701723eaab4dc1f62d,d96e53428a2d35c4d58470dabd3cbb330625ddab250f02701723eaab4dc1f62d,true,true,true,true,true
264,data/derived/covalent_small/covapie_split_leakage_design_gate_v0/covapie_split_leakage_smoke_plan.csv,committed_csv,100644,66a2d8eb8c84dc4c0eff590e9df0b6e5801ca8b423031c2110340edec313246e,66a2d8eb8c84dc4c0eff590e9df0b6e5801ca8b423031c2110340edec313246e,true,true,true,true,true
265,data/derived/covalent_small/covapie_split_leakage_qa_gate_v0/covapie_split_group_integrity_qa_audit.csv,committed_csv,100644,064d08a45db904d0a0cf2b5ffaf39ff83f0188a111803187ce34761030760cea,064d08a45db904d0a0cf2b5ffaf39ff83f0188a111803187ce34761030760cea,true,true,true,true,true
266,data/derived/covalent_small/covapie_split_leakage_qa_gate_v0/covapie_split_leakage_qa_gate_manifest.json,committed_manifest,100644,e7ec292ec4d32ca4b7f58347c7aa2816e1d154a9ffbdf4b7151fc89f9d0a940f,e7ec292ec4d32ca4b7f58347c7aa2816e1d154a9ffbdf4b7151fc89f9d0a940f,true,true,true,true,true
267,data/derived/covalent_small/covapie_split_leakage_qa_gate_v0/covapie_split_leakage_qa_precondition_audit.csv,committed_csv,100644,ea8ca43abf5164f60cc6d5751e73eb7ed21db459c7a6a68935d070492a6a2d56,ea8ca43abf5164f60cc6d5751e73eb7ed21db459c7a6a68935d070492a6a2d56,true,true,true,true,true
268,data/derived/covalent_small/covapie_split_leakage_qa_gate_v0/covapie_split_mask_integrity_qa_audit.csv,committed_csv,100644,a0c0c8b1e803dbac627062a564b32d75cff6ad19043b2e60954f6ded4915176a,a0c0c8b1e803dbac627062a564b32d75cff6ad19043b2e60954f6ded4915176a,true,true,true,true,true
269,data/derived/covalent_small/covapie_split_leakage_smoke_v0/covapie_candidate_metadata_group_integrity_audit.csv,committed_csv,100644,d6c16f5669dd41f738a2f8d7d70b9654e2a298f3ba2cf0ae54b8e3706786deb0,d6c16f5669dd41f738a2f8d7d70b9654e2a298f3ba2cf0ae54b8e3706786deb0,true,true,true,true,true
270,data/derived/covalent_small/covapie_split_leakage_smoke_v0/covapie_mask_task_grouping_integrity_audit.csv,committed_csv,100644,645be27a2c6ec23f68e463754edef949e19dbf3d3a151d6343f76209a739093a,645be27a2c6ec23f68e463754edef949e19dbf3d3a151d6343f76209a739093a,true,true,true,true,true
271,data/derived/covalent_small/covapie_split_leakage_smoke_v0/covapie_parent_event_group_integrity_audit.csv,committed_csv,100644,f1317c912c572ee98e7ce8c96e99c32d6e7db7e212194697e5aea27e42b448d0,f1317c912c572ee98e7ce8c96e99c32d6e7db7e212194697e5aea27e42b448d0,true,true,true,true,true
272,data/derived/covalent_small/covapie_split_leakage_smoke_v0/covapie_split_leakage_smoke_manifest.json,committed_manifest,100644,5669339f8ce8941d9088b816cd810f35ad308116d27111f54af42bc039bd9ccf,5669339f8ce8941d9088b816cd810f35ad308116d27111f54af42bc039bd9ccf,true,true,true,true,true
273,data/derived/covalent_small/covapie_unified_leakage_split_materialization_smoke_v0/covapie_leakage_split_policy_audit.csv,committed_csv,100644,541c62036574c17cc441f05bf23be5ab46dbb2b27ad210a4e1b457b63c07da18,541c62036574c17cc441f05bf23be5ab46dbb2b27ad210a4e1b457b63c07da18,true,true,true,true,true
274,data/derived/covalent_small/covapie_unified_leakage_split_materialization_smoke_v0/covapie_split_balance_audit.csv,committed_csv,100644,ac9b57dfd09ef5d602977777dd4b6db1c4b27f5880e4ab62ed0da43a18d97fe9,ac9b57dfd09ef5d602977777dd4b6db1c4b27f5880e4ab62ed0da43a18d97fe9,true,true,true,true,true
275,data/derived/covalent_small/covapie_unified_leakage_split_materialization_smoke_v0/covapie_unified_leakage_split_materialization_smoke_manifest.json,committed_manifest,100644,697f4ad7d4d5afb7598862ad82b93db7f8e6c1aa05ea61a9162cae45a1d59bba,697f4ad7d4d5afb7598862ad82b93db7f8e6c1aa05ea61a9162cae45a1d59bba,true,true,true,true,true
276,data/derived/covalent_small/real_covalent_minimal_mmcif_parser_design_gate_v0/real_covalent_minimal_mmcif_parser_contract.csv,committed_csv,100644,c93670826acc9c4fd6380c9f4437073fd19e03593c8dab72d0444331d7f10201,c93670826acc9c4fd6380c9f4437073fd19e03593c8dab72d0444331d7f10201,true,true,true,true,true
277,data/derived/covalent_small/real_covalent_minimal_mmcif_parser_design_gate_v0/real_covalent_minimal_mmcif_parser_design_gate_manifest.json,committed_manifest,100644,c15e78992f782f5ecb1d0f70f774308a867ac589ef43e0f23065bb27ce2400c3,c15e78992f782f5ecb1d0f70f774308a867ac589ef43e0f23065bb27ce2400c3,true,true,true,true,true
278,data/derived/covalent_small/real_covalent_minimal_mmcif_parser_design_gate_v0/real_covalent_minimal_mmcif_parser_design_gate_report.csv,committed_csv,100644,3ca8a77694b65c91342e8b816da60db8b947f6fcac699c95697c3899d7fd0650,3ca8a77694b65c91342e8b816da60db8b947f6fcac699c95697c3899d7fd0650,true,true,true,true,true
279,data/derived/covalent_small/real_covalent_multi_source_dataset_ingestion_design_gate_v0/real_covalent_multi_source_dataset_ingestion_design_gate_manifest.json,committed_manifest,100644,03198d3fb123406259f857cd3d1bca519827a95a91c2a83105fabe0ba1d069d6,03198d3fb123406259f857cd3d1bca519827a95a91c2a83105fabe0ba1d069d6,true,true,true,true,true
280,data/derived/covalent_small/real_covalent_noncheckpoint_pocket_atom_filter_gate_v0/real_covalent_noncheckpoint_pocket_atom_filter_gate_report.csv,committed_csv,100644,5196a5e1d89044c4fe31d492ffd79e4f4663781198c9772ffaf5f4566955f110,5196a5e1d89044c4fe31d492ffd79e4f4663781198c9772ffaf5f4566955f110,true,true,true,true,true
281,data/derived/covalent_small/real_covalent_pilot_download_dry_run_gate_v0/real_covalent_pilot_download_dry_run_gate_manifest.json,committed_manifest,100644,2ed86579a8f3fcb567b89dcbbb24a8099168c9da4bb5abfffb008bdaaadebcfd,2ed86579a8f3fcb567b89dcbbb24a8099168c9da4bb5abfffb008bdaaadebcfd,true,true,true,true,true
282,data/derived/covalent_small/real_covalent_pilot_download_dry_run_gate_v0/real_covalent_pilot_download_dry_run_gate_report.csv,committed_csv,100644,c9f57ce2419d3cd05bdaaf6c939c122dc1feb02c87ab03d262b85446608c0033,c9f57ce2419d3cd05bdaaf6c939c122dc1feb02c87ab03d262b85446608c0033,true,true,true,true,true
283,data/derived/covalent_small/real_covalent_pilot_download_dry_run_gate_v0/real_covalent_pilot_download_dry_run_table.csv,committed_csv,100644,70e8cfd39e1be7e34200eb7c86e891f3e5e128373beb96d872dac9c4ff1de105,70e8cfd39e1be7e34200eb7c86e891f3e5e128373beb96d872dac9c4ff1de105,true,true,true,true,true
284,data/derived/covalent_small/real_covalent_pilot_download_execution_gate_v0/real_covalent_pilot_download_execution_gate_manifest.json,committed_manifest,100644,5c312b3603b8c656ec16744eb0b22b178b388f41eaf792512ed77489227546b8,5c312b3603b8c656ec16744eb0b22b178b388f41eaf792512ed77489227546b8,true,true,true,true,true
285,data/derived/covalent_small/real_covalent_pilot_download_execution_gate_v0/real_covalent_pilot_download_execution_gate_report.csv,committed_csv,100644,e5ef7803534f1b6cfb0e89ab2d094406d7d8f819499a61dcf8e0eeea6c8a6307,e5ef7803534f1b6cfb0e89ab2d094406d7d8f819499a61dcf8e0eeea6c8a6307,true,true,true,true,true
286,data/derived/covalent_small/real_covalent_pilot_download_integrity_gate_v0/real_covalent_pilot_download_integrity_gate_manifest.json,committed_manifest,100644,00eda1c687d83d813ecd411ab769ec2d500fa56b80c009dda85b93d1cf757868,00eda1c687d83d813ecd411ab769ec2d500fa56b80c009dda85b93d1cf757868,true,true,true,true,true
287,data/derived/covalent_small/real_covalent_pilot_download_integrity_gate_v0/real_covalent_pilot_download_integrity_gate_report.csv,committed_csv,100644,24617b3e8fe1cc4f524c8c3829d784b61333312143e48a9104a7f1228edb544c,24617b3e8fe1cc4f524c8c3829d784b61333312143e48a9104a7f1228edb544c,true,true,true,true,true
288,data/derived/covalent_small/real_covalent_pilot_download_integrity_gate_v0/real_covalent_raw_file_integrity_table.csv,committed_csv,100644,4f145847a68772487ebf8f30baf06c40263c2c8a9df62e57e393b29af27e2f63,4f145847a68772487ebf8f30baf06c40263c2c8a9df62e57e393b29af27e2f63,true,true,true,true,true
289,data/derived/covalent_small/real_covalent_pilot_download_manifest_gate_v0/real_covalent_pilot_download_manifest.csv,committed_csv,100644,4dadaed38db36657bc97856700274e8311780c68572fed28d8c719f1cc899d11,4dadaed38db36657bc97856700274e8311780c68572fed28d8c719f1cc899d11,true,true,true,true,true
290,data/derived/covalent_small/real_covalent_pilot_download_manifest_gate_v0/real_covalent_pilot_download_manifest_gate_manifest.json,committed_manifest,100644,0c38c9d9ca227181d154f46dfb64ea09739c12eee9ded63bdff6edcc45a5e6e0,0c38c9d9ca227181d154f46dfb64ea09739c12eee9ded63bdff6edcc45a5e6e0,true,true,true,true,true
291,data/derived/covalent_small/real_covalent_source_registry_license_audit_gate_v0/real_covalent_source_registry_license_audit_gate_manifest.json,committed_manifest,100644,810e6ea21117812c80ba7cb7b29c6560eef25323b0647c80474d277df8ed5299,810e6ea21117812c80ba7cb7b29c6560eef25323b0647c80474d277df8ed5299,true,true,true,true,true
292,data/derived/covalent_small/real_covalent_source_registry_license_audit_gate_v0/real_covalent_source_registry_license_audit_table.csv,committed_csv,100644,536bfd77f6d6096e31aae33dedee57eba2df0cf4936b894311e94f118c3fa3d9,536bfd77f6d6096e31aae33dedee57eba2df0cf4936b894311e94f118c3fa3d9,true,true,true,true,true
293,data/derived/covalent_small/real_covalent_split_metadata_enrichment_design_gate_v0/real_covalent_split_metadata_enrichment_design_gate_manifest.json,committed_manifest,100644,92d8f77a14fa31ed8eabffbd8f9ad66a9c03e0856e46225dceffac3682e1f825,92d8f77a14fa31ed8eabffbd8f9ad66a9c03e0856e46225dceffac3682e1f825,true,true,true,true,true
294,docs/covapie_bulk_download_admission_admit_011_formal_evaluator_interface_preconditions_audit_v1_summary.md,tracked_text,100644,7a6c9d4581af1641242eea2e75955c560fad1a325f41451c6b990af36c9cb235,7a6c9d4581af1641242eea2e75955c560fad1a325f41451c6b990af36c9cb235,true,true,true,true,true
295,docs/covapie_bulk_download_admission_admit_011_unified_adapter_contract_v1_summary.md,tracked_text,100644,bb407feb735b6f707c7c049085170a59cba85d42400ed264b493319f34f58f72,bb407feb735b6f707c7c049085170a59cba85d42400ed264b493319f34f58f72,true,true,true,true,true
296,docs/covapie_bulk_download_admission_admit_012_download_integrity_field_contract_v1_summary.md,tracked_text,100644,b9351a65f4065bfcd5f06f275c0c26f3f83c357de66744d4ed8d03d0cc05f345,b9351a65f4065bfcd5f06f275c0c26f3f83c357de66744d4ed8d03d0cc05f345,true,true,true,true,true
297,docs/covapie_bulk_download_admission_admit_012_formal_evaluator_interface_contract_v1_summary.md,tracked_text,100644,a1479d29b6b0397d3e35d5f16ef7105a7a12fe5a8d7894984a6c37983abab90a,a1479d29b6b0397d3e35d5f16ef7105a7a12fe5a8d7894984a6c37983abab90a,true,true,true,true,true
298,docs/covapie_bulk_download_admission_admit_012_formal_evaluator_interface_preconditions_audit_v1_summary.md,tracked_text,100644,76f93106cf52b3f205d1cce0daa2c64999c16f0283c878ea6a401b14c8b93d91,76f93106cf52b3f205d1cce0daa2c64999c16f0283c878ea6a401b14c8b93d91,true,true,true,true,true
299,docs/covapie_bulk_download_admission_admit_012_rule_logic_interface_v1_summary.md,tracked_text,100644,e2063c7edb99e6ee38951ef45bf302c6ac8a9ffcb959f9b7d56282da9d17ebcd,e2063c7edb99e6ee38951ef45bf302c6ac8a9ffcb959f9b7d56282da9d17ebcd,true,true,true,true,true
300,docs/covapie_bulk_download_admission_admit_012_unified_adapter_contract_v1_summary.md,tracked_text,100644,9d8394baf340d728b0aed49487baf551831397209fbc1219e64adf79e538849c,9d8394baf340d728b0aed49487baf551831397209fbc1219e64adf79e538849c,true,true,true,true,true
301,docs/covapie_bulk_download_admission_covalent_residue_locator_historical_raw_fingerprint_authority_consolidation_gate_v1_summary.md,tracked_text,100644,60bf345380bd08bd2c4ce0ad9127ebeff856e7cf45b5beed8c4856007615391f,60bf345380bd08bd2c4ce0ad9127ebeff856e7cf45b5beed8c4856007615391f,true,true,true,true,true
302,docs/covapie_bulk_download_admission_covalent_residue_locator_real_raw_source_precondition_gate_v1_summary.md,tracked_text,100644,a1eb05b35b98947d7f520509e04866ad2d0a4d2d370cf9fb465c1897512c340f,a1eb05b35b98947d7f520509e04866ad2d0a4d2d370cf9fb465c1897512c340f,true,true,true,true,true
303,docs/covapie_bulk_download_admission_unified_dispatch_runtime_with_admit_001_to_012_v1_summary.md,tracked_text,100644,ba47bd93eb112ddaf48da96540053f571505fa819500b535829ed1dafc78e50f,ba47bd93eb112ddaf48da96540053f571505fa819500b535829ed1dafc78e50f,true,true,true,true,true
304,docs/covapie_bulk_download_design_gate_v0_summary.md,tracked_text,100644,f534d0d156173a885d5622d865ccb012387cdd6ea06168c094cc59486ec04d14,f534d0d156173a885d5622d865ccb012387cdd6ea06168c094cc59486ec04d14,true,true,true,true,true
305,docs/covapie_candidate_metadata_materialization_qa_gate_v0_summary.md,tracked_text,100644,7a6a5e4314616cf4439337f61d7ed3186b378d1926ab317ada351ac09b32b92e,7a6a5e4314616cf4439337f61d7ed3186b378d1926ab317ada351ac09b32b92e,true,true,true,true,true
306,docs/covapie_canonical_final_dataset_bulk_download_admission_design_gate_v1_summary.md,tracked_text,100644,0d401479128fe71a4ecf4ce1bc2169b3a8ef498bdbf77b664d7c781f23438433,0d401479128fe71a4ecf4ce1bc2169b3a8ef498bdbf77b664d7c781f23438433,true,true,true,true,true
307,docs/covapie_canonical_final_dataset_bulk_download_admission_implementation_precondition_gate_v1_summary.md,tracked_text,100644,e33f7deab5b7906b587fe7d9808398d35b8da87afba7121a9132388983357b24,e33f7deab5b7906b587fe7d9808398d35b8da87afba7121a9132388983357b24,true,true,true,true,true
308,docs/covapie_covpdb_raw_structure_event_annotation_qa_gate_v0_summary.md,tracked_text,100644,b23a97ca99f540b7fc8eb83e1a5c5caf399af4c29978f23692116e94e4dac50a,b23a97ca99f540b7fc8eb83e1a5c5caf399af4c29978f23692116e94e4dac50a,true,true,true,true,true
309,docs/covapie_cys_sg_future_struct_conn_controlled_raw_acquisition_gate_v0_summary.md,tracked_text,100644,045d271e48f05a038ba755d9fa439a7ba16c23440b686516c714047d7aeb3301,045d271e48f05a038ba755d9fa439a7ba16c23440b686516c714047d7aeb3301,true,true,true,true,true
310,docs/covapie_final_dataset_materialization_smoke_v0_summary.md,tracked_text,100644,9e083685b195807a266f667229ef5a2718cb6aed44001ac9235f10e73b736701,9e083685b195807a266f667229ef5a2718cb6aed44001ac9235f10e73b736701,true,true,true,true,true
311,docs/covapie_independent_group_expansion_acquisition_execution_smoke_v0_summary.md,tracked_text,100644,e17bdbd47a8dec9d85514cb2146318c1a99b7f61884ef0300be6c2e353cdfef0,e17bdbd47a8dec9d85514cb2146318c1a99b7f61884ef0300be6c2e353cdfef0,true,true,true,true,true
312,docs/covapie_sample_preparation_qa_gate_v0_summary.md,tracked_text,100644,431402f7464a14242aff29b4f6668fa952378ce6b5e59856831a5be55fb5262b,431402f7464a14242aff29b4f6668fa952378ce6b5e59856831a5be55fb5262b,true,true,true,true,true
313,docs/real_covalent_multi_source_dataset_ingestion_design_gate_v0_summary.md,tracked_text,100644,712f992fd3aed7d18c2052dc35788d9c7d9a267ba72b9d9f6778e428a5ad9457,712f992fd3aed7d18c2052dc35788d9c7d9a267ba72b9d9f6778e428a5ad9457,true,true,true,true,true
314,docs/real_covalent_pilot_download_dry_run_gate_v0_summary.md,tracked_text,100644,6d1e6efd8da8cbf7d37fca39118caf998f9a630f81844bbc10e6ab7a984ae17d,6d1e6efd8da8cbf7d37fca39118caf998f9a630f81844bbc10e6ab7a984ae17d,true,true,true,true,true
315,docs/real_covalent_pilot_download_execution_gate_v0_summary.md,tracked_text,100644,1ebf203a10b1776c2008d7962f2013cb513a71bbb3727b354e4633e3d23d887d,1ebf203a10b1776c2008d7962f2013cb513a71bbb3727b354e4633e3d23d887d,true,true,true,true,true
316,docs/real_covalent_pilot_download_integrity_gate_v0_summary.md,tracked_text,100644,e624ff188e4121fccf7f6754b057ecb948035c2a7d473d295e74a8b9a3092a59,e624ff188e4121fccf7f6754b057ecb948035c2a7d473d295e74a8b9a3092a59,true,true,true,true,true
317,scripts/check_covapie_bulk_download_admission_admit_004_generic_atom_identity_evidence_context_reconciliation_design_gate_v1.py,python_source,100644,50c4200b57823ff6a46a87cb08b9d7592b8d25d6302c4c7e2b8d61dd1780850a,50c4200b57823ff6a46a87cb08b9d7592b8d25d6302c4c7e2b8d61dd1780850a,true,true,true,true,true
