case_order,case_id,case_group,assertion_kind,inherited_case_id,download_result_status_representation,observed_http_status_representation,observed_content_length_bytes_representation,observed_sha256_representation,expected_content_length_bytes_representation,expected_sha256_representation,explicit_integrity_verdict_representation,expected_design_result,observed_formal_result,exact_type_value_equality,evaluator_io_used,formal_source,truth_passed
75,CROSS_AUTHORITY_INVALID_ZERO,cross_phase_precedence,formal_interface_projection,,'success',200,0,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,None,<MISSING>,"('ADMIT_013', 'invalid', False, True, 'EXPECTED_SHA256_TYPE_INVALID', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 0), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), (), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256'), False)","('ADMIT_013', 'invalid', False, True, 'EXPECTED_SHA256_TYPE_INVALID', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 0), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), (), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256'), False)",true,false,evaluate_admit_013|Admit013EvaluationResult,true
76,CROSS_AUTHORITY_INVALID_SHA_MISMATCH,cross_phase_precedence,formal_interface_projection,,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,'abcdef0123456789abcdef0123456789abcdef0123456789abcdef0123456789',None,"('ADMIT_013', 'invalid', False, True, 'EXPLICIT_INTEGRITY_VERDICT_TYPE_INVALID', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_sha256', 'abcdef0123456789abcdef0123456789abcdef0123456789abcdef0123456789'),), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_sha256',), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)","('ADMIT_013', 'invalid', False, True, 'EXPLICIT_INTEGRITY_VERDICT_TYPE_INVALID', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_sha256', 'abcdef0123456789abcdef0123456789abcdef0123456789abcdef0123456789'),), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_sha256',), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)",true,false,evaluate_admit_013|Admit013EvaluationResult,true
77,CROSS_MULTIPLE_AUTHORITY_INVALID_FIRST,cross_phase_precedence,formal_interface_projection,,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',None,None,None,"('ADMIT_013', 'invalid', False, True, 'EXPECTED_CONTENT_LENGTH_BYTES_TYPE_INVALID', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), (), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes',), False)","('ADMIT_013', 'invalid', False, True, 'EXPECTED_CONTENT_LENGTH_BYTES_TYPE_INVALID', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), (), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes',), False)",true,false,evaluate_admit_013|Admit013EvaluationResult,true
78,CROSS_MULTIPLE_AUTHORITY_INVALID_SECOND,cross_phase_precedence,formal_interface_projection,,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,None,None,"('ADMIT_013', 'invalid', False, True, 'EXPECTED_SHA256_TYPE_INVALID', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), (), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256'), False)","('ADMIT_013', 'invalid', False, True, 'EXPECTED_SHA256_TYPE_INVALID', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), (), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256'), False)",true,false,evaluate_admit_013|Admit013EvaluationResult,true
79,CROSS_VALID_AUTHORITY_BEFORE_LATER_INVALID,cross_phase_precedence,formal_interface_projection,,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',None,"('ADMIT_013', 'invalid', False, True, 'EXPLICIT_INTEGRITY_VERDICT_TYPE_INVALID', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_content_length_bytes', 10), ('expected_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256'), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)","('ADMIT_013', 'invalid', False, True, 'EXPLICIT_INTEGRITY_VERDICT_TYPE_INVALID', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_content_length_bytes', 10), ('expected_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256'), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)",true,false,evaluate_admit_013|Admit013EvaluationResult,true
80,BUSINESS23_PASS_SHA_MATCH,inherited_exact7_business_projection,formal_interface_projection,PASS_SHA_MATCH,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,"('ADMIT_013', 'passed', True, False, '', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_content_length_bytes', 10), ('expected_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256'), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)","('ADMIT_013', 'passed', True, False, '', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_content_length_bytes', 10), ('expected_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256'), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)",true,false,evaluate_admit_013|Admit013EvaluationResult,true
81,BUSINESS23_PASS_EXPLICIT_VERIFIED,inherited_exact7_business_projection,formal_interface_projection,PASS_EXPLICIT_VERIFIED,'success',299,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,<MISSING>,'verified',"('ADMIT_013', 'passed', True, False, '', (('download_result_status', 'success'), ('observed_http_status', 299), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('explicit_integrity_verdict', 'verified'),), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('explicit_integrity_verdict',), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)","('ADMIT_013', 'passed', True, False, '', (('download_result_status', 'success'), ('observed_http_status', 299), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('explicit_integrity_verdict', 'verified'),), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('explicit_integrity_verdict',), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)",true,false,evaluate_admit_013|Admit013EvaluationResult,true
82,BUSINESS23_PASS_ALL_AUTHORITIES,inherited_exact7_business_projection,formal_interface_projection,PASS_ALL_AUTHORITIES,'success',204,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef','verified',"('ADMIT_013', 'passed', True, False, '', (('download_result_status', 'success'), ('observed_http_status', 204), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_content_length_bytes', 10), ('expected_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'), ('explicit_integrity_verdict', 'verified')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)","('ADMIT_013', 'passed', True, False, '', (('download_result_status', 'success'), ('observed_http_status', 204), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_content_length_bytes', 10), ('expected_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'), ('explicit_integrity_verdict', 'verified')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)",true,false,evaluate_admit_013|Admit013EvaluationResult,true
83,BUSINESS23_FAILURE_WITH_2XX,inherited_exact7_business_projection,formal_interface_projection,FAILURE_WITH_2XX,'failure',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef','verified',"('ADMIT_013', 'blocked', False, True, 'DOWNLOAD_RESULT_STATUS_FAILURE', (('download_result_status', 'failure'), ('observed_http_status', 200), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_content_length_bytes', 10), ('expected_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'), ('explicit_integrity_verdict', 'verified')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)","('ADMIT_013', 'blocked', False, True, 'DOWNLOAD_RESULT_STATUS_FAILURE', (('download_result_status', 'failure'), ('observed_http_status', 200), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_content_length_bytes', 10), ('expected_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'), ('explicit_integrity_verdict', 'verified')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)",true,false,evaluate_admit_013|Admit013EvaluationResult,true
84,BUSINESS23_FAILURE_WITH_404,inherited_exact7_business_projection,formal_interface_projection,FAILURE_WITH_404,'failure',404,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',10,'abcdef0123456789abcdef0123456789abcdef0123456789abcdef0123456789','failed',"('ADMIT_013', 'blocked', False, True, 'DOWNLOAD_RESULT_STATUS_FAILURE', (('download_result_status', 'failure'), ('observed_http_status', 404), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_content_length_bytes', 10), ('expected_sha256', 'abcdef0123456789abcdef0123456789abcdef0123456789abcdef0123456789'), ('explicit_integrity_verdict', 'failed')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)","('ADMIT_013', 'blocked', False, True, 'DOWNLOAD_RESULT_STATUS_FAILURE', (('download_result_status', 'failure'), ('observed_http_status', 404), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_content_length_bytes', 10), ('expected_sha256', 'abcdef0123456789abcdef0123456789abcdef0123456789abcdef0123456789'), ('explicit_integrity_verdict', 'failed')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)",true,false,evaluate_admit_013|Admit013EvaluationResult,true
85,BUSINESS23_SUCCESS_WITH_404,inherited_exact7_business_projection,formal_interface_projection,SUCCESS_WITH_404,'success',404,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef','verified',"('ADMIT_013', 'blocked', False, True, 'OBSERVED_HTTP_STATUS_NOT_SUCCESS', (('download_result_status', 'success'), ('observed_http_status', 404), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_content_length_bytes', 10), ('expected_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'), ('explicit_integrity_verdict', 'verified')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)","('ADMIT_013', 'blocked', False, True, 'OBSERVED_HTTP_STATUS_NOT_SUCCESS', (('download_result_status', 'success'), ('observed_http_status', 404), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_content_length_bytes', 10), ('expected_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'), ('explicit_integrity_verdict', 'verified')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)",true,false,evaluate_admit_013|Admit013EvaluationResult,true
86,BUSINESS23_ZERO_CONTENT,inherited_exact7_business_projection,formal_interface_projection,ZERO_CONTENT,'success',200,0,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,"('ADMIT_013', 'blocked', False, True, 'OBSERVED_CONTENT_EMPTY', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 0), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'),), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_sha256',), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)","('ADMIT_013', 'blocked', False, True, 'OBSERVED_CONTENT_EMPTY', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 0), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'),), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_sha256',), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)",true,false,evaluate_admit_013|Admit013EvaluationResult,true
87,BUSINESS23_SHA_MISMATCH,inherited_exact7_business_projection,formal_interface_projection,SHA_MISMATCH,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,'abcdef0123456789abcdef0123456789abcdef0123456789abcdef0123456789',<MISSING>,"('ADMIT_013', 'blocked', False, True, 'OBSERVED_SHA256_MISMATCH', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_sha256', 'abcdef0123456789abcdef0123456789abcdef0123456789abcdef0123456789'),), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_sha256',), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)","('ADMIT_013', 'blocked', False, True, 'OBSERVED_SHA256_MISMATCH', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_sha256', 'abcdef0123456789abcdef0123456789abcdef0123456789abcdef0123456789'),), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_sha256',), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)",true,false,evaluate_admit_013|Admit013EvaluationResult,true
88,BUSINESS23_EXPLICIT_FAILED,inherited_exact7_business_projection,formal_interface_projection,EXPLICIT_FAILED,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,<MISSING>,'failed',"('ADMIT_013', 'blocked', False, True, 'EXPLICIT_INTEGRITY_VERDICT_FAILED', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('explicit_integrity_verdict', 'failed'),), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('explicit_integrity_verdict',), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)","('ADMIT_013', 'blocked', False, True, 'EXPLICIT_INTEGRITY_VERDICT_FAILED', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('explicit_integrity_verdict', 'failed'),), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('explicit_integrity_verdict',), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)",true,false,evaluate_admit_013|Admit013EvaluationResult,true
89,BUSINESS23_LENGTH_MISMATCH_WITH_SHA_MATCH,inherited_exact7_business_projection,formal_interface_projection,LENGTH_MISMATCH_WITH_SHA_MATCH,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',11,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,"('ADMIT_013', 'blocked', False, True, 'OBSERVED_CONTENT_LENGTH_MISMATCH', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_content_length_bytes', 11), ('expected_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256'), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)","('ADMIT_013', 'blocked', False, True, 'OBSERVED_CONTENT_LENGTH_MISMATCH', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_content_length_bytes', 11), ('expected_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256'), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)",true,false,evaluate_admit_013|Admit013EvaluationResult,true
90,BUSINESS23_ONLY_LENGTH_MATCH,inherited_exact7_business_projection,formal_interface_projection,ONLY_LENGTH_MATCH,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',10,<MISSING>,<MISSING>,"('ADMIT_013', 'blocked', False, True, 'INTEGRITY_AUTHORITY_MISSING', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_content_length_bytes', 10),), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes',), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)","('ADMIT_013', 'blocked', False, True, 'INTEGRITY_AUTHORITY_MISSING', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('expected_content_length_bytes', 10),), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes',), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)",true,false,evaluate_admit_013|Admit013EvaluationResult,true
91,BUSINESS23_NO_STRONG_AUTHORITY,inherited_exact7_business_projection,formal_interface_projection,NO_STRONG_AUTHORITY,'success',200,10,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',<MISSING>,<MISSING>,<MISSING>,"('ADMIT_013', 'blocked', False, True, 'INTEGRITY_AUTHORITY_MISSING', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), (), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)","('ADMIT_013', 'blocked', False, True, 'INTEGRITY_AUTHORITY_MISSING', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 10), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), (), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('expected_content_length_bytes', 'expected_sha256', 'explicit_integrity_verdict'), False)",true,false,evaluate_admit_013|Admit013EvaluationResult,true
