case_id,case_group,field_name,expected_value,design_value,runtime_value,expected_design_exact_type,expected_runtime_exact_type,design_runtime_exact_type,three_way_parity_verified
DECISION_NOT_PENDING,candidate_authority,schema_version,"""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""",true,true,true,true
DECISION_NOT_PENDING,candidate_authority,outcome,"""invalid""","""invalid""","""invalid""",true,true,true,true
DECISION_NOT_PENDING,candidate_authority,passed,false,false,false,true,true,true,true
DECISION_NOT_PENDING,candidate_authority,blocks_transition,true,true,true,true,true,true,true
DECISION_NOT_PENDING,candidate_authority,reason,"""ACTION_PERMISSION_BRIDGE_SOURCE_LINEAGE_MISMATCH""","""ACTION_PERMISSION_BRIDGE_SOURCE_LINEAGE_MISMATCH""","""ACTION_PERMISSION_BRIDGE_SOURCE_LINEAGE_MISMATCH""",true,true,true,true
DECISION_NOT_PENDING,candidate_authority,source_scope_id,"""download_execution_permission""","""download_execution_permission""","""download_execution_permission""",true,true,true,true
DECISION_NOT_PENDING,candidate_authority,candidate_count,1,1,1,true,true,true,true
DECISION_NOT_PENDING,candidate_authority,admit_014_outcome,"""passed""","""passed""","""passed""",true,true,true,true
DECISION_NOT_PENDING,candidate_authority,candidate_combined_outcomes,"[""passed""]","[""passed""]","[""passed""]",true,true,true,true
DECISION_NOT_PENDING,candidate_authority,call_site_decision_outcome,"""authorized""","""authorized""","""authorized""",true,true,true,true
DECISION_NOT_PENDING,candidate_authority,call_site_decision_reason,"""""","""""","""""",true,true,true,true
DECISION_NOT_PENDING,candidate_authority,invalid_candidate_indexes,[],[],[],true,true,true,true
DECISION_NOT_PENDING,candidate_authority,blocked_candidate_indexes,[],[],[],true,true,true,true
DECISION_NOT_PENDING,candidate_authority,failing_candidate_indexes,[],[],[],true,true,true,true
DECISION_NOT_PENDING,candidate_authority,source_lineage_verified,false,false,false,true,true,true,true
DECISION_NOT_PENDING,candidate_authority,transition_eligible,false,false,false,true,true,true,true
DECISION_NOT_PENDING,candidate_authority,action_permission_granted,false,false,false,true,true,true,true
DECISION_NOT_PENDING,candidate_authority,download_action_invoked,false,false,false,true,true,true,true
DECISION_NOT_PENDING,candidate_authority,bridge_io_used,false,false,false,true,true,true,true
FULLY_ELIGIBLE,candidate_authority,schema_version,"""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""",true,true,true,true
FULLY_ELIGIBLE,candidate_authority,outcome,"""eligible""","""eligible""","""eligible""",true,true,true,true
FULLY_ELIGIBLE,candidate_authority,passed,true,true,true,true,true,true,true
FULLY_ELIGIBLE,candidate_authority,blocks_transition,false,false,false,true,true,true,true
FULLY_ELIGIBLE,candidate_authority,reason,"""ACTION_PERMISSION_BRIDGE_TRANSITION_ELIGIBLE""","""ACTION_PERMISSION_BRIDGE_TRANSITION_ELIGIBLE""","""ACTION_PERMISSION_BRIDGE_TRANSITION_ELIGIBLE""",true,true,true,true
FULLY_ELIGIBLE,candidate_authority,source_scope_id,"""download_execution_permission""","""download_execution_permission""","""download_execution_permission""",true,true,true,true
FULLY_ELIGIBLE,candidate_authority,candidate_count,1,1,1,true,true,true,true
FULLY_ELIGIBLE,candidate_authority,admit_014_outcome,"""passed""","""passed""","""passed""",true,true,true,true
FULLY_ELIGIBLE,candidate_authority,candidate_combined_outcomes,"[""passed""]","[""passed""]","[""passed""]",true,true,true,true
FULLY_ELIGIBLE,candidate_authority,call_site_decision_outcome,"""blocked""","""blocked""","""blocked""",true,true,true,true
FULLY_ELIGIBLE,candidate_authority,call_site_decision_reason,"""BULK_DOWNLOAD_ACTION_PERMISSION_NOT_GRANTED""","""BULK_DOWNLOAD_ACTION_PERMISSION_NOT_GRANTED""","""BULK_DOWNLOAD_ACTION_PERMISSION_NOT_GRANTED""",true,true,true,true
FULLY_ELIGIBLE,candidate_authority,invalid_candidate_indexes,[],[],[],true,true,true,true
FULLY_ELIGIBLE,candidate_authority,blocked_candidate_indexes,[],[],[],true,true,true,true
FULLY_ELIGIBLE,candidate_authority,failing_candidate_indexes,[],[],[],true,true,true,true
FULLY_ELIGIBLE,candidate_authority,source_lineage_verified,true,true,true,true,true,true,true
FULLY_ELIGIBLE,candidate_authority,transition_eligible,true,true,true,true,true,true,true
FULLY_ELIGIBLE,candidate_authority,action_permission_granted,false,false,false,true,true,true,true
FULLY_ELIGIBLE,candidate_authority,download_action_invoked,false,false,false,true,true,true,true
FULLY_ELIGIBLE,candidate_authority,bridge_io_used,false,false,false,true,true,true,true
PRECEDENCE_STAGE_OVER_SCOPE,precedence,schema_version,"""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""",true,true,true,true
PRECEDENCE_STAGE_OVER_SCOPE,precedence,outcome,"""invalid""","""invalid""","""invalid""",true,true,true,true
PRECEDENCE_STAGE_OVER_SCOPE,precedence,passed,false,false,false,true,true,true,true
PRECEDENCE_STAGE_OVER_SCOPE,precedence,blocks_transition,true,true,true,true,true,true,true
PRECEDENCE_STAGE_OVER_SCOPE,precedence,reason,"""ACTION_PERMISSION_BRIDGE_STAGE_RESULT_INVARIANT_INVALID""","""ACTION_PERMISSION_BRIDGE_STAGE_RESULT_INVARIANT_INVALID""","""ACTION_PERMISSION_BRIDGE_STAGE_RESULT_INVARIANT_INVALID""",true,true,true,true
PRECEDENCE_STAGE_OVER_SCOPE,precedence,source_scope_id,"""""","""""","""""",true,true,true,true
PRECEDENCE_STAGE_OVER_SCOPE,precedence,candidate_count,0,0,0,true,true,true,true
PRECEDENCE_STAGE_OVER_SCOPE,precedence,admit_014_outcome,"""""","""""","""""",true,true,true,true
PRECEDENCE_STAGE_OVER_SCOPE,precedence,candidate_combined_outcomes,[],[],[],true,true,true,true
PRECEDENCE_STAGE_OVER_SCOPE,precedence,call_site_decision_outcome,"""""","""""","""""",true,true,true,true
PRECEDENCE_STAGE_OVER_SCOPE,precedence,call_site_decision_reason,"""""","""""","""""",true,true,true,true
PRECEDENCE_STAGE_OVER_SCOPE,precedence,invalid_candidate_indexes,[],[],[],true,true,true,true
PRECEDENCE_STAGE_OVER_SCOPE,precedence,blocked_candidate_indexes,[],[],[],true,true,true,true
PRECEDENCE_STAGE_OVER_SCOPE,precedence,failing_candidate_indexes,[],[],[],true,true,true,true
PRECEDENCE_STAGE_OVER_SCOPE,precedence,source_lineage_verified,false,false,false,true,true,true,true
PRECEDENCE_STAGE_OVER_SCOPE,precedence,transition_eligible,false,false,false,true,true,true,true
PRECEDENCE_STAGE_OVER_SCOPE,precedence,action_permission_granted,false,false,false,true,true,true,true
PRECEDENCE_STAGE_OVER_SCOPE,precedence,download_action_invoked,false,false,false,true,true,true,true
PRECEDENCE_STAGE_OVER_SCOPE,precedence,bridge_io_used,false,false,false,true,true,true,true
PRECEDENCE_DECISION_OVER_SCOPE,precedence,schema_version,"""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""",true,true,true,true
PRECEDENCE_DECISION_OVER_SCOPE,precedence,outcome,"""invalid""","""invalid""","""invalid""",true,true,true,true
PRECEDENCE_DECISION_OVER_SCOPE,precedence,passed,false,false,false,true,true,true,true
PRECEDENCE_DECISION_OVER_SCOPE,precedence,blocks_transition,true,true,true,true,true,true,true
PRECEDENCE_DECISION_OVER_SCOPE,precedence,reason,"""ACTION_PERMISSION_BRIDGE_CALL_SITE_DECISION_INVARIANT_INVALID""","""ACTION_PERMISSION_BRIDGE_CALL_SITE_DECISION_INVARIANT_INVALID""","""ACTION_PERMISSION_BRIDGE_CALL_SITE_DECISION_INVARIANT_INVALID""",true,true,true,true
PRECEDENCE_DECISION_OVER_SCOPE,precedence,source_scope_id,"""""","""""","""""",true,true,true,true
PRECEDENCE_DECISION_OVER_SCOPE,precedence,candidate_count,0,0,0,true,true,true,true
PRECEDENCE_DECISION_OVER_SCOPE,precedence,admit_014_outcome,"""""","""""","""""",true,true,true,true
PRECEDENCE_DECISION_OVER_SCOPE,precedence,candidate_combined_outcomes,[],[],[],true,true,true,true
PRECEDENCE_DECISION_OVER_SCOPE,precedence,call_site_decision_outcome,"""""","""""","""""",true,true,true,true
PRECEDENCE_DECISION_OVER_SCOPE,precedence,call_site_decision_reason,"""""","""""","""""",true,true,true,true
PRECEDENCE_DECISION_OVER_SCOPE,precedence,invalid_candidate_indexes,[],[],[],true,true,true,true
PRECEDENCE_DECISION_OVER_SCOPE,precedence,blocked_candidate_indexes,[],[],[],true,true,true,true
PRECEDENCE_DECISION_OVER_SCOPE,precedence,failing_candidate_indexes,[],[],[],true,true,true,true
PRECEDENCE_DECISION_OVER_SCOPE,precedence,source_lineage_verified,false,false,false,true,true,true,true
PRECEDENCE_DECISION_OVER_SCOPE,precedence,transition_eligible,false,false,false,true,true,true,true
PRECEDENCE_DECISION_OVER_SCOPE,precedence,action_permission_granted,false,false,false,true,true,true,true
PRECEDENCE_DECISION_OVER_SCOPE,precedence,download_action_invoked,false,false,false,true,true,true,true
PRECEDENCE_DECISION_OVER_SCOPE,precedence,bridge_io_used,false,false,false,true,true,true,true
PRECEDENCE_SCOPE_OVER_IO,precedence,schema_version,"""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""",true,true,true,true
PRECEDENCE_SCOPE_OVER_IO,precedence,outcome,"""invalid""","""invalid""","""invalid""",true,true,true,true
PRECEDENCE_SCOPE_OVER_IO,precedence,passed,false,false,false,true,true,true,true
PRECEDENCE_SCOPE_OVER_IO,precedence,blocks_transition,true,true,true,true,true,true,true
PRECEDENCE_SCOPE_OVER_IO,precedence,reason,"""ACTION_PERMISSION_BRIDGE_STAGE_SCOPE_INVALID""","""ACTION_PERMISSION_BRIDGE_STAGE_SCOPE_INVALID""","""ACTION_PERMISSION_BRIDGE_STAGE_SCOPE_INVALID""",true,true,true,true
PRECEDENCE_SCOPE_OVER_IO,precedence,source_scope_id,"""post_download_acceptance_permission""","""post_download_acceptance_permission""","""post_download_acceptance_permission""",true,true,true,true
PRECEDENCE_SCOPE_OVER_IO,precedence,candidate_count,1,1,1,true,true,true,true
PRECEDENCE_SCOPE_OVER_IO,precedence,admit_014_outcome,"""blocked""","""blocked""","""blocked""",true,true,true,true
PRECEDENCE_SCOPE_OVER_IO,precedence,candidate_combined_outcomes,"[""blocked""]","[""blocked""]","[""blocked""]",true,true,true,true
PRECEDENCE_SCOPE_OVER_IO,precedence,call_site_decision_outcome,"""invalid""","""invalid""","""invalid""",true,true,true,true
PRECEDENCE_SCOPE_OVER_IO,precedence,call_site_decision_reason,"""BULK_DOWNLOAD_STAGE_SCOPE_INVALID""","""BULK_DOWNLOAD_STAGE_SCOPE_INVALID""","""BULK_DOWNLOAD_STAGE_SCOPE_INVALID""",true,true,true,true
PRECEDENCE_SCOPE_OVER_IO,precedence,invalid_candidate_indexes,[],[],[],true,true,true,true
PRECEDENCE_SCOPE_OVER_IO,precedence,blocked_candidate_indexes,[],[],[],true,true,true,true
PRECEDENCE_SCOPE_OVER_IO,precedence,failing_candidate_indexes,[],[],[],true,true,true,true
PRECEDENCE_SCOPE_OVER_IO,precedence,source_lineage_verified,false,false,false,true,true,true,true
PRECEDENCE_SCOPE_OVER_IO,precedence,transition_eligible,false,false,false,true,true,true,true
PRECEDENCE_SCOPE_OVER_IO,precedence,action_permission_granted,false,false,false,true,true,true,true
PRECEDENCE_SCOPE_OVER_IO,precedence,download_action_invoked,false,false,false,true,true,true,true
PRECEDENCE_SCOPE_OVER_IO,precedence,bridge_io_used,false,false,false,true,true,true,true
PRECEDENCE_IO_OVER_TRANSITION,precedence,schema_version,"""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""",true,true,true,true
PRECEDENCE_IO_OVER_TRANSITION,precedence,outcome,"""invalid""","""invalid""","""invalid""",true,true,true,true
PRECEDENCE_IO_OVER_TRANSITION,precedence,passed,false,false,false,true,true,true,true
PRECEDENCE_IO_OVER_TRANSITION,precedence,blocks_transition,true,true,true,true,true,true,true
PRECEDENCE_IO_OVER_TRANSITION,precedence,reason,"""ACTION_PERMISSION_BRIDGE_STAGE_IO_INVARIANT_INVALID""","""ACTION_PERMISSION_BRIDGE_STAGE_IO_INVARIANT_INVALID""","""ACTION_PERMISSION_BRIDGE_STAGE_IO_INVARIANT_INVALID""",true,true,true,true
PRECEDENCE_IO_OVER_TRANSITION,precedence,source_scope_id,"""download_execution_permission""","""download_execution_permission""","""download_execution_permission""",true,true,true,true
PRECEDENCE_IO_OVER_TRANSITION,precedence,candidate_count,1,1,1,true,true,true,true
PRECEDENCE_IO_OVER_TRANSITION,precedence,admit_014_outcome,"""passed""","""passed""","""passed""",true,true,true,true
PRECEDENCE_IO_OVER_TRANSITION,precedence,candidate_combined_outcomes,"[""passed""]","[""passed""]","[""passed""]",true,true,true,true
PRECEDENCE_IO_OVER_TRANSITION,precedence,call_site_decision_outcome,"""blocked""","""blocked""","""blocked""",true,true,true,true
PRECEDENCE_IO_OVER_TRANSITION,precedence,call_site_decision_reason,"""BULK_DOWNLOAD_ACTION_PERMISSION_NOT_GRANTED""","""BULK_DOWNLOAD_ACTION_PERMISSION_NOT_GRANTED""","""BULK_DOWNLOAD_ACTION_PERMISSION_NOT_GRANTED""",true,true,true,true
PRECEDENCE_IO_OVER_TRANSITION,precedence,invalid_candidate_indexes,[],[],[],true,true,true,true
PRECEDENCE_IO_OVER_TRANSITION,precedence,blocked_candidate_indexes,[],[],[],true,true,true,true
PRECEDENCE_IO_OVER_TRANSITION,precedence,failing_candidate_indexes,[],[],[],true,true,true,true
PRECEDENCE_IO_OVER_TRANSITION,precedence,source_lineage_verified,false,false,false,true,true,true,true
PRECEDENCE_IO_OVER_TRANSITION,precedence,transition_eligible,false,false,false,true,true,true,true
PRECEDENCE_IO_OVER_TRANSITION,precedence,action_permission_granted,false,false,false,true,true,true,true
PRECEDENCE_IO_OVER_TRANSITION,precedence,download_action_invoked,false,false,false,true,true,true,true
PRECEDENCE_IO_OVER_TRANSITION,precedence,bridge_io_used,false,false,false,true,true,true,true
PRECEDENCE_TRANSITION_OVER_LINEAGE,precedence,schema_version,"""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""",true,true,true,true
PRECEDENCE_TRANSITION_OVER_LINEAGE,precedence,outcome,"""invalid""","""invalid""","""invalid""",true,true,true,true
PRECEDENCE_TRANSITION_OVER_LINEAGE,precedence,passed,false,false,false,true,true,true,true
PRECEDENCE_TRANSITION_OVER_LINEAGE,precedence,blocks_transition,true,true,true,true,true,true,true
PRECEDENCE_TRANSITION_OVER_LINEAGE,precedence,reason,"""ACTION_PERMISSION_BRIDGE_SOURCE_ALREADY_TRANSITIONED""","""ACTION_PERMISSION_BRIDGE_SOURCE_ALREADY_TRANSITIONED""","""ACTION_PERMISSION_BRIDGE_SOURCE_ALREADY_TRANSITIONED""",true,true,true,true
PRECEDENCE_TRANSITION_OVER_LINEAGE,precedence,source_scope_id,"""download_execution_permission""","""download_execution_permission""","""download_execution_permission""",true,true,true,true
PRECEDENCE_TRANSITION_OVER_LINEAGE,precedence,candidate_count,1,1,1,true,true,true,true
PRECEDENCE_TRANSITION_OVER_LINEAGE,precedence,admit_014_outcome,"""passed""","""passed""","""passed""",true,true,true,true
PRECEDENCE_TRANSITION_OVER_LINEAGE,precedence,candidate_combined_outcomes,"[""passed""]","[""passed""]","[""passed""]",true,true,true,true
PRECEDENCE_TRANSITION_OVER_LINEAGE,precedence,call_site_decision_outcome,"""invalid""","""invalid""","""invalid""",true,true,true,true
PRECEDENCE_TRANSITION_OVER_LINEAGE,precedence,call_site_decision_reason,"""BULK_DOWNLOAD_STAGE_SCOPE_INVALID""","""BULK_DOWNLOAD_STAGE_SCOPE_INVALID""","""BULK_DOWNLOAD_STAGE_SCOPE_INVALID""",true,true,true,true
PRECEDENCE_TRANSITION_OVER_LINEAGE,precedence,invalid_candidate_indexes,[],[],[],true,true,true,true
PRECEDENCE_TRANSITION_OVER_LINEAGE,precedence,blocked_candidate_indexes,[],[],[],true,true,true,true
PRECEDENCE_TRANSITION_OVER_LINEAGE,precedence,failing_candidate_indexes,[],[],[],true,true,true,true
PRECEDENCE_TRANSITION_OVER_LINEAGE,precedence,source_lineage_verified,false,false,false,true,true,true,true
PRECEDENCE_TRANSITION_OVER_LINEAGE,precedence,transition_eligible,false,false,false,true,true,true,true
PRECEDENCE_TRANSITION_OVER_LINEAGE,precedence,action_permission_granted,false,false,false,true,true,true,true
PRECEDENCE_TRANSITION_OVER_LINEAGE,precedence,download_action_invoked,false,false,false,true,true,true,true
PRECEDENCE_TRANSITION_OVER_LINEAGE,precedence,bridge_io_used,false,false,false,true,true,true,true
PRECEDENCE_LINEAGE_OVER_BUSINESS,precedence,schema_version,"""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""",true,true,true,true
PRECEDENCE_LINEAGE_OVER_BUSINESS,precedence,outcome,"""invalid""","""invalid""","""invalid""",true,true,true,true
PRECEDENCE_LINEAGE_OVER_BUSINESS,precedence,passed,false,false,false,true,true,true,true
PRECEDENCE_LINEAGE_OVER_BUSINESS,precedence,blocks_transition,true,true,true,true,true,true,true
PRECEDENCE_LINEAGE_OVER_BUSINESS,precedence,reason,"""ACTION_PERMISSION_BRIDGE_SOURCE_LINEAGE_MISMATCH""","""ACTION_PERMISSION_BRIDGE_SOURCE_LINEAGE_MISMATCH""","""ACTION_PERMISSION_BRIDGE_SOURCE_LINEAGE_MISMATCH""",true,true,true,true
PRECEDENCE_LINEAGE_OVER_BUSINESS,precedence,source_scope_id,"""download_execution_permission""","""download_execution_permission""","""download_execution_permission""",true,true,true,true
PRECEDENCE_LINEAGE_OVER_BUSINESS,precedence,candidate_count,1,1,1,true,true,true,true
PRECEDENCE_LINEAGE_OVER_BUSINESS,precedence,admit_014_outcome,"""blocked""","""blocked""","""blocked""",true,true,true,true
PRECEDENCE_LINEAGE_OVER_BUSINESS,precedence,candidate_combined_outcomes,"[""blocked""]","[""blocked""]","[""blocked""]",true,true,true,true
PRECEDENCE_LINEAGE_OVER_BUSINESS,precedence,call_site_decision_outcome,"""blocked""","""blocked""","""blocked""",true,true,true,true
PRECEDENCE_LINEAGE_OVER_BUSINESS,precedence,call_site_decision_reason,"""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED""","""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED""","""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED""",true,true,true,true
PRECEDENCE_LINEAGE_OVER_BUSINESS,precedence,invalid_candidate_indexes,[],[],[],true,true,true,true
PRECEDENCE_LINEAGE_OVER_BUSINESS,precedence,blocked_candidate_indexes,[0],[0],[0],true,true,true,true
PRECEDENCE_LINEAGE_OVER_BUSINESS,precedence,failing_candidate_indexes,[0],[0],[0],true,true,true,true
PRECEDENCE_LINEAGE_OVER_BUSINESS,precedence,source_lineage_verified,false,false,false,true,true,true,true
PRECEDENCE_LINEAGE_OVER_BUSINESS,precedence,transition_eligible,false,false,false,true,true,true,true
PRECEDENCE_LINEAGE_OVER_BUSINESS,precedence,action_permission_granted,false,false,false,true,true,true,true
PRECEDENCE_LINEAGE_OVER_BUSINESS,precedence,download_action_invoked,false,false,false,true,true,true,true
PRECEDENCE_LINEAGE_OVER_BUSINESS,precedence,bridge_io_used,false,false,false,true,true,true,true
PRECEDENCE_INVALID_OVER_ADMIT,precedence,schema_version,"""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""",true,true,true,true
PRECEDENCE_INVALID_OVER_ADMIT,precedence,outcome,"""invalid""","""invalid""","""invalid""",true,true,true,true
PRECEDENCE_INVALID_OVER_ADMIT,precedence,passed,false,false,false,true,true,true,true
PRECEDENCE_INVALID_OVER_ADMIT,precedence,blocks_transition,true,true,true,true,true,true,true
PRECEDENCE_INVALID_OVER_ADMIT,precedence,reason,"""ACTION_PERMISSION_BRIDGE_CANDIDATE_VERDICT_INVALID""","""ACTION_PERMISSION_BRIDGE_CANDIDATE_VERDICT_INVALID""","""ACTION_PERMISSION_BRIDGE_CANDIDATE_VERDICT_INVALID""",true,true,true,true
PRECEDENCE_INVALID_OVER_ADMIT,precedence,source_scope_id,"""download_execution_permission""","""download_execution_permission""","""download_execution_permission""",true,true,true,true
PRECEDENCE_INVALID_OVER_ADMIT,precedence,candidate_count,1,1,1,true,true,true,true
PRECEDENCE_INVALID_OVER_ADMIT,precedence,admit_014_outcome,"""blocked""","""blocked""","""blocked""",true,true,true,true
PRECEDENCE_INVALID_OVER_ADMIT,precedence,candidate_combined_outcomes,"[""invalid""]","[""invalid""]","[""invalid""]",true,true,true,true
PRECEDENCE_INVALID_OVER_ADMIT,precedence,call_site_decision_outcome,"""invalid""","""invalid""","""invalid""",true,true,true,true
PRECEDENCE_INVALID_OVER_ADMIT,precedence,call_site_decision_reason,"""BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID""","""BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID""","""BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID""",true,true,true,true
PRECEDENCE_INVALID_OVER_ADMIT,precedence,invalid_candidate_indexes,[0],[0],[0],true,true,true,true
PRECEDENCE_INVALID_OVER_ADMIT,precedence,blocked_candidate_indexes,[],[],[],true,true,true,true
PRECEDENCE_INVALID_OVER_ADMIT,precedence,failing_candidate_indexes,[0],[0],[0],true,true,true,true
PRECEDENCE_INVALID_OVER_ADMIT,precedence,source_lineage_verified,true,true,true,true,true,true,true
PRECEDENCE_INVALID_OVER_ADMIT,precedence,transition_eligible,false,false,false,true,true,true,true
PRECEDENCE_INVALID_OVER_ADMIT,precedence,action_permission_granted,false,false,false,true,true,true,true
PRECEDENCE_INVALID_OVER_ADMIT,precedence,download_action_invoked,false,false,false,true,true,true,true
PRECEDENCE_INVALID_OVER_ADMIT,precedence,bridge_io_used,false,false,false,true,true,true,true
PRECEDENCE_ADMIT_OVER_BLOCKED,precedence,schema_version,"""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""",true,true,true,true
PRECEDENCE_ADMIT_OVER_BLOCKED,precedence,outcome,"""blocked""","""blocked""","""blocked""",true,true,true,true
PRECEDENCE_ADMIT_OVER_BLOCKED,precedence,passed,false,false,false,true,true,true,true
PRECEDENCE_ADMIT_OVER_BLOCKED,precedence,blocks_transition,true,true,true,true,true,true,true
PRECEDENCE_ADMIT_OVER_BLOCKED,precedence,reason,"""ACTION_PERMISSION_BRIDGE_ADMIT_014_NOT_PASSED""","""ACTION_PERMISSION_BRIDGE_ADMIT_014_NOT_PASSED""","""ACTION_PERMISSION_BRIDGE_ADMIT_014_NOT_PASSED""",true,true,true,true
PRECEDENCE_ADMIT_OVER_BLOCKED,precedence,source_scope_id,"""download_execution_permission""","""download_execution_permission""","""download_execution_permission""",true,true,true,true
PRECEDENCE_ADMIT_OVER_BLOCKED,precedence,candidate_count,1,1,1,true,true,true,true
PRECEDENCE_ADMIT_OVER_BLOCKED,precedence,admit_014_outcome,"""blocked""","""blocked""","""blocked""",true,true,true,true
PRECEDENCE_ADMIT_OVER_BLOCKED,precedence,candidate_combined_outcomes,"[""blocked""]","[""blocked""]","[""blocked""]",true,true,true,true
PRECEDENCE_ADMIT_OVER_BLOCKED,precedence,call_site_decision_outcome,"""blocked""","""blocked""","""blocked""",true,true,true,true
PRECEDENCE_ADMIT_OVER_BLOCKED,precedence,call_site_decision_reason,"""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED""","""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED""","""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED""",true,true,true,true
PRECEDENCE_ADMIT_OVER_BLOCKED,precedence,invalid_candidate_indexes,[],[],[],true,true,true,true
PRECEDENCE_ADMIT_OVER_BLOCKED,precedence,blocked_candidate_indexes,[0],[0],[0],true,true,true,true
PRECEDENCE_ADMIT_OVER_BLOCKED,precedence,failing_candidate_indexes,[0],[0],[0],true,true,true,true
PRECEDENCE_ADMIT_OVER_BLOCKED,precedence,source_lineage_verified,true,true,true,true,true,true,true
PRECEDENCE_ADMIT_OVER_BLOCKED,precedence,transition_eligible,false,false,false,true,true,true,true
PRECEDENCE_ADMIT_OVER_BLOCKED,precedence,action_permission_granted,false,false,false,true,true,true,true
PRECEDENCE_ADMIT_OVER_BLOCKED,precedence,download_action_invoked,false,false,false,true,true,true,true
PRECEDENCE_ADMIT_OVER_BLOCKED,precedence,bridge_io_used,false,false,false,true,true,true,true
PRECEDENCE_BLOCKED_OVER_ELIGIBLE,precedence,schema_version,"""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""","""covapie_bulk_download_stage_orchestration_action_permission_bridge_decision_v1""",true,true,true,true
PRECEDENCE_BLOCKED_OVER_ELIGIBLE,precedence,outcome,"""blocked""","""blocked""","""blocked""",true,true,true,true
PRECEDENCE_BLOCKED_OVER_ELIGIBLE,precedence,passed,false,false,false,true,true,true,true
PRECEDENCE_BLOCKED_OVER_ELIGIBLE,precedence,blocks_transition,true,true,true,true,true,true,true
PRECEDENCE_BLOCKED_OVER_ELIGIBLE,precedence,reason,"""ACTION_PERMISSION_BRIDGE_CANDIDATE_VERDICT_BLOCKED""","""ACTION_PERMISSION_BRIDGE_CANDIDATE_VERDICT_BLOCKED""","""ACTION_PERMISSION_BRIDGE_CANDIDATE_VERDICT_BLOCKED""",true,true,true,true
PRECEDENCE_BLOCKED_OVER_ELIGIBLE,precedence,source_scope_id,"""download_execution_permission""","""download_execution_permission""","""download_execution_permission""",true,true,true,true
PRECEDENCE_BLOCKED_OVER_ELIGIBLE,precedence,candidate_count,1,1,1,true,true,true,true
PRECEDENCE_BLOCKED_OVER_ELIGIBLE,precedence,admit_014_outcome,"""passed""","""passed""","""passed""",true,true,true,true
PRECEDENCE_BLOCKED_OVER_ELIGIBLE,precedence,candidate_combined_outcomes,"[""blocked""]","[""blocked""]","[""blocked""]",true,true,true,true
PRECEDENCE_BLOCKED_OVER_ELIGIBLE,precedence,call_site_decision_outcome,"""blocked""","""blocked""","""blocked""",true,true,true,true
PRECEDENCE_BLOCKED_OVER_ELIGIBLE,precedence,call_site_decision_reason,"""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED""","""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED""","""BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED""",true,true,true,true
