case_group,case_id,decision_field,expected_value,design_value,runtime_value,expected_exact_type,design_exact_type,runtime_exact_type,design_parity_verified,runtime_parity_verified,three_way_parity_verified
stage_result_invariant,unified_rule_invariant_mutation,schema_version,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,str,str,str,true,true,true
stage_result_invariant,unified_rule_invariant_mutation,outcome,invalid,invalid,invalid,str,str,str,true,true,true
stage_result_invariant,unified_rule_invariant_mutation,passed,false,false,false,bool,bool,bool,true,true,true
stage_result_invariant,unified_rule_invariant_mutation,blocks_download,true,true,true,bool,bool,bool,true,true,true
stage_result_invariant,unified_rule_invariant_mutation,reason,BULK_DOWNLOAD_STAGE_RESULT_INVARIANT_INVALID,BULK_DOWNLOAD_STAGE_RESULT_INVARIANT_INVALID,BULK_DOWNLOAD_STAGE_RESULT_INVARIANT_INVALID,str,str,str,true,true,true
stage_result_invariant,unified_rule_invariant_mutation,source_kind,orchestration_result,orchestration_result,orchestration_result,str,str,str,true,true,true
stage_result_invariant,unified_rule_invariant_mutation,source_scope_id,,,,str,str,str,true,true,true
stage_result_invariant,unified_rule_invariant_mutation,source_error_code,,,,str,str,str,true,true,true
stage_result_invariant,unified_rule_invariant_mutation,candidate_count,0,0,0,int,int,int,true,true,true
stage_result_invariant,unified_rule_invariant_mutation,invalid_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
stage_result_invariant,unified_rule_invariant_mutation,blocked_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
stage_result_invariant,unified_rule_invariant_mutation,failing_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
stage_result_invariant,unified_rule_invariant_mutation,action_permission_granted,false,false,false,bool,bool,bool,true,true,true
stage_result_invariant,unified_rule_invariant_mutation,download_action_invoked,false,false,false,bool,bool,bool,true,true,true
stage_result_invariant,unified_rule_invariant_mutation,call_site_io_used,false,false,false,bool,bool,bool,true,true,true
scope,download_execution_permission,schema_version,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,str,str,str,true,true,true
scope,download_execution_permission,outcome,blocked,blocked,blocked,str,str,str,true,true,true
scope,download_execution_permission,passed,false,false,false,bool,bool,bool,true,true,true
scope,download_execution_permission,blocks_download,true,true,true,bool,bool,bool,true,true,true
scope,download_execution_permission,reason,BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED,BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED,BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED,str,str,str,true,true,true
scope,download_execution_permission,source_kind,orchestration_result,orchestration_result,orchestration_result,str,str,str,true,true,true
scope,download_execution_permission,source_scope_id,download_execution_permission,download_execution_permission,download_execution_permission,str,str,str,true,true,true
scope,download_execution_permission,source_error_code,,,,str,str,str,true,true,true
scope,download_execution_permission,candidate_count,1,1,1,int,int,int,true,true,true
scope,download_execution_permission,invalid_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
scope,download_execution_permission,blocked_candidate_indexes,[0],[0],[0],tuple,tuple,tuple,true,true,true
scope,download_execution_permission,failing_candidate_indexes,[0],[0],[0],tuple,tuple,tuple,true,true,true
scope,download_execution_permission,action_permission_granted,false,false,false,bool,bool,bool,true,true,true
scope,download_execution_permission,download_action_invoked,false,false,false,bool,bool,bool,true,true,true
scope,download_execution_permission,call_site_io_used,false,false,false,bool,bool,bool,true,true,true
scope,post_download_acceptance_permission,schema_version,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,str,str,str,true,true,true
scope,post_download_acceptance_permission,outcome,invalid,invalid,invalid,str,str,str,true,true,true
scope,post_download_acceptance_permission,passed,false,false,false,bool,bool,bool,true,true,true
scope,post_download_acceptance_permission,blocks_download,true,true,true,bool,bool,bool,true,true,true
scope,post_download_acceptance_permission,reason,BULK_DOWNLOAD_STAGE_SCOPE_INVALID,BULK_DOWNLOAD_STAGE_SCOPE_INVALID,BULK_DOWNLOAD_STAGE_SCOPE_INVALID,str,str,str,true,true,true
scope,post_download_acceptance_permission,source_kind,orchestration_result,orchestration_result,orchestration_result,str,str,str,true,true,true
scope,post_download_acceptance_permission,source_scope_id,post_download_acceptance_permission,post_download_acceptance_permission,post_download_acceptance_permission,str,str,str,true,true,true
scope,post_download_acceptance_permission,source_error_code,,,,str,str,str,true,true,true
scope,post_download_acceptance_permission,candidate_count,1,1,1,int,int,int,true,true,true
scope,post_download_acceptance_permission,invalid_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
scope,post_download_acceptance_permission,blocked_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
scope,post_download_acceptance_permission,failing_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
scope,post_download_acceptance_permission,action_permission_granted,false,false,false,bool,bool,bool,true,true,true
scope,post_download_acceptance_permission,download_action_invoked,false,false,false,bool,bool,bool,true,true,true
scope,post_download_acceptance_permission,call_site_io_used,false,false,false,bool,bool,bool,true,true,true
scope,pre_final_split_acceptance_permission,schema_version,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,str,str,str,true,true,true
scope,pre_final_split_acceptance_permission,outcome,invalid,invalid,invalid,str,str,str,true,true,true
scope,pre_final_split_acceptance_permission,passed,false,false,false,bool,bool,bool,true,true,true
scope,pre_final_split_acceptance_permission,blocks_download,true,true,true,bool,bool,bool,true,true,true
scope,pre_final_split_acceptance_permission,reason,BULK_DOWNLOAD_STAGE_SCOPE_INVALID,BULK_DOWNLOAD_STAGE_SCOPE_INVALID,BULK_DOWNLOAD_STAGE_SCOPE_INVALID,str,str,str,true,true,true
scope,pre_final_split_acceptance_permission,source_kind,orchestration_result,orchestration_result,orchestration_result,str,str,str,true,true,true
scope,pre_final_split_acceptance_permission,source_scope_id,pre_final_split_acceptance_permission,pre_final_split_acceptance_permission,pre_final_split_acceptance_permission,str,str,str,true,true,true
scope,pre_final_split_acceptance_permission,source_error_code,,,,str,str,str,true,true,true
scope,pre_final_split_acceptance_permission,candidate_count,1,1,1,int,int,int,true,true,true
scope,pre_final_split_acceptance_permission,invalid_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
scope,pre_final_split_acceptance_permission,blocked_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
scope,pre_final_split_acceptance_permission,failing_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
scope,pre_final_split_acceptance_permission,action_permission_granted,false,false,false,bool,bool,bool,true,true,true
scope,pre_final_split_acceptance_permission,download_action_invoked,false,false,false,bool,bool,bool,true,true,true
scope,pre_final_split_acceptance_permission,call_site_io_used,false,false,false,bool,bool,bool,true,true,true
scope,training_execution_admission_permission,schema_version,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,str,str,str,true,true,true
scope,training_execution_admission_permission,outcome,invalid,invalid,invalid,str,str,str,true,true,true
scope,training_execution_admission_permission,passed,false,false,false,bool,bool,bool,true,true,true
scope,training_execution_admission_permission,blocks_download,true,true,true,bool,bool,bool,true,true,true
scope,training_execution_admission_permission,reason,BULK_DOWNLOAD_STAGE_SCOPE_INVALID,BULK_DOWNLOAD_STAGE_SCOPE_INVALID,BULK_DOWNLOAD_STAGE_SCOPE_INVALID,str,str,str,true,true,true
scope,training_execution_admission_permission,source_kind,orchestration_result,orchestration_result,orchestration_result,str,str,str,true,true,true
scope,training_execution_admission_permission,source_scope_id,training_execution_admission_permission,training_execution_admission_permission,training_execution_admission_permission,str,str,str,true,true,true
scope,training_execution_admission_permission,source_error_code,,,,str,str,str,true,true,true
scope,training_execution_admission_permission,candidate_count,1,1,1,int,int,int,true,true,true
scope,training_execution_admission_permission,invalid_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
scope,training_execution_admission_permission,blocked_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
scope,training_execution_admission_permission,failing_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
scope,training_execution_admission_permission,action_permission_granted,false,false,false,bool,bool,bool,true,true,true
scope,training_execution_admission_permission,download_action_invoked,false,false,false,bool,bool,bool,true,true,true
scope,training_execution_admission_permission,call_site_io_used,false,false,false,bool,bool,bool,true,true,true
identity,copied_equal_stage_result,schema_version,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,str,str,str,true,true,true
identity,copied_equal_stage_result,outcome,invalid,invalid,invalid,str,str,str,true,true,true
identity,copied_equal_stage_result,passed,false,false,false,bool,bool,bool,true,true,true
identity,copied_equal_stage_result,blocks_download,true,true,true,bool,bool,bool,true,true,true
identity,copied_equal_stage_result,reason,BULK_DOWNLOAD_STAGE_RESULT_INVARIANT_INVALID,BULK_DOWNLOAD_STAGE_RESULT_INVARIANT_INVALID,BULK_DOWNLOAD_STAGE_RESULT_INVARIANT_INVALID,str,str,str,true,true,true
identity,copied_equal_stage_result,source_kind,orchestration_result,orchestration_result,orchestration_result,str,str,str,true,true,true
identity,copied_equal_stage_result,source_scope_id,,,,str,str,str,true,true,true
identity,copied_equal_stage_result,source_error_code,,,,str,str,str,true,true,true
identity,copied_equal_stage_result,candidate_count,0,0,0,int,int,int,true,true,true
identity,copied_equal_stage_result,invalid_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
identity,copied_equal_stage_result,blocked_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
identity,copied_equal_stage_result,failing_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
identity,copied_equal_stage_result,action_permission_granted,false,false,false,bool,bool,bool,true,true,true
identity,copied_equal_stage_result,download_action_invoked,false,false,false,bool,bool,bool,true,true,true
identity,copied_equal_stage_result,call_site_io_used,false,false,false,bool,bool,bool,true,true,true
identity,copied_equal_retained_vector,schema_version,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,str,str,str,true,true,true
identity,copied_equal_retained_vector,outcome,invalid,invalid,invalid,str,str,str,true,true,true
identity,copied_equal_retained_vector,passed,false,false,false,bool,bool,bool,true,true,true
identity,copied_equal_retained_vector,blocks_download,true,true,true,bool,bool,bool,true,true,true
identity,copied_equal_retained_vector,reason,BULK_DOWNLOAD_STAGE_RESULT_INVARIANT_INVALID,BULK_DOWNLOAD_STAGE_RESULT_INVARIANT_INVALID,BULK_DOWNLOAD_STAGE_RESULT_INVARIANT_INVALID,str,str,str,true,true,true
identity,copied_equal_retained_vector,source_kind,orchestration_result,orchestration_result,orchestration_result,str,str,str,true,true,true
identity,copied_equal_retained_vector,source_scope_id,,,,str,str,str,true,true,true
identity,copied_equal_retained_vector,source_error_code,,,,str,str,str,true,true,true
identity,copied_equal_retained_vector,candidate_count,0,0,0,int,int,int,true,true,true
identity,copied_equal_retained_vector,invalid_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
identity,copied_equal_retained_vector,blocked_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
identity,copied_equal_retained_vector,failing_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
identity,copied_equal_retained_vector,action_permission_granted,false,false,false,bool,bool,bool,true,true,true
identity,copied_equal_retained_vector,download_action_invoked,false,false,false,bool,bool,bool,true,true,true
identity,copied_equal_retained_vector,call_site_io_used,false,false,false,bool,bool,bool,true,true,true
identity,stage_and_vector_identity_valid,schema_version,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,str,str,str,true,true,true
identity,stage_and_vector_identity_valid,outcome,blocked,blocked,blocked,str,str,str,true,true,true
identity,stage_and_vector_identity_valid,passed,false,false,false,bool,bool,bool,true,true,true
identity,stage_and_vector_identity_valid,blocks_download,true,true,true,bool,bool,bool,true,true,true
identity,stage_and_vector_identity_valid,reason,BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED,BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED,BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED,str,str,str,true,true,true
identity,stage_and_vector_identity_valid,source_kind,orchestration_result,orchestration_result,orchestration_result,str,str,str,true,true,true
identity,stage_and_vector_identity_valid,source_scope_id,download_execution_permission,download_execution_permission,download_execution_permission,str,str,str,true,true,true
identity,stage_and_vector_identity_valid,source_error_code,,,,str,str,str,true,true,true
identity,stage_and_vector_identity_valid,candidate_count,1,1,1,int,int,int,true,true,true
identity,stage_and_vector_identity_valid,invalid_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
identity,stage_and_vector_identity_valid,blocked_candidate_indexes,[0],[0],[0],tuple,tuple,tuple,true,true,true
identity,stage_and_vector_identity_valid,failing_candidate_indexes,[0],[0],[0],tuple,tuple,tuple,true,true,true
identity,stage_and_vector_identity_valid,action_permission_granted,false,false,false,bool,bool,bool,true,true,true
identity,stage_and_vector_identity_valid,download_action_invoked,false,false,false,bool,bool,bool,true,true,true
identity,stage_and_vector_identity_valid,call_site_io_used,false,false,false,bool,bool,bool,true,true,true
identity,rejected_canonical_source_invalid_verdict,schema_version,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,str,str,str,true,true,true
identity,rejected_canonical_source_invalid_verdict,outcome,invalid,invalid,invalid,str,str,str,true,true,true
identity,rejected_canonical_source_invalid_verdict,passed,false,false,false,bool,bool,bool,true,true,true
identity,rejected_canonical_source_invalid_verdict,blocks_download,true,true,true,bool,bool,bool,true,true,true
identity,rejected_canonical_source_invalid_verdict,reason,BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID,BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID,BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID,str,str,str,true,true,true
identity,rejected_canonical_source_invalid_verdict,source_kind,orchestration_result,orchestration_result,orchestration_result,str,str,str,true,true,true
identity,rejected_canonical_source_invalid_verdict,source_scope_id,download_execution_permission,download_execution_permission,download_execution_permission,str,str,str,true,true,true
identity,rejected_canonical_source_invalid_verdict,source_error_code,,,,str,str,str,true,true,true
identity,rejected_canonical_source_invalid_verdict,candidate_count,1,1,1,int,int,int,true,true,true
identity,rejected_canonical_source_invalid_verdict,invalid_candidate_indexes,[0],[0],[0],tuple,tuple,tuple,true,true,true
identity,rejected_canonical_source_invalid_verdict,blocked_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
identity,rejected_canonical_source_invalid_verdict,failing_candidate_indexes,[0],[0],[0],tuple,tuple,tuple,true,true,true
identity,rejected_canonical_source_invalid_verdict,action_permission_granted,false,false,false,bool,bool,bool,true,true,true
identity,rejected_canonical_source_invalid_verdict,download_action_invoked,false,false,false,bool,bool,bool,true,true,true
identity,rejected_canonical_source_invalid_verdict,call_site_io_used,false,false,false,bool,bool,bool,true,true,true
identity,corrupted_rejected_diagnostics,schema_version,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,str,str,str,true,true,true
identity,corrupted_rejected_diagnostics,outcome,invalid,invalid,invalid,str,str,str,true,true,true
identity,corrupted_rejected_diagnostics,passed,false,false,false,bool,bool,bool,true,true,true
identity,corrupted_rejected_diagnostics,blocks_download,true,true,true,bool,bool,bool,true,true,true
identity,corrupted_rejected_diagnostics,reason,BULK_DOWNLOAD_STAGE_RESULT_INVARIANT_INVALID,BULK_DOWNLOAD_STAGE_RESULT_INVARIANT_INVALID,BULK_DOWNLOAD_STAGE_RESULT_INVARIANT_INVALID,str,str,str,true,true,true
identity,corrupted_rejected_diagnostics,source_kind,orchestration_result,orchestration_result,orchestration_result,str,str,str,true,true,true
identity,corrupted_rejected_diagnostics,source_scope_id,,,,str,str,str,true,true,true
identity,corrupted_rejected_diagnostics,source_error_code,,,,str,str,str,true,true,true
identity,corrupted_rejected_diagnostics,candidate_count,0,0,0,int,int,int,true,true,true
identity,corrupted_rejected_diagnostics,invalid_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
identity,corrupted_rejected_diagnostics,blocked_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
identity,corrupted_rejected_diagnostics,failing_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
identity,corrupted_rejected_diagnostics,action_permission_granted,false,false,false,bool,bool,bool,true,true,true
identity,corrupted_rejected_diagnostics,download_action_invoked,false,false,false,bool,bool,bool,true,true,true
identity,corrupted_rejected_diagnostics,call_site_io_used,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,all_passed_permission_false,schema_version,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,str,str,str,true,true,true
candidate_precedence,all_passed_permission_false,outcome,blocked,blocked,blocked,str,str,str,true,true,true
candidate_precedence,all_passed_permission_false,passed,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,all_passed_permission_false,blocks_download,true,true,true,bool,bool,bool,true,true,true
candidate_precedence,all_passed_permission_false,reason,BULK_DOWNLOAD_ACTION_PERMISSION_NOT_GRANTED,BULK_DOWNLOAD_ACTION_PERMISSION_NOT_GRANTED,BULK_DOWNLOAD_ACTION_PERMISSION_NOT_GRANTED,str,str,str,true,true,true
candidate_precedence,all_passed_permission_false,source_kind,orchestration_result,orchestration_result,orchestration_result,str,str,str,true,true,true
candidate_precedence,all_passed_permission_false,source_scope_id,download_execution_permission,download_execution_permission,download_execution_permission,str,str,str,true,true,true
candidate_precedence,all_passed_permission_false,source_error_code,,,,str,str,str,true,true,true
candidate_precedence,all_passed_permission_false,candidate_count,1,1,1,int,int,int,true,true,true
candidate_precedence,all_passed_permission_false,invalid_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
candidate_precedence,all_passed_permission_false,blocked_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
candidate_precedence,all_passed_permission_false,failing_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
candidate_precedence,all_passed_permission_false,action_permission_granted,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,all_passed_permission_false,download_action_invoked,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,all_passed_permission_false,call_site_io_used,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,blocked_first,schema_version,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,str,str,str,true,true,true
candidate_precedence,blocked_first,outcome,blocked,blocked,blocked,str,str,str,true,true,true
candidate_precedence,blocked_first,passed,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,blocked_first,blocks_download,true,true,true,bool,bool,bool,true,true,true
candidate_precedence,blocked_first,reason,BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED,BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED,BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED,str,str,str,true,true,true
candidate_precedence,blocked_first,source_kind,orchestration_result,orchestration_result,orchestration_result,str,str,str,true,true,true
candidate_precedence,blocked_first,source_scope_id,download_execution_permission,download_execution_permission,download_execution_permission,str,str,str,true,true,true
candidate_precedence,blocked_first,source_error_code,,,,str,str,str,true,true,true
candidate_precedence,blocked_first,candidate_count,3,3,3,int,int,int,true,true,true
candidate_precedence,blocked_first,invalid_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
candidate_precedence,blocked_first,blocked_candidate_indexes,[0],[0],[0],tuple,tuple,tuple,true,true,true
candidate_precedence,blocked_first,failing_candidate_indexes,[0],[0],[0],tuple,tuple,tuple,true,true,true
candidate_precedence,blocked_first,action_permission_granted,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,blocked_first,download_action_invoked,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,blocked_first,call_site_io_used,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,blocked_middle,schema_version,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,str,str,str,true,true,true
candidate_precedence,blocked_middle,outcome,blocked,blocked,blocked,str,str,str,true,true,true
candidate_precedence,blocked_middle,passed,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,blocked_middle,blocks_download,true,true,true,bool,bool,bool,true,true,true
candidate_precedence,blocked_middle,reason,BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED,BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED,BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED,str,str,str,true,true,true
candidate_precedence,blocked_middle,source_kind,orchestration_result,orchestration_result,orchestration_result,str,str,str,true,true,true
candidate_precedence,blocked_middle,source_scope_id,download_execution_permission,download_execution_permission,download_execution_permission,str,str,str,true,true,true
candidate_precedence,blocked_middle,source_error_code,,,,str,str,str,true,true,true
candidate_precedence,blocked_middle,candidate_count,3,3,3,int,int,int,true,true,true
candidate_precedence,blocked_middle,invalid_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
candidate_precedence,blocked_middle,blocked_candidate_indexes,[1],[1],[1],tuple,tuple,tuple,true,true,true
candidate_precedence,blocked_middle,failing_candidate_indexes,[1],[1],[1],tuple,tuple,tuple,true,true,true
candidate_precedence,blocked_middle,action_permission_granted,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,blocked_middle,download_action_invoked,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,blocked_middle,call_site_io_used,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,blocked_last,schema_version,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,str,str,str,true,true,true
candidate_precedence,blocked_last,outcome,blocked,blocked,blocked,str,str,str,true,true,true
candidate_precedence,blocked_last,passed,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,blocked_last,blocks_download,true,true,true,bool,bool,bool,true,true,true
candidate_precedence,blocked_last,reason,BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED,BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED,BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED,str,str,str,true,true,true
candidate_precedence,blocked_last,source_kind,orchestration_result,orchestration_result,orchestration_result,str,str,str,true,true,true
candidate_precedence,blocked_last,source_scope_id,download_execution_permission,download_execution_permission,download_execution_permission,str,str,str,true,true,true
candidate_precedence,blocked_last,source_error_code,,,,str,str,str,true,true,true
candidate_precedence,blocked_last,candidate_count,3,3,3,int,int,int,true,true,true
candidate_precedence,blocked_last,invalid_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
candidate_precedence,blocked_last,blocked_candidate_indexes,[2],[2],[2],tuple,tuple,tuple,true,true,true
candidate_precedence,blocked_last,failing_candidate_indexes,[2],[2],[2],tuple,tuple,tuple,true,true,true
candidate_precedence,blocked_last,action_permission_granted,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,blocked_last,download_action_invoked,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,blocked_last,call_site_io_used,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,multiple_blocked,schema_version,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,str,str,str,true,true,true
candidate_precedence,multiple_blocked,outcome,blocked,blocked,blocked,str,str,str,true,true,true
candidate_precedence,multiple_blocked,passed,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,multiple_blocked,blocks_download,true,true,true,bool,bool,bool,true,true,true
candidate_precedence,multiple_blocked,reason,BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED,BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED,BULK_DOWNLOAD_CANDIDATE_VERDICT_BLOCKED,str,str,str,true,true,true
candidate_precedence,multiple_blocked,source_kind,orchestration_result,orchestration_result,orchestration_result,str,str,str,true,true,true
candidate_precedence,multiple_blocked,source_scope_id,download_execution_permission,download_execution_permission,download_execution_permission,str,str,str,true,true,true
candidate_precedence,multiple_blocked,source_error_code,,,,str,str,str,true,true,true
candidate_precedence,multiple_blocked,candidate_count,3,3,3,int,int,int,true,true,true
candidate_precedence,multiple_blocked,invalid_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
candidate_precedence,multiple_blocked,blocked_candidate_indexes,"[0,2]","[0,2]","[0,2]",tuple,tuple,tuple,true,true,true
candidate_precedence,multiple_blocked,failing_candidate_indexes,"[0,2]","[0,2]","[0,2]",tuple,tuple,tuple,true,true,true
candidate_precedence,multiple_blocked,action_permission_granted,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,multiple_blocked,download_action_invoked,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,multiple_blocked,call_site_io_used,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,invalid_first,schema_version,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,str,str,str,true,true,true
candidate_precedence,invalid_first,outcome,invalid,invalid,invalid,str,str,str,true,true,true
candidate_precedence,invalid_first,passed,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,invalid_first,blocks_download,true,true,true,bool,bool,bool,true,true,true
candidate_precedence,invalid_first,reason,BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID,BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID,BULK_DOWNLOAD_CANDIDATE_VERDICT_INVALID,str,str,str,true,true,true
candidate_precedence,invalid_first,source_kind,orchestration_result,orchestration_result,orchestration_result,str,str,str,true,true,true
candidate_precedence,invalid_first,source_scope_id,download_execution_permission,download_execution_permission,download_execution_permission,str,str,str,true,true,true
candidate_precedence,invalid_first,source_error_code,,,,str,str,str,true,true,true
candidate_precedence,invalid_first,candidate_count,3,3,3,int,int,int,true,true,true
candidate_precedence,invalid_first,invalid_candidate_indexes,[0],[0],[0],tuple,tuple,tuple,true,true,true
candidate_precedence,invalid_first,blocked_candidate_indexes,[],[],[],tuple,tuple,tuple,true,true,true
candidate_precedence,invalid_first,failing_candidate_indexes,[0],[0],[0],tuple,tuple,tuple,true,true,true
candidate_precedence,invalid_first,action_permission_granted,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,invalid_first,download_action_invoked,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,invalid_first,call_site_io_used,false,false,false,bool,bool,bool,true,true,true
candidate_precedence,invalid_middle,schema_version,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,covapie_bulk_download_stage_orchestration_call_site_decision_v1,str,str,str,true,true,true
candidate_precedence,invalid_middle,outcome,invalid,invalid,invalid,str,str,str,true,true,true
candidate_precedence,invalid_middle,passed,false,false,false,bool,bool,bool,true,true,true
