occurrence_id,source_scope,source_path_namespace,source_path,line_start,line_end,ast_node_type,matched_semantic_pattern,expected_or_literal_mode,semantic_class,lifecycle_class,debt_disposition,is_git_tracked_source,is_external_covapie_state_source,mode_participates_in_admit_reject_decision,bytes_or_sha_also_checked,known_checkout_reconstruction_risk,recommended_v2_action,evidence_note
FMV2-D9A6D03E82EAE787565C,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_reaction_family_and_warhead_rule_approval_review_package_v1.py,270,270,AssertTest,regular_symlink_executable_or_writable_safety_check,0600,SECURITY_HYGIENE_MODE_CHECK,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-A0EFD4A1EA5C2B99A003,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_reaction_family_and_warhead_rule_approval_review_package_v1.py,342,342,AssertTest,regular_symlink_executable_or_writable_safety_check,0755,SECURITY_HYGIENE_MODE_CHECK,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-B1E59517908256AD0630,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_reaction_family_and_warhead_rule_approval_review_package_v1.py,343,343,AssertTest,regular_symlink_executable_or_writable_safety_check,0644,SECURITY_HYGIENE_MODE_CHECK,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-B6380C5D31686704A3B3,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_reaction_family_and_warhead_rule_approval_review_package_v1.py,555,555,ModeOperationCall,git_executable_or_regular_blob_class,0644,GIT_EXECUTABLE_BIT_OR_FILE_CLASS_CONTRACT,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve Git 100644/100755 class,Git 100644/100755 class; not runtime POSIX identity.
FMV2-06B7351DB5002B21CD91,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_reaction_family_and_warhead_rule_approval_review_package_v1.py,565,568,AssertTest,git_executable_or_regular_blob_class,100644,GIT_EXECUTABLE_BIT_OR_FILE_CLASS_CONTRACT,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve Git 100644/100755 class,Git 100644/100755 class; not runtime POSIX identity.
FMV2-58725134378D8B1C49CE,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_reaction_family_and_warhead_rule_approval_review_package_v1.py,595,597,AssertTest,git_executable_or_regular_blob_class,100644,GIT_EXECUTABLE_BIT_OR_FILE_CLASS_CONTRACT,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve Git 100644/100755 class,Git 100644/100755 class; not runtime POSIX identity.
FMV2-0C66346006B5D66F8F0B,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_reaction_family_and_warhead_rule_approval_review_package_v1.py,652,660,AssertTest,git_executable_or_regular_blob_class,100644,GIT_EXECUTABLE_BIT_OR_FILE_CLASS_CONTRACT,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve Git 100644/100755 class,Git 100644/100755 class; not runtime POSIX identity.
FMV2-402AF5243F8E081FDF3C,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_reaction_family_and_warhead_rule_approval_review_package_v1.py,655,655,DictModeMetadata,git_executable_or_regular_blob_class,100644,GIT_EXECUTABLE_BIT_OR_FILE_CLASS_CONTRACT,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve Git 100644/100755 class,Git 100644/100755 class; not runtime POSIX identity.
FMV2-B6D88779DED759033E16,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_reaction_transformation_evidence_overlay_contract_v1.py,695,695,ModeOperationCall,regular_symlink_executable_or_writable_safety_check,0644,SECURITY_HYGIENE_MODE_CHECK,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-404EC93E38A6EAAF8697,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_reaction_transformation_evidence_overlay_contract_v1.py,827,827,AssertTest,git_executable_or_regular_blob_class,,GIT_EXECUTABLE_BIT_OR_FILE_CLASS_CONTRACT,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve Git 100644/100755 class,Git 100644/100755 class; not runtime POSIX identity.
FMV2-35CF53ACFFB86601DECB,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_reaction_transformation_evidence_overlay_contract_v1.py,829,829,AssertTest,git_executable_or_regular_blob_class,0644,GIT_EXECUTABLE_BIT_OR_FILE_CLASS_CONTRACT,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve Git 100644/100755 class,Git 100644/100755 class; not runtime POSIX identity.
FMV2-E0342B16464CA6862446,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_reaction_transformation_evidence_overlay_contract_v1.py,873,873,AssertTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-67C12D6EB353483E0C79,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_reaction_transformation_evidence_overlay_contract_v1.py,874,874,AssertTest,regular_symlink_executable_or_writable_safety_check,0644,SECURITY_HYGIENE_MODE_CHECK,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-105EC1C153A9DDAD6997,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_real_human_review_ingestion_execution_bundle_v1.py,889,889,AssertTest,candidate_or_output_mode_hygiene,0644,CANDIDATE_ARTIFACT_MODE_HYGIENE,TEST_ONLY,PRESERVE_AS_IS,True,False,False,True,False,preserve non-executable 0644/0664 family,Operational artifact mode; not source identity.
FMV2-43D8C522F48BCC8E706F,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_real_human_review_submission_bundle_compiler_v1.py,721,721,AssertTest,candidate_or_output_mode_hygiene,0644,CANDIDATE_ARTIFACT_MODE_HYGIENE,TEST_ONLY,PRESERVE_AS_IS,True,False,False,True,False,preserve non-executable 0644/0664 family,Operational artifact mode; not source identity.
FMV2-D210D0B5C53394C0DE34,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_role_seed_human_gold_ingestion_compiler_v1.py,681,681,ModeOperationCall,candidate_or_output_mode_hygiene,,CANDIDATE_ARTIFACT_MODE_HYGIENE,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve non-executable 0644/0664 family,Operational artifact mode; not source identity.
FMV2-458F7F50B1253D309918,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_role_seed_human_gold_ingestion_compiler_v1.py,694,694,AssertTest,candidate_or_output_mode_hygiene,0644,CANDIDATE_ARTIFACT_MODE_HYGIENE,TEST_ONLY,PRESERVE_AS_IS,True,False,False,True,False,preserve non-executable 0644/0664 family,Operational artifact mode; not source identity.
FMV2-2A4A5E5ECA3DBBDD0446,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_role_seed_human_gold_ingestion_compiler_v1.py,706,706,ModeOperationCall,mode_reporting_or_intermediate_metadata,0600,REPORTING_OR_DIAGNOSTIC_MODE_METADATA,TEST_ONLY,PRESERVE_AS_IS,True,False,False,True,False,preserve reporting; exclude from identity,Mode metadata without observed semantic rejection.
FMV2-DCF2CAC52A7BB542964F,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_role_seed_human_gold_ingestion_compiler_v1.py,724,724,ModeOperationCall,candidate_or_output_mode_hygiene,0644,CANDIDATE_ARTIFACT_MODE_HYGIENE,TEST_ONLY,PRESERVE_AS_IS,True,False,False,True,False,preserve non-executable 0644/0664 family,Operational artifact mode; not source identity.
FMV2-28DB07C9861461521CF5,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_runtime_batch_observation_extractor_v1.py,84,84,AssertTest,git_executable_or_regular_blob_class,100644,GIT_EXECUTABLE_BIT_OR_FILE_CLASS_CONTRACT,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve Git 100644/100755 class,Git 100644/100755 class; not runtime POSIX identity.
FMV2-B26DFCE79B26E6BC7C76,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_runtime_batch_observation_extractor_v1.py,942,942,ModeOperationCall,git_executable_or_regular_blob_class,100755,GIT_EXECUTABLE_BIT_OR_FILE_CLASS_CONTRACT,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve Git 100644/100755 class,Git 100644/100755 class; not runtime POSIX identity.
FMV2-DBD5C50691BD549201E0,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_runtime_batch_observation_extractor_v1.py,1025,1025,AssertTest,git_executable_or_regular_blob_class,,GIT_EXECUTABLE_BIT_OR_FILE_CLASS_CONTRACT,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve Git 100644/100755 class,Git 100644/100755 class; not runtime POSIX identity.
FMV2-60DAF87A0F9403224EFD,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_runtime_batch_observation_extractor_v1.py,1026,1026,AssertTest,git_executable_or_regular_blob_class,0644,GIT_EXECUTABLE_BIT_OR_FILE_CLASS_CONTRACT,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve Git 100644/100755 class,Git 100644/100755 class; not runtime POSIX identity.
FMV2-2B43259540C30C3E3CBA,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_runtime_sample_and_role_order_carrier_contract_gate_v1.py,262,262,AssertTest,candidate_or_output_mode_hygiene,0644,CANDIDATE_ARTIFACT_MODE_HYGIENE,TEST_ONLY,PRESERVE_AS_IS,True,False,False,True,False,preserve non-executable 0644/0664 family,Operational artifact mode; not source identity.
FMV2-7096F90F7C13B2896604,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_runtime_sample_and_role_order_carrier_materializer_v1.py,41,41,ModeOperationCall,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-E38D3088FBDCF13AE5B0,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_runtime_sample_and_role_order_carrier_materializer_v1.py,48,48,ModeOperationCall,regular_symlink_executable_or_writable_safety_check,0755,SECURITY_HYGIENE_MODE_CHECK,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-FA9EFD85B00B7791ACFD,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_runtime_sample_and_role_order_carrier_materializer_v1.py,76,76,AssertTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,TEST_ONLY,PRESERVE_AS_IS,True,False,False,True,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-E2A207E72B206B111434,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_runtime_sample_and_role_order_carrier_materializer_v1.py,86,86,AssertTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,TEST_ONLY,PRESERVE_AS_IS,True,False,False,True,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-B803C67E16DDC3922AE1,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_runtime_sample_and_role_order_carrier_materializer_v1.py,88,88,AssertTest,regular_symlink_executable_or_writable_safety_check,0755,SECURITY_HYGIENE_MODE_CHECK,TEST_ONLY,PRESERVE_AS_IS,True,False,False,True,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-DE77D408BA450FDA532F,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_runtime_sample_and_role_order_carrier_materializer_v1.py,96,96,AssertTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,TEST_ONLY,PRESERVE_AS_IS,True,False,False,True,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-790131D1D740DCC071EF,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_runtime_sample_and_role_order_carrier_materializer_v1.py,98,98,AssertTest,regular_symlink_executable_or_writable_safety_check,0644,SECURITY_HYGIENE_MODE_CHECK,TEST_ONLY,PRESERVE_AS_IS,True,False,False,True,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-9584748A452657BBBC0D,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_runtime_sample_and_role_order_carrier_materializer_v1.py,331,331,AssertTest,candidate_or_output_mode_hygiene,0644,CANDIDATE_ARTIFACT_MODE_HYGIENE,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve non-executable 0644/0664 family,Operational artifact mode; not source identity.
FMV2-F4F73FDCFA308D5D51B1,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_runtime_sample_and_role_order_carrier_materializer_v1.py,558,558,AssertTest,regular_symlink_executable_or_writable_safety_check,0755,SECURITY_HYGIENE_MODE_CHECK,TEST_ONLY,PRESERVE_AS_IS,True,False,False,True,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-B0FC4298A4CEAC1C4074,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_runtime_sample_and_role_order_carrier_materializer_v1.py,560,560,AssertTest,regular_symlink_executable_or_writable_safety_check,0644,SECURITY_HYGIENE_MODE_CHECK,TEST_ONLY,PRESERVE_AS_IS,True,False,False,True,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-92A0095D09288DF9F56A,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_runtime_sample_and_role_order_carrier_materializer_v1.py,607,607,AssertTest,candidate_or_output_mode_hygiene,0755,CANDIDATE_ARTIFACT_MODE_HYGIENE,TEST_ONLY,PRESERVE_AS_IS,True,False,False,True,False,preserve non-executable 0644/0664 family,Operational artifact mode; not source identity.
FMV2-33B94DBF3417071CDE26,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_runtime_sample_and_role_order_carrier_materializer_v1.py,611,611,AssertTest,candidate_or_output_mode_hygiene,0644,CANDIDATE_ARTIFACT_MODE_HYGIENE,TEST_ONLY,PRESERVE_AS_IS,True,False,False,True,False,preserve non-executable 0644/0664 family,Operational artifact mode; not source identity.
FMV2-ABFCDD454B3C7AC24A32,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_runtime_sample_and_role_order_carrier_materializer_v1.py,774,774,ModeOperationCall,candidate_or_output_mode_hygiene,0755,CANDIDATE_ARTIFACT_MODE_HYGIENE,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve non-executable 0644/0664 family,Operational artifact mode; not source identity.
FMV2-B6FA91E41A5E85A7A917,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_target_residue_atom_condition_authority_v1.py,499,499,AssertTest,regular_symlink_executable_or_writable_safety_check,0644,SECURITY_HYGIENE_MODE_CHECK,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-E5FA4A3903B34A43FB5E,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_target_residue_atom_condition_source_evidence_compiler_v1.py,446,446,ModeOperationCall,candidate_or_output_mode_hygiene,0644,CANDIDATE_ARTIFACT_MODE_HYGIENE,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve non-executable 0644/0664 family,Operational artifact mode; not source identity.
FMV2-BD215970C272D5F48518,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_target_residue_atom_condition_source_evidence_compiler_v1.py,503,503,AssertTest,regular_symlink_executable_or_writable_safety_check,0644,SECURITY_HYGIENE_MODE_CHECK,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-9545334853DA96904DE6,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_task2_batch_descriptor_compiler_context_contract_gate_v1.py,819,819,AssertTest,git_executable_or_regular_blob_class,100644,GIT_EXECUTABLE_BIT_OR_FILE_CLASS_CONTRACT,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve Git 100644/100755 class,Git 100644/100755 class; not runtime POSIX identity.
FMV2-94A319658D96FAB0F773,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_task2_batch_descriptor_compiler_context_contract_gate_v1.py,841,841,AssertTest,git_executable_or_regular_blob_class,,GIT_EXECUTABLE_BIT_OR_FILE_CLASS_CONTRACT,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve Git 100644/100755 class,Git 100644/100755 class; not runtime POSIX identity.
FMV2-775FE421D31EE3BDE14E,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_task2_batch_descriptor_compiler_context_contract_gate_v1.py,842,842,AssertTest,git_executable_or_regular_blob_class,0644,GIT_EXECUTABLE_BIT_OR_FILE_CLASS_CONTRACT,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve Git 100644/100755 class,Git 100644/100755 class; not runtime POSIX identity.
FMV2-0992DEEDE1463ACE8807,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_task2_batch_descriptor_compiler_context_from_remap_context_v1.py,148,148,AssertTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-DF20E2EC6A75C579CD6F,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_task2_batch_descriptor_compiler_context_from_remap_context_v1.py,149,149,AssertTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-9DC7FA0C9F09C2ED7D69,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_task2_batch_descriptor_compiler_context_from_remap_context_v1.py,150,150,AssertTest,regular_symlink_executable_or_writable_safety_check,0644,SECURITY_HYGIENE_MODE_CHECK,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-AF635AEDABD39F7779C5,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_task2_batch_descriptor_compiler_context_v1.py,1143,1143,AssertTest,git_executable_or_regular_blob_class,100644,GIT_EXECUTABLE_BIT_OR_FILE_CLASS_CONTRACT,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve Git 100644/100755 class,Git 100644/100755 class; not runtime POSIX identity.
FMV2-E5EC4D5954BE20B07DA2,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_task2_batch_descriptor_compiler_context_v1.py,1165,1165,AssertTest,git_executable_or_regular_blob_class,,GIT_EXECUTABLE_BIT_OR_FILE_CLASS_CONTRACT,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve Git 100644/100755 class,Git 100644/100755 class; not runtime POSIX identity.
FMV2-74D828E0DB8CCA0D2E3D,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_task2_batch_descriptor_compiler_context_v1.py,1166,1166,AssertTest,git_executable_or_regular_blob_class,0644,GIT_EXECUTABLE_BIT_OR_FILE_CLASS_CONTRACT,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve Git 100644/100755 class,Git 100644/100755 class; not runtime POSIX identity.
FMV2-CEEFC27E608FCE07A6BC,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_task2_batch_descriptor_compiler_contract_gate_v1.py,215,215,AssertTest,regular_symlink_executable_or_writable_safety_check,0755,SECURITY_HYGIENE_MODE_CHECK,TEST_ONLY,PRESERVE_AS_IS,True,False,False,True,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-F2AE3D9524D890D0C93C,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_task2_batch_descriptor_compiler_contract_gate_v1.py,220,220,AssertTest,regular_symlink_executable_or_writable_safety_check,0644,SECURITY_HYGIENE_MODE_CHECK,TEST_ONLY,PRESERVE_AS_IS,True,False,False,True,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-23D212AB7B15E4695C51,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_task2_batch_descriptor_compiler_contract_gate_v1.py,497,497,AssertTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-62368DD05121DBD88ACD,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_task2_batch_descriptor_compiler_contract_gate_v1.py,498,498,AssertTest,regular_symlink_executable_or_writable_safety_check,0644,SECURITY_HYGIENE_MODE_CHECK,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-1E42970FCA2370E59C6B,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_task2_batch_descriptor_compiler_shared_kernel_refactor_v1.py,686,686,AssertTest,git_executable_or_regular_blob_class,100644,GIT_EXECUTABLE_BIT_OR_FILE_CLASS_CONTRACT,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve Git 100644/100755 class,Git 100644/100755 class; not runtime POSIX identity.
FMV2-2360AAFF0C9C873D8B2F,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_task2_batch_descriptor_compiler_shared_kernel_refactor_v1.py,708,708,AssertTest,git_executable_or_regular_blob_class,,GIT_EXECUTABLE_BIT_OR_FILE_CLASS_CONTRACT,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve Git 100644/100755 class,Git 100644/100755 class; not runtime POSIX identity.
FMV2-CB9B5152B41C3D4D5FB5,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_task2_batch_descriptor_compiler_shared_kernel_refactor_v1.py,709,709,AssertTest,git_executable_or_regular_blob_class,0644,GIT_EXECUTABLE_BIT_OR_FILE_CLASS_CONTRACT,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve Git 100644/100755 class,Git 100644/100755 class; not runtime POSIX identity.
FMV2-A2BC9DFC9E871DDECF22,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_task2_batch_descriptor_compiler_v1.py,574,574,AssertTest,candidate_or_output_mode_hygiene,0644,CANDIDATE_ARTIFACT_MODE_HYGIENE,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve non-executable 0644/0664 family,Operational artifact mode; not source identity.
FMV2-54A83A48DA0A2FE206C7,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_task2_batch_index_remap_adapter_context_v1.py,80,80,AssertTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-B04CE80C7B79871B4D69,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_task2_batch_index_remap_adapter_context_v1.py,81,81,AssertTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-E1B77E51FF160942E314,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_task2_batch_index_remap_adapter_context_v1.py,82,82,AssertTest,regular_symlink_executable_or_writable_safety_check,0644,SECURITY_HYGIENE_MODE_CHECK,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-47784C9F1BA73362FA05,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_task2_batch_index_remap_adapter_hot_loop_contract_gate_v1.py,659,659,AssertTest,git_executable_or_regular_blob_class,100644,GIT_EXECUTABLE_BIT_OR_FILE_CLASS_CONTRACT,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve Git 100644/100755 class,Git 100644/100755 class; not runtime POSIX identity.
FMV2-10AB57CDED619CAFA04A,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_task2_batch_index_remap_adapter_hot_loop_contract_gate_v1.py,670,670,AssertTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,TEST_ONLY,PRESERVE_AS_IS,True,False,False,True,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-8E5515BB1D95B839CF5E,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_task2_batch_index_remap_adapter_hot_loop_contract_gate_v1.py,671,671,AssertTest,regular_symlink_executable_or_writable_safety_check,0644,SECURITY_HYGIENE_MODE_CHECK,TEST_ONLY,PRESERVE_AS_IS,True,False,False,True,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-8283C668B05A60DC33B1,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_task2_batch_index_remap_adapter_v1.py,207,207,AssertTest,regular_symlink_executable_or_writable_safety_check,0644,SECURITY_HYGIENE_MODE_CHECK,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-E79DB83C834A4274609C,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_task2_batch_index_remap_output17_semantic_reconciliation_contract_gate_v1.py,253,253,AssertTest,regular_symlink_executable_or_writable_safety_check,,SECURITY_HYGIENE_MODE_CHECK,TEST_ONLY,PRESERVE_AS_IS,True,False,False,True,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-B19C994DFF54B994988F,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_task2_batch_index_remap_output17_semantic_reconciliation_contract_gate_v1.py,254,254,AssertTest,regular_symlink_executable_or_writable_safety_check,0644,SECURITY_HYGIENE_MODE_CHECK,TEST_ONLY,PRESERVE_AS_IS,True,False,False,True,False,preserve explicit safety gate,Filesystem type or dangerous-bit hygiene.
FMV2-0C232B538EDA83A9642D,REPOSITORY_TEST_PYTHON,repository_relative,tests/test_covapie_current11_task2_batch_index_remap_output17_semantic_reconciliation_contract_gate_v1.py,266,266,AssertTest,git_executable_or_regular_blob_class,100644,GIT_EXECUTABLE_BIT_OR_FILE_CLASS_CONTRACT,TEST_ONLY,PRESERVE_AS_IS,True,False,False,False,False,preserve Git 100644/100755 class,Git 100644/100755 class; not runtime POSIX identity.
