truth_order,truth_group,case_id,input_summary,admission_rule_id,outcome,passed,blocks_candidate,reason,canonical_leakage_group_id,validated_candidate_fields,consumed_candidate_fields,consumed_context_items,evaluator_io_used,design_oracle_full_result,exact10_equal_field_count,formal_design_exact10_parity,expected_precedence,truth_passed
54,membership,membership_sample_absent,"leakage_group_id=str:'COVAPIE_LEAKAGE_GROUP_000001';provenance=LeakageGroupAssignmentProvenanceContractV1:LeakageGroupAssignmentProvenanceContractV1(contract_version='covapie_leakage_group_assignment_provenance_contract_v1', canonical_candidate_field_name='leakage_group_id', historical_artifact_field_name='final_leakage_group_id', field_mapping_rule='exact_value_identity_after_provider_field_rename_only', assignment_policy='conservative_union_of_ligand_graph_scaffold_and_protein_accession_sequence_clusters_v1', assignment_policy_version='v1', assignment_stage_kind='pre_final_split_leakage_group_assignment', assignment_manifest_sha256='1111111111111111111111111111111111111111111111111111111111111111', assignment_artifact_sha256='2222222222222222222222222222222222222222222222222222222222222222', group_inventory_sha256='3333333333333333333333333333333333333333333333333333333333333333', sample_index_sha256='4444444444444444444444444444444444444444444444444444444444444444', assignment_id='ASSIGNMENT_RECORD_ALPHA', historical_leakage_group_id='COVAPIE_LEAKAGE_GROUP_000001', sample_index_row_id='SAMPLE_000001', member_sample_index_row_ids=('SAMPLE_000002',), member_count=1, assignment_passed=True, split_assignments_written=False, pre_split_assignment_status='leakage_group_assigned_before_final_split')",ADMIT_010,blocked,false,true,leakage_group_unassigned,COVAPIE_LEAKAGE_GROUP_000001,"[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]","[""leakage_group_id""]","[""leakage_group_assignment_provenance_contract""]",false,"{""admission_rule_id"":""ADMIT_010"",""blocks_candidate"":true,""canonical_leakage_group_id"":""COVAPIE_LEAKAGE_GROUP_000001"",""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""outcome"":""blocked"",""passed"":false,""reason"":""leakage_group_unassigned"",""validated_candidate_fields"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]}",10,true,20,true
55,membership,membership_valid_singleton,"leakage_group_id=str:'COVAPIE_LEAKAGE_GROUP_000001';provenance=LeakageGroupAssignmentProvenanceContractV1:LeakageGroupAssignmentProvenanceContractV1(contract_version='covapie_leakage_group_assignment_provenance_contract_v1', canonical_candidate_field_name='leakage_group_id', historical_artifact_field_name='final_leakage_group_id', field_mapping_rule='exact_value_identity_after_provider_field_rename_only', assignment_policy='conservative_union_of_ligand_graph_scaffold_and_protein_accession_sequence_clusters_v1', assignment_policy_version='v1', assignment_stage_kind='pre_final_split_leakage_group_assignment', assignment_manifest_sha256='1111111111111111111111111111111111111111111111111111111111111111', assignment_artifact_sha256='2222222222222222222222222222222222222222222222222222222222222222', group_inventory_sha256='3333333333333333333333333333333333333333333333333333333333333333', sample_index_sha256='4444444444444444444444444444444444444444444444444444444444444444', assignment_id='ASSIGNMENT_RECORD_ALPHA', historical_leakage_group_id='COVAPIE_LEAKAGE_GROUP_000001', sample_index_row_id='SAMPLE_000001', member_sample_index_row_ids=('SAMPLE_000001',), member_count=1, assignment_passed=True, split_assignments_written=False, pre_split_assignment_status='leakage_group_assigned_before_final_split')",ADMIT_010,passed,true,false,,COVAPIE_LEAKAGE_GROUP_000001,"[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]","[""leakage_group_id""]","[""leakage_group_assignment_provenance_contract""]",false,"{""admission_rule_id"":""ADMIT_010"",""blocks_candidate"":false,""canonical_leakage_group_id"":""COVAPIE_LEAKAGE_GROUP_000001"",""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""outcome"":""passed"",""passed"":true,""reason"":"""",""validated_candidate_fields"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]}",10,true,21,true
56,membership,membership_valid_multi_member,"leakage_group_id=str:'COVAPIE_LEAKAGE_GROUP_000001';provenance=LeakageGroupAssignmentProvenanceContractV1:LeakageGroupAssignmentProvenanceContractV1(contract_version='covapie_leakage_group_assignment_provenance_contract_v1', canonical_candidate_field_name='leakage_group_id', historical_artifact_field_name='final_leakage_group_id', field_mapping_rule='exact_value_identity_after_provider_field_rename_only', assignment_policy='conservative_union_of_ligand_graph_scaffold_and_protein_accession_sequence_clusters_v1', assignment_policy_version='v1', assignment_stage_kind='pre_final_split_leakage_group_assignment', assignment_manifest_sha256='1111111111111111111111111111111111111111111111111111111111111111', assignment_artifact_sha256='2222222222222222222222222222222222222222222222222222222222222222', group_inventory_sha256='3333333333333333333333333333333333333333333333333333333333333333', sample_index_sha256='4444444444444444444444444444444444444444444444444444444444444444', assignment_id='ASSIGNMENT_RECORD_ALPHA', historical_leakage_group_id='COVAPIE_LEAKAGE_GROUP_000001', sample_index_row_id='SAMPLE_000002', member_sample_index_row_ids=('SAMPLE_000001', 'SAMPLE_000002'), member_count=2, assignment_passed=True, split_assignments_written=False, pre_split_assignment_status='leakage_group_assigned_before_final_split')",ADMIT_010,passed,true,false,,COVAPIE_LEAKAGE_GROUP_000001,"[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]","[""leakage_group_id""]","[""leakage_group_assignment_provenance_contract""]",false,"{""admission_rule_id"":""ADMIT_010"",""blocks_candidate"":false,""canonical_leakage_group_id"":""COVAPIE_LEAKAGE_GROUP_000001"",""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""outcome"":""passed"",""passed"":true,""reason"":"""",""validated_candidate_fields"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]}",10,true,21,true
57,member_count,member_count_bool,"leakage_group_id=str:'COVAPIE_LEAKAGE_GROUP_000001';provenance=LeakageGroupAssignmentProvenanceContractV1:LeakageGroupAssignmentProvenanceContractV1(contract_version='covapie_leakage_group_assignment_provenance_contract_v1', canonical_candidate_field_name='leakage_group_id', historical_artifact_field_name='final_leakage_group_id', field_mapping_rule='exact_value_identity_after_provider_field_rename_only', assignment_policy='conservative_union_of_ligand_graph_scaffold_and_protein_accession_sequence_clusters_v1', assignment_policy_version='v1', assignment_stage_kind='pre_final_split_leakage_group_assignment', assignment_manifest_sha256='1111111111111111111111111111111111111111111111111111111111111111', assignment_artifact_sha256='2222222222222222222222222222222222222222222222222222222222222222', group_inventory_sha256='3333333333333333333333333333333333333333333333333333333333333333', sample_index_sha256='4444444444444444444444444444444444444444444444444444444444444444', assignment_id='ASSIGNMENT_RECORD_ALPHA', historical_leakage_group_id='COVAPIE_LEAKAGE_GROUP_000001', sample_index_row_id='SAMPLE_000001', member_sample_index_row_ids=('SAMPLE_000001',), member_count=True, assignment_passed=True, split_assignments_written=False, pre_split_assignment_status='leakage_group_assigned_before_final_split')",ADMIT_010,invalid,false,true,LEAKAGE_GROUP_ASSIGNMENT_MEMBER_COUNT_INVALID,COVAPIE_LEAKAGE_GROUP_000001,"[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]","[""leakage_group_id""]","[""leakage_group_assignment_provenance_contract""]",false,"{""admission_rule_id"":""ADMIT_010"",""blocks_candidate"":true,""canonical_leakage_group_id"":""COVAPIE_LEAKAGE_GROUP_000001"",""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ASSIGNMENT_MEMBER_COUNT_INVALID"",""validated_candidate_fields"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]}",10,true,17,true
58,member_count,member_count_float,"leakage_group_id=str:'COVAPIE_LEAKAGE_GROUP_000001';provenance=LeakageGroupAssignmentProvenanceContractV1:LeakageGroupAssignmentProvenanceContractV1(contract_version='covapie_leakage_group_assignment_provenance_contract_v1', canonical_candidate_field_name='leakage_group_id', historical_artifact_field_name='final_leakage_group_id', field_mapping_rule='exact_value_identity_after_provider_field_rename_only', assignment_policy='conservative_union_of_ligand_graph_scaffold_and_protein_accession_sequence_clusters_v1', assignment_policy_version='v1', assignment_stage_kind='pre_final_split_leakage_group_assignment', assignment_manifest_sha256='1111111111111111111111111111111111111111111111111111111111111111', assignment_artifact_sha256='2222222222222222222222222222222222222222222222222222222222222222', group_inventory_sha256='3333333333333333333333333333333333333333333333333333333333333333', sample_index_sha256='4444444444444444444444444444444444444444444444444444444444444444', assignment_id='ASSIGNMENT_RECORD_ALPHA', historical_leakage_group_id='COVAPIE_LEAKAGE_GROUP_000001', sample_index_row_id='SAMPLE_000001', member_sample_index_row_ids=('SAMPLE_000001',), member_count=1.0, assignment_passed=True, split_assignments_written=False, pre_split_assignment_status='leakage_group_assigned_before_final_split')",ADMIT_010,invalid,false,true,LEAKAGE_GROUP_ASSIGNMENT_MEMBER_COUNT_INVALID,COVAPIE_LEAKAGE_GROUP_000001,"[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]","[""leakage_group_id""]","[""leakage_group_assignment_provenance_contract""]",false,"{""admission_rule_id"":""ADMIT_010"",""blocks_candidate"":true,""canonical_leakage_group_id"":""COVAPIE_LEAKAGE_GROUP_000001"",""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ASSIGNMENT_MEMBER_COUNT_INVALID"",""validated_candidate_fields"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]}",10,true,17,true
59,member_count,member_count_zero,"leakage_group_id=str:'COVAPIE_LEAKAGE_GROUP_000001';provenance=LeakageGroupAssignmentProvenanceContractV1:LeakageGroupAssignmentProvenanceContractV1(contract_version='covapie_leakage_group_assignment_provenance_contract_v1', canonical_candidate_field_name='leakage_group_id', historical_artifact_field_name='final_leakage_group_id', field_mapping_rule='exact_value_identity_after_provider_field_rename_only', assignment_policy='conservative_union_of_ligand_graph_scaffold_and_protein_accession_sequence_clusters_v1', assignment_policy_version='v1', assignment_stage_kind='pre_final_split_leakage_group_assignment', assignment_manifest_sha256='1111111111111111111111111111111111111111111111111111111111111111', assignment_artifact_sha256='2222222222222222222222222222222222222222222222222222222222222222', group_inventory_sha256='3333333333333333333333333333333333333333333333333333333333333333', sample_index_sha256='4444444444444444444444444444444444444444444444444444444444444444', assignment_id='ASSIGNMENT_RECORD_ALPHA', historical_leakage_group_id='COVAPIE_LEAKAGE_GROUP_000001', sample_index_row_id='SAMPLE_000001', member_sample_index_row_ids=('SAMPLE_000001',), member_count=0, assignment_passed=True, split_assignments_written=False, pre_split_assignment_status='leakage_group_assigned_before_final_split')",ADMIT_010,invalid,false,true,LEAKAGE_GROUP_ASSIGNMENT_MEMBER_COUNT_INVALID,COVAPIE_LEAKAGE_GROUP_000001,"[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]","[""leakage_group_id""]","[""leakage_group_assignment_provenance_contract""]",false,"{""admission_rule_id"":""ADMIT_010"",""blocks_candidate"":true,""canonical_leakage_group_id"":""COVAPIE_LEAKAGE_GROUP_000001"",""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ASSIGNMENT_MEMBER_COUNT_INVALID"",""validated_candidate_fields"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]}",10,true,17,true
60,member_count,member_count_negative,"leakage_group_id=str:'COVAPIE_LEAKAGE_GROUP_000001';provenance=LeakageGroupAssignmentProvenanceContractV1:LeakageGroupAssignmentProvenanceContractV1(contract_version='covapie_leakage_group_assignment_provenance_contract_v1', canonical_candidate_field_name='leakage_group_id', historical_artifact_field_name='final_leakage_group_id', field_mapping_rule='exact_value_identity_after_provider_field_rename_only', assignment_policy='conservative_union_of_ligand_graph_scaffold_and_protein_accession_sequence_clusters_v1', assignment_policy_version='v1', assignment_stage_kind='pre_final_split_leakage_group_assignment', assignment_manifest_sha256='1111111111111111111111111111111111111111111111111111111111111111', assignment_artifact_sha256='2222222222222222222222222222222222222222222222222222222222222222', group_inventory_sha256='3333333333333333333333333333333333333333333333333333333333333333', sample_index_sha256='4444444444444444444444444444444444444444444444444444444444444444', assignment_id='ASSIGNMENT_RECORD_ALPHA', historical_leakage_group_id='COVAPIE_LEAKAGE_GROUP_000001', sample_index_row_id='SAMPLE_000001', member_sample_index_row_ids=('SAMPLE_000001',), member_count=-1, assignment_passed=True, split_assignments_written=False, pre_split_assignment_status='leakage_group_assigned_before_final_split')",ADMIT_010,invalid,false,true,LEAKAGE_GROUP_ASSIGNMENT_MEMBER_COUNT_INVALID,COVAPIE_LEAKAGE_GROUP_000001,"[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]","[""leakage_group_id""]","[""leakage_group_assignment_provenance_contract""]",false,"{""admission_rule_id"":""ADMIT_010"",""blocks_candidate"":true,""canonical_leakage_group_id"":""COVAPIE_LEAKAGE_GROUP_000001"",""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ASSIGNMENT_MEMBER_COUNT_INVALID"",""validated_candidate_fields"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]}",10,true,17,true
61,member_count,member_count_mismatch,"leakage_group_id=str:'COVAPIE_LEAKAGE_GROUP_000001';provenance=LeakageGroupAssignmentProvenanceContractV1:LeakageGroupAssignmentProvenanceContractV1(contract_version='covapie_leakage_group_assignment_provenance_contract_v1', canonical_candidate_field_name='leakage_group_id', historical_artifact_field_name='final_leakage_group_id', field_mapping_rule='exact_value_identity_after_provider_field_rename_only', assignment_policy='conservative_union_of_ligand_graph_scaffold_and_protein_accession_sequence_clusters_v1', assignment_policy_version='v1', assignment_stage_kind='pre_final_split_leakage_group_assignment', assignment_manifest_sha256='1111111111111111111111111111111111111111111111111111111111111111', assignment_artifact_sha256='2222222222222222222222222222222222222222222222222222222222222222', group_inventory_sha256='3333333333333333333333333333333333333333333333333333333333333333', sample_index_sha256='4444444444444444444444444444444444444444444444444444444444444444', assignment_id='ASSIGNMENT_RECORD_ALPHA', historical_leakage_group_id='COVAPIE_LEAKAGE_GROUP_000001', sample_index_row_id='SAMPLE_000001', member_sample_index_row_ids=('SAMPLE_000001',), member_count=2, assignment_passed=True, split_assignments_written=False, pre_split_assignment_status='leakage_group_assigned_before_final_split')",ADMIT_010,invalid,false,true,LEAKAGE_GROUP_ASSIGNMENT_MEMBER_COUNT_INVALID,COVAPIE_LEAKAGE_GROUP_000001,"[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]","[""leakage_group_id""]","[""leakage_group_assignment_provenance_contract""]",false,"{""admission_rule_id"":""ADMIT_010"",""blocks_candidate"":true,""canonical_leakage_group_id"":""COVAPIE_LEAKAGE_GROUP_000001"",""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""outcome"":""invalid"",""passed"":false,""reason"":""LEAKAGE_GROUP_ASSIGNMENT_MEMBER_COUNT_INVALID"",""validated_candidate_fields"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]}",10,true,17,true
62,member_count,member_count_exact_valid,"leakage_group_id=str:'COVAPIE_LEAKAGE_GROUP_000001';provenance=LeakageGroupAssignmentProvenanceContractV1:LeakageGroupAssignmentProvenanceContractV1(contract_version='covapie_leakage_group_assignment_provenance_contract_v1', canonical_candidate_field_name='leakage_group_id', historical_artifact_field_name='final_leakage_group_id', field_mapping_rule='exact_value_identity_after_provider_field_rename_only', assignment_policy='conservative_union_of_ligand_graph_scaffold_and_protein_accession_sequence_clusters_v1', assignment_policy_version='v1', assignment_stage_kind='pre_final_split_leakage_group_assignment', assignment_manifest_sha256='1111111111111111111111111111111111111111111111111111111111111111', assignment_artifact_sha256='2222222222222222222222222222222222222222222222222222222222222222', group_inventory_sha256='3333333333333333333333333333333333333333333333333333333333333333', sample_index_sha256='4444444444444444444444444444444444444444444444444444444444444444', assignment_id='ASSIGNMENT_RECORD_ALPHA', historical_leakage_group_id='COVAPIE_LEAKAGE_GROUP_000001', sample_index_row_id='SAMPLE_000001', member_sample_index_row_ids=('SAMPLE_000001',), member_count=1, assignment_passed=True, split_assignments_written=False, pre_split_assignment_status='leakage_group_assigned_before_final_split')",ADMIT_010,passed,true,false,,COVAPIE_LEAKAGE_GROUP_000001,"[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]","[""leakage_group_id""]","[""leakage_group_assignment_provenance_contract""]",false,"{""admission_rule_id"":""ADMIT_010"",""blocks_candidate"":false,""canonical_leakage_group_id"":""COVAPIE_LEAKAGE_GROUP_000001"",""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""outcome"":""passed"",""passed"":true,""reason"":"""",""validated_candidate_fields"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]}",10,true,21,true
63,assignment_semantics,assignment_passed_false,"leakage_group_id=str:'COVAPIE_LEAKAGE_GROUP_000001';provenance=LeakageGroupAssignmentProvenanceContractV1:LeakageGroupAssignmentProvenanceContractV1(contract_version='covapie_leakage_group_assignment_provenance_contract_v1', canonical_candidate_field_name='leakage_group_id', historical_artifact_field_name='final_leakage_group_id', field_mapping_rule='exact_value_identity_after_provider_field_rename_only', assignment_policy='conservative_union_of_ligand_graph_scaffold_and_protein_accession_sequence_clusters_v1', assignment_policy_version='v1', assignment_stage_kind='pre_final_split_leakage_group_assignment', assignment_manifest_sha256='1111111111111111111111111111111111111111111111111111111111111111', assignment_artifact_sha256='2222222222222222222222222222222222222222222222222222222222222222', group_inventory_sha256='3333333333333333333333333333333333333333333333333333333333333333', sample_index_sha256='4444444444444444444444444444444444444444444444444444444444444444', assignment_id='ASSIGNMENT_RECORD_ALPHA', historical_leakage_group_id='COVAPIE_LEAKAGE_GROUP_000001', sample_index_row_id='SAMPLE_000001', member_sample_index_row_ids=('SAMPLE_000001',), member_count=1, assignment_passed=False, split_assignments_written=False, pre_split_assignment_status='leakage_group_assigned_before_final_split')",ADMIT_010,blocked,false,true,leakage_group_unassigned,COVAPIE_LEAKAGE_GROUP_000001,"[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]","[""leakage_group_id""]","[""leakage_group_assignment_provenance_contract""]",false,"{""admission_rule_id"":""ADMIT_010"",""blocks_candidate"":true,""canonical_leakage_group_id"":""COVAPIE_LEAKAGE_GROUP_000001"",""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""outcome"":""blocked"",""passed"":false,""reason"":""leakage_group_unassigned"",""validated_candidate_fields"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]}",10,true,18,true
64,assignment_semantics,assignment_passed_int_one,"leakage_group_id=str:'COVAPIE_LEAKAGE_GROUP_000001';provenance=LeakageGroupAssignmentProvenanceContractV1:LeakageGroupAssignmentProvenanceContractV1(contract_version='covapie_leakage_group_assignment_provenance_contract_v1', canonical_candidate_field_name='leakage_group_id', historical_artifact_field_name='final_leakage_group_id', field_mapping_rule='exact_value_identity_after_provider_field_rename_only', assignment_policy='conservative_union_of_ligand_graph_scaffold_and_protein_accession_sequence_clusters_v1', assignment_policy_version='v1', assignment_stage_kind='pre_final_split_leakage_group_assignment', assignment_manifest_sha256='1111111111111111111111111111111111111111111111111111111111111111', assignment_artifact_sha256='2222222222222222222222222222222222222222222222222222222222222222', group_inventory_sha256='3333333333333333333333333333333333333333333333333333333333333333', sample_index_sha256='4444444444444444444444444444444444444444444444444444444444444444', assignment_id='ASSIGNMENT_RECORD_ALPHA', historical_leakage_group_id='COVAPIE_LEAKAGE_GROUP_000001', sample_index_row_id='SAMPLE_000001', member_sample_index_row_ids=('SAMPLE_000001',), member_count=1, assignment_passed=1, split_assignments_written=False, pre_split_assignment_status='leakage_group_assigned_before_final_split')",ADMIT_010,blocked,false,true,leakage_group_unassigned,COVAPIE_LEAKAGE_GROUP_000001,"[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]","[""leakage_group_id""]","[""leakage_group_assignment_provenance_contract""]",false,"{""admission_rule_id"":""ADMIT_010"",""blocks_candidate"":true,""canonical_leakage_group_id"":""COVAPIE_LEAKAGE_GROUP_000001"",""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""outcome"":""blocked"",""passed"":false,""reason"":""leakage_group_unassigned"",""validated_candidate_fields"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]}",10,true,18,true
65,assignment_semantics,split_assignments_written_true,"leakage_group_id=str:'COVAPIE_LEAKAGE_GROUP_000001';provenance=LeakageGroupAssignmentProvenanceContractV1:LeakageGroupAssignmentProvenanceContractV1(contract_version='covapie_leakage_group_assignment_provenance_contract_v1', canonical_candidate_field_name='leakage_group_id', historical_artifact_field_name='final_leakage_group_id', field_mapping_rule='exact_value_identity_after_provider_field_rename_only', assignment_policy='conservative_union_of_ligand_graph_scaffold_and_protein_accession_sequence_clusters_v1', assignment_policy_version='v1', assignment_stage_kind='pre_final_split_leakage_group_assignment', assignment_manifest_sha256='1111111111111111111111111111111111111111111111111111111111111111', assignment_artifact_sha256='2222222222222222222222222222222222222222222222222222222222222222', group_inventory_sha256='3333333333333333333333333333333333333333333333333333333333333333', sample_index_sha256='4444444444444444444444444444444444444444444444444444444444444444', assignment_id='ASSIGNMENT_RECORD_ALPHA', historical_leakage_group_id='COVAPIE_LEAKAGE_GROUP_000001', sample_index_row_id='SAMPLE_000001', member_sample_index_row_ids=('SAMPLE_000001',), member_count=1, assignment_passed=True, split_assignments_written=True, pre_split_assignment_status='leakage_group_assigned_before_final_split')",ADMIT_010,blocked,false,true,leakage_group_unassigned,COVAPIE_LEAKAGE_GROUP_000001,"[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]","[""leakage_group_id""]","[""leakage_group_assignment_provenance_contract""]",false,"{""admission_rule_id"":""ADMIT_010"",""blocks_candidate"":true,""canonical_leakage_group_id"":""COVAPIE_LEAKAGE_GROUP_000001"",""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""outcome"":""blocked"",""passed"":false,""reason"":""leakage_group_unassigned"",""validated_candidate_fields"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]}",10,true,18,true
66,assignment_semantics,split_assignments_written_int_zero,"leakage_group_id=str:'COVAPIE_LEAKAGE_GROUP_000001';provenance=LeakageGroupAssignmentProvenanceContractV1:LeakageGroupAssignmentProvenanceContractV1(contract_version='covapie_leakage_group_assignment_provenance_contract_v1', canonical_candidate_field_name='leakage_group_id', historical_artifact_field_name='final_leakage_group_id', field_mapping_rule='exact_value_identity_after_provider_field_rename_only', assignment_policy='conservative_union_of_ligand_graph_scaffold_and_protein_accession_sequence_clusters_v1', assignment_policy_version='v1', assignment_stage_kind='pre_final_split_leakage_group_assignment', assignment_manifest_sha256='1111111111111111111111111111111111111111111111111111111111111111', assignment_artifact_sha256='2222222222222222222222222222222222222222222222222222222222222222', group_inventory_sha256='3333333333333333333333333333333333333333333333333333333333333333', sample_index_sha256='4444444444444444444444444444444444444444444444444444444444444444', assignment_id='ASSIGNMENT_RECORD_ALPHA', historical_leakage_group_id='COVAPIE_LEAKAGE_GROUP_000001', sample_index_row_id='SAMPLE_000001', member_sample_index_row_ids=('SAMPLE_000001',), member_count=1, assignment_passed=True, split_assignments_written=0, pre_split_assignment_status='leakage_group_assigned_before_final_split')",ADMIT_010,blocked,false,true,leakage_group_unassigned,COVAPIE_LEAKAGE_GROUP_000001,"[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]","[""leakage_group_id""]","[""leakage_group_assignment_provenance_contract""]",false,"{""admission_rule_id"":""ADMIT_010"",""blocks_candidate"":true,""canonical_leakage_group_id"":""COVAPIE_LEAKAGE_GROUP_000001"",""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""outcome"":""blocked"",""passed"":false,""reason"":""leakage_group_unassigned"",""validated_candidate_fields"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]}",10,true,18,true
67,assignment_semantics,pre_split_status_wrong,"leakage_group_id=str:'COVAPIE_LEAKAGE_GROUP_000001';provenance=LeakageGroupAssignmentProvenanceContractV1:LeakageGroupAssignmentProvenanceContractV1(contract_version='covapie_leakage_group_assignment_provenance_contract_v1', canonical_candidate_field_name='leakage_group_id', historical_artifact_field_name='final_leakage_group_id', field_mapping_rule='exact_value_identity_after_provider_field_rename_only', assignment_policy='conservative_union_of_ligand_graph_scaffold_and_protein_accession_sequence_clusters_v1', assignment_policy_version='v1', assignment_stage_kind='pre_final_split_leakage_group_assignment', assignment_manifest_sha256='1111111111111111111111111111111111111111111111111111111111111111', assignment_artifact_sha256='2222222222222222222222222222222222222222222222222222222222222222', group_inventory_sha256='3333333333333333333333333333333333333333333333333333333333333333', sample_index_sha256='4444444444444444444444444444444444444444444444444444444444444444', assignment_id='ASSIGNMENT_RECORD_ALPHA', historical_leakage_group_id='COVAPIE_LEAKAGE_GROUP_000001', sample_index_row_id='SAMPLE_000001', member_sample_index_row_ids=('SAMPLE_000001',), member_count=1, assignment_passed=True, split_assignments_written=False, pre_split_assignment_status='leakage_group_assigned')",ADMIT_010,blocked,false,true,leakage_group_unassigned,COVAPIE_LEAKAGE_GROUP_000001,"[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]","[""leakage_group_id""]","[""leakage_group_assignment_provenance_contract""]",false,"{""admission_rule_id"":""ADMIT_010"",""blocks_candidate"":true,""canonical_leakage_group_id"":""COVAPIE_LEAKAGE_GROUP_000001"",""consumed_candidate_fields"":[""leakage_group_id""],""consumed_context_items"":[""leakage_group_assignment_provenance_contract""],""evaluator_io_used"":false,""outcome"":""blocked"",""passed"":false,""reason"":""leakage_group_unassigned"",""validated_candidate_fields"":[[""leakage_group_id"",""COVAPIE_LEAKAGE_GROUP_000001""]]}",10,true,18,true
