case_order,case_id,case_group,assertion_kind,download_result_status_representation,observed_http_status_representation,observed_content_length_bytes_representation,observed_sha256_representation,allowed_download_result_statuses_representation,successful_http_status_contract_representation,content_length_contract_representation,sha256_format_contract_representation,expected_admission_rule_id,expected_outcome,expected_passed,expected_blocks_candidate,expected_reason,expected_canonical_download_result_record,expected_validated_download_result_fields,expected_consumed_download_result_fields,expected_consumed_context_items,expected_evaluator_io_used,observed_formal_result,formal_source,evaluator_io_used,truth_passed
62,HTTP_PAIR_LIST,context_validation,formal_projection,'success',200,1,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',"('success', 'failure')","(['legal_minimum', 100], ('legal_maximum', 599), ('future_success_minimum', 200), ('future_success_maximum', 299), ('admit_012_executes_success_judgment', False))","(('legal_minimum', 0), ('legal_maximum', None), ('zero_allowed', True), ('recomputed_from_file_inside_evaluator', False))","(('length', 64), ('grammar', '[0-9a-f]{64}'), ('case_policy', 'ASCII_lowercase_only'), ('normalization_allowed', False), ('recomputed_from_file_inside_evaluator', False))",ADMIT_012,invalid,false,true,SUCCESSFUL_HTTP_STATUS_CONTRACT_CONTENT_INVALID,"(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256')","('allowed_download_result_statuses', 'successful_http_status_contract')",false,"('ADMIT_012', 'invalid', False, True, 'SUCCESSFUL_HTTP_STATUS_CONTRACT_CONTENT_INVALID', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('allowed_download_result_statuses', 'successful_http_status_contract'), False)",evaluate_admit_012|Admit012EvaluationResult,false,true
63,HTTP_PAIR_TUPLE_SUBCLASS,context_validation,formal_projection,'success',200,1,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',"('success', 'failure')","<tuple-pair-subclass:0:(('legal_minimum', 100), ('legal_maximum', 599), ('future_success_minimum', 200), ('future_success_maximum', 299), ('admit_012_executes_success_judgment', False))>","(('legal_minimum', 0), ('legal_maximum', None), ('zero_allowed', True), ('recomputed_from_file_inside_evaluator', False))","(('length', 64), ('grammar', '[0-9a-f]{64}'), ('case_policy', 'ASCII_lowercase_only'), ('normalization_allowed', False), ('recomputed_from_file_inside_evaluator', False))",ADMIT_012,invalid,false,true,SUCCESSFUL_HTTP_STATUS_CONTRACT_CONTENT_INVALID,"(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256')","('allowed_download_result_statuses', 'successful_http_status_contract')",false,"('ADMIT_012', 'invalid', False, True, 'SUCCESSFUL_HTTP_STATUS_CONTRACT_CONTENT_INVALID', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('allowed_download_result_statuses', 'successful_http_status_contract'), False)",evaluate_admit_012|Admit012EvaluationResult,false,true
64,HTTP_WRONG_KEY,context_validation,formal_projection,'success',200,1,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',"('success', 'failure')","(('wrong', 100), ('legal_maximum', 599), ('future_success_minimum', 200), ('future_success_maximum', 299), ('admit_012_executes_success_judgment', False))","(('legal_minimum', 0), ('legal_maximum', None), ('zero_allowed', True), ('recomputed_from_file_inside_evaluator', False))","(('length', 64), ('grammar', '[0-9a-f]{64}'), ('case_policy', 'ASCII_lowercase_only'), ('normalization_allowed', False), ('recomputed_from_file_inside_evaluator', False))",ADMIT_012,invalid,false,true,SUCCESSFUL_HTTP_STATUS_CONTRACT_CONTENT_INVALID,"(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256')","('allowed_download_result_statuses', 'successful_http_status_contract')",false,"('ADMIT_012', 'invalid', False, True, 'SUCCESSFUL_HTTP_STATUS_CONTRACT_CONTENT_INVALID', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('allowed_download_result_statuses', 'successful_http_status_contract'), False)",evaluate_admit_012|Admit012EvaluationResult,false,true
65,HTTP_KEY_ORDER,context_validation,formal_projection,'success',200,1,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',"('success', 'failure')","(('legal_maximum', 599), ('legal_minimum', 100), ('future_success_minimum', 200), ('future_success_maximum', 299), ('admit_012_executes_success_judgment', False))","(('legal_minimum', 0), ('legal_maximum', None), ('zero_allowed', True), ('recomputed_from_file_inside_evaluator', False))","(('length', 64), ('grammar', '[0-9a-f]{64}'), ('case_policy', 'ASCII_lowercase_only'), ('normalization_allowed', False), ('recomputed_from_file_inside_evaluator', False))",ADMIT_012,invalid,false,true,SUCCESSFUL_HTTP_STATUS_CONTRACT_CONTENT_INVALID,"(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256')","('allowed_download_result_statuses', 'successful_http_status_contract')",false,"('ADMIT_012', 'invalid', False, True, 'SUCCESSFUL_HTTP_STATUS_CONTRACT_CONTENT_INVALID', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('allowed_download_result_statuses', 'successful_http_status_contract'), False)",evaluate_admit_012|Admit012EvaluationResult,false,true
66,HTTP_WRONG_VALUE,context_validation,formal_projection,'success',200,1,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',"('success', 'failure')","(('legal_minimum', 'wrong'), ('legal_maximum', 599), ('future_success_minimum', 200), ('future_success_maximum', 299), ('admit_012_executes_success_judgment', False))","(('legal_minimum', 0), ('legal_maximum', None), ('zero_allowed', True), ('recomputed_from_file_inside_evaluator', False))","(('length', 64), ('grammar', '[0-9a-f]{64}'), ('case_policy', 'ASCII_lowercase_only'), ('normalization_allowed', False), ('recomputed_from_file_inside_evaluator', False))",ADMIT_012,invalid,false,true,SUCCESSFUL_HTTP_STATUS_CONTRACT_CONTENT_INVALID,"(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256')","('allowed_download_result_statuses', 'successful_http_status_contract')",false,"('ADMIT_012', 'invalid', False, True, 'SUCCESSFUL_HTTP_STATUS_CONTRACT_CONTENT_INVALID', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('allowed_download_result_statuses', 'successful_http_status_contract'), False)",evaluate_admit_012|Admit012EvaluationResult,false,true
67,HTTP_BOOL_INT_MIX,context_validation,formal_projection,'success',200,1,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',"('success', 'failure')","(('legal_minimum', True), ('legal_maximum', 599), ('future_success_minimum', 200), ('future_success_maximum', 299), ('admit_012_executes_success_judgment', False))","(('legal_minimum', 0), ('legal_maximum', None), ('zero_allowed', True), ('recomputed_from_file_inside_evaluator', False))","(('length', 64), ('grammar', '[0-9a-f]{64}'), ('case_policy', 'ASCII_lowercase_only'), ('normalization_allowed', False), ('recomputed_from_file_inside_evaluator', False))",ADMIT_012,invalid,false,true,SUCCESSFUL_HTTP_STATUS_CONTRACT_CONTENT_INVALID,"(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256')","('allowed_download_result_statuses', 'successful_http_status_contract')",false,"('ADMIT_012', 'invalid', False, True, 'SUCCESSFUL_HTTP_STATUS_CONTRACT_CONTENT_INVALID', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('allowed_download_result_statuses', 'successful_http_status_contract'), False)",evaluate_admit_012|Admit012EvaluationResult,false,true
68,HTTP_EXTRA_PAIR,context_validation,formal_projection,'success',200,1,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',"('success', 'failure')","(('legal_minimum', 100), ('legal_maximum', 599), ('future_success_minimum', 200), ('future_success_maximum', 299), ('admit_012_executes_success_judgment', False), ('extra', 1))","(('legal_minimum', 0), ('legal_maximum', None), ('zero_allowed', True), ('recomputed_from_file_inside_evaluator', False))","(('length', 64), ('grammar', '[0-9a-f]{64}'), ('case_policy', 'ASCII_lowercase_only'), ('normalization_allowed', False), ('recomputed_from_file_inside_evaluator', False))",ADMIT_012,invalid,false,true,SUCCESSFUL_HTTP_STATUS_CONTRACT_CONTENT_INVALID,"(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256')","('allowed_download_result_statuses', 'successful_http_status_contract')",false,"('ADMIT_012', 'invalid', False, True, 'SUCCESSFUL_HTTP_STATUS_CONTRACT_CONTENT_INVALID', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('allowed_download_result_statuses', 'successful_http_status_contract'), False)",evaluate_admit_012|Admit012EvaluationResult,false,true
69,HTTP_MISSING_PAIR,context_validation,formal_projection,'success',200,1,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',"('success', 'failure')","(('legal_minimum', 100), ('legal_maximum', 599), ('future_success_minimum', 200), ('future_success_maximum', 299))","(('legal_minimum', 0), ('legal_maximum', None), ('zero_allowed', True), ('recomputed_from_file_inside_evaluator', False))","(('length', 64), ('grammar', '[0-9a-f]{64}'), ('case_policy', 'ASCII_lowercase_only'), ('normalization_allowed', False), ('recomputed_from_file_inside_evaluator', False))",ADMIT_012,invalid,false,true,SUCCESSFUL_HTTP_STATUS_CONTRACT_CONTENT_INVALID,"(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256')","('allowed_download_result_statuses', 'successful_http_status_contract')",false,"('ADMIT_012', 'invalid', False, True, 'SUCCESSFUL_HTTP_STATUS_CONTRACT_CONTENT_INVALID', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('allowed_download_result_statuses', 'successful_http_status_contract'), False)",evaluate_admit_012|Admit012EvaluationResult,false,true
70,CONTENT_OUTER_LIST,context_validation,formal_projection,'success',200,1,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',"('success', 'failure')","(('legal_minimum', 100), ('legal_maximum', 599), ('future_success_minimum', 200), ('future_success_maximum', 299), ('admit_012_executes_success_judgment', False))","[('legal_minimum', 0), ('legal_maximum', None), ('zero_allowed', True), ('recomputed_from_file_inside_evaluator', False)]","(('length', 64), ('grammar', '[0-9a-f]{64}'), ('case_policy', 'ASCII_lowercase_only'), ('normalization_allowed', False), ('recomputed_from_file_inside_evaluator', False))",ADMIT_012,invalid,false,true,CONTENT_LENGTH_CONTRACT_TYPE_INVALID,"(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256')","('allowed_download_result_statuses', 'successful_http_status_contract', 'content_length_contract')",false,"('ADMIT_012', 'invalid', False, True, 'CONTENT_LENGTH_CONTRACT_TYPE_INVALID', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('allowed_download_result_statuses', 'successful_http_status_contract', 'content_length_contract'), False)",evaluate_admit_012|Admit012EvaluationResult,false,true
71,CONTENT_TUPLE_SUBCLASS,context_validation,formal_projection,'success',200,1,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',"('success', 'failure')","(('legal_minimum', 100), ('legal_maximum', 599), ('future_success_minimum', 200), ('future_success_maximum', 299), ('admit_012_executes_success_judgment', False))","<tuple-subclass:(('legal_minimum', 0), ('legal_maximum', None), ('zero_allowed', True), ('recomputed_from_file_inside_evaluator', False))>","(('length', 64), ('grammar', '[0-9a-f]{64}'), ('case_policy', 'ASCII_lowercase_only'), ('normalization_allowed', False), ('recomputed_from_file_inside_evaluator', False))",ADMIT_012,invalid,false,true,CONTENT_LENGTH_CONTRACT_TYPE_INVALID,"(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256')","('allowed_download_result_statuses', 'successful_http_status_contract', 'content_length_contract')",false,"('ADMIT_012', 'invalid', False, True, 'CONTENT_LENGTH_CONTRACT_TYPE_INVALID', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('allowed_download_result_statuses', 'successful_http_status_contract', 'content_length_contract'), False)",evaluate_admit_012|Admit012EvaluationResult,false,true
72,CONTENT_PAIR_LIST,context_validation,formal_projection,'success',200,1,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',"('success', 'failure')","(('legal_minimum', 100), ('legal_maximum', 599), ('future_success_minimum', 200), ('future_success_maximum', 299), ('admit_012_executes_success_judgment', False))","(['legal_minimum', 0], ('legal_maximum', None), ('zero_allowed', True), ('recomputed_from_file_inside_evaluator', False))","(('length', 64), ('grammar', '[0-9a-f]{64}'), ('case_policy', 'ASCII_lowercase_only'), ('normalization_allowed', False), ('recomputed_from_file_inside_evaluator', False))",ADMIT_012,invalid,false,true,CONTENT_LENGTH_CONTRACT_CONTENT_INVALID,"(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256')","('allowed_download_result_statuses', 'successful_http_status_contract', 'content_length_contract')",false,"('ADMIT_012', 'invalid', False, True, 'CONTENT_LENGTH_CONTRACT_CONTENT_INVALID', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('allowed_download_result_statuses', 'successful_http_status_contract', 'content_length_contract'), False)",evaluate_admit_012|Admit012EvaluationResult,false,true
73,CONTENT_PAIR_TUPLE_SUBCLASS,context_validation,formal_projection,'success',200,1,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',"('success', 'failure')","(('legal_minimum', 100), ('legal_maximum', 599), ('future_success_minimum', 200), ('future_success_maximum', 299), ('admit_012_executes_success_judgment', False))","<tuple-pair-subclass:0:(('legal_minimum', 0), ('legal_maximum', None), ('zero_allowed', True), ('recomputed_from_file_inside_evaluator', False))>","(('length', 64), ('grammar', '[0-9a-f]{64}'), ('case_policy', 'ASCII_lowercase_only'), ('normalization_allowed', False), ('recomputed_from_file_inside_evaluator', False))",ADMIT_012,invalid,false,true,CONTENT_LENGTH_CONTRACT_CONTENT_INVALID,"(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256')","('allowed_download_result_statuses', 'successful_http_status_contract', 'content_length_contract')",false,"('ADMIT_012', 'invalid', False, True, 'CONTENT_LENGTH_CONTRACT_CONTENT_INVALID', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('allowed_download_result_statuses', 'successful_http_status_contract', 'content_length_contract'), False)",evaluate_admit_012|Admit012EvaluationResult,false,true
74,CONTENT_WRONG_KEY,context_validation,formal_projection,'success',200,1,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',"('success', 'failure')","(('legal_minimum', 100), ('legal_maximum', 599), ('future_success_minimum', 200), ('future_success_maximum', 299), ('admit_012_executes_success_judgment', False))","(('wrong', 0), ('legal_maximum', None), ('zero_allowed', True), ('recomputed_from_file_inside_evaluator', False))","(('length', 64), ('grammar', '[0-9a-f]{64}'), ('case_policy', 'ASCII_lowercase_only'), ('normalization_allowed', False), ('recomputed_from_file_inside_evaluator', False))",ADMIT_012,invalid,false,true,CONTENT_LENGTH_CONTRACT_CONTENT_INVALID,"(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256')","('allowed_download_result_statuses', 'successful_http_status_contract', 'content_length_contract')",false,"('ADMIT_012', 'invalid', False, True, 'CONTENT_LENGTH_CONTRACT_CONTENT_INVALID', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('allowed_download_result_statuses', 'successful_http_status_contract', 'content_length_contract'), False)",evaluate_admit_012|Admit012EvaluationResult,false,true
75,CONTENT_KEY_ORDER,context_validation,formal_projection,'success',200,1,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',"('success', 'failure')","(('legal_minimum', 100), ('legal_maximum', 599), ('future_success_minimum', 200), ('future_success_maximum', 299), ('admit_012_executes_success_judgment', False))","(('legal_maximum', None), ('legal_minimum', 0), ('zero_allowed', True), ('recomputed_from_file_inside_evaluator', False))","(('length', 64), ('grammar', '[0-9a-f]{64}'), ('case_policy', 'ASCII_lowercase_only'), ('normalization_allowed', False), ('recomputed_from_file_inside_evaluator', False))",ADMIT_012,invalid,false,true,CONTENT_LENGTH_CONTRACT_CONTENT_INVALID,"(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256')","('allowed_download_result_statuses', 'successful_http_status_contract', 'content_length_contract')",false,"('ADMIT_012', 'invalid', False, True, 'CONTENT_LENGTH_CONTRACT_CONTENT_INVALID', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('allowed_download_result_statuses', 'successful_http_status_contract', 'content_length_contract'), False)",evaluate_admit_012|Admit012EvaluationResult,false,true
76,CONTENT_WRONG_VALUE,context_validation,formal_projection,'success',200,1,'0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef',"('success', 'failure')","(('legal_minimum', 100), ('legal_maximum', 599), ('future_success_minimum', 200), ('future_success_maximum', 299), ('admit_012_executes_success_judgment', False))","(('legal_minimum', 'wrong'), ('legal_maximum', None), ('zero_allowed', True), ('recomputed_from_file_inside_evaluator', False))","(('length', 64), ('grammar', '[0-9a-f]{64}'), ('case_policy', 'ASCII_lowercase_only'), ('normalization_allowed', False), ('recomputed_from_file_inside_evaluator', False))",ADMIT_012,invalid,false,true,CONTENT_LENGTH_CONTRACT_CONTENT_INVALID,"(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","(('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef'))","('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256')","('allowed_download_result_statuses', 'successful_http_status_contract', 'content_length_contract')",false,"('ADMIT_012', 'invalid', False, True, 'CONTENT_LENGTH_CONTRACT_CONTENT_INVALID', (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), (('download_result_status', 'success'), ('observed_http_status', 200), ('observed_content_length_bytes', 1), ('observed_sha256', '0123456789abcdef0123456789abcdef0123456789abcdef0123456789abcdef')), ('download_result_status', 'observed_http_status', 'observed_content_length_bytes', 'observed_sha256'), ('allowed_download_result_statuses', 'successful_http_status_contract', 'content_length_contract'), False)",evaluate_admit_012|Admit012EvaluationResult,false,true
