canonical_event_id,pdb_id,ligand_component_id,source_datasets_json,population_status,post_only_partition,structural_model_eligible,feature_compatible,explicit_cys_sg_event,usable_post_complex_structural_evidence,target_residue_identity,target_cys_chain_residue,protein_reactive_atom,ligand_instance,ligand_reactive_atom,ligand_reactive_element,selected_connection_id,selected_protein_endpoint_coordinates_json,selected_ligand_endpoint_coordinates_json,post_distance_angstrom,reported_distance_angstrom,selected_protein_altloc,selected_ligand_altloc,ligand_heavy_atom_count,pocket_heavy_atom_count,full_ligand_coordinates_recoverable,exact_ccd_observed_heavy_atom_identity_coverage,exact_ccd_observed_heavy_atom_element_agreement,reactive_ligand_atom_exact_coverage,canonical_pocket_coordinates_recoverable,ligand_atom_inventory_sha256,pocket_atom_inventory_sha256,observed_heavy_atom_map_sha256,ccd_heavy_atom_map_sha256,ccd_component_graph_sha256,reactive_center_radius1_fingerprint,reactive_center_radius2_fingerprint,reactive_center_local_topology,source_annotations_json,annotation_conflicts_json,leakage_classification,predicted_group_id,predicted_split,leakage_linking_axes_json,pre_status,pre_status_diagnostic_only_for_post_only_triage,training_domain_relevance_status,training_domain_relevance_human_review_required,post_geometry_auxiliary_labels_status,production_chemistry_authority_status,production_approval_created,terminal_outcome,terminal_reasons_json
COVAPIE_CYS_SG_EVENT_V1:6TG1:A:CYS:797-:SG:C:N82:CBO,6TG1,N82,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]",NEW_UNIQUE_CANDIDATE_EVENT,OUTSIDE_STRUCTURAL_ELIGIBILITY,false,false,false,false,,,,,,,,[],[],,,,,,,false,false,false,false,false,,,,,,,,,[],[],LEAKAGE_EVIDENCE_INCOMPLETE,,UNASSIGNED_READ_ONLY,[],PRE_REACTION_UNRESOLVED,false,NOT_EVALUATED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,false,NOT_AUDITED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,NOT_EVALUATED_OR_CREATED_BY_POST_ONLY_LANE,false,STRUCTURAL_EVIDENCE_INCOMPLETE,"[""BOUNDED_EVENT_PROCESSING_CAP_NOT_SELECTED""]"
COVAPIE_CYS_SG_EVENT_V1:6TG1:B:CYS:797-:SG:H:N82:CBO,6TG1,N82,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]",NEW_UNIQUE_CANDIDATE_EVENT,OUTSIDE_STRUCTURAL_ELIGIBILITY,false,false,false,false,,,,,,,,[],[],,,,,,,false,false,false,false,false,,,,,,,,,[],[],LEAKAGE_EVIDENCE_INCOMPLETE,,UNASSIGNED_READ_ONLY,[],PRE_REACTION_UNRESOLVED,false,NOT_EVALUATED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,false,NOT_AUDITED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,NOT_EVALUATED_OR_CREATED_BY_POST_ONLY_LANE,false,STRUCTURAL_EVIDENCE_INCOMPLETE,"[""BOUNDED_EVENT_PROCESSING_CAP_NOT_SELECTED""]"
COVAPIE_CYS_SG_EVENT_V1:6TO3:A:CYS:220-:SG:B:5Z8:C3,6TO3,5Z8,"[""SOURCE_RCSB_PDB_DIRECT""]",NEW_UNIQUE_CANDIDATE_EVENT,OUTSIDE_STRUCTURAL_ELIGIBILITY,false,false,false,false,,,,,,,,[],[],,,,,,,false,false,false,false,false,,,,,,,,,[],[],LEAKAGE_EVIDENCE_INCOMPLETE,,UNASSIGNED_READ_ONLY,[],PRE_REACTION_UNRESOLVED,false,NOT_EVALUATED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,false,NOT_AUDITED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,NOT_EVALUATED_OR_CREATED_BY_POST_ONLY_LANE,false,STRUCTURAL_EVIDENCE_INCOMPLETE,"[""BOUNDED_EVENT_PROCESSING_CAP_NOT_SELECTED""]"
COVAPIE_CYS_SG_EVENT_V1:6TVO:B:CYS:528-:SG:E:LMB:C3,6TVO,LMB,"[""SOURCE_RCSB_PDB_DIRECT""]",NEW_UNIQUE_CANDIDATE_EVENT,OUTSIDE_STRUCTURAL_ELIGIBILITY,false,false,false,false,,,,,,,,[],[],,,,,,,false,false,false,false,false,,,,,,,,,[],[],LEAKAGE_EVIDENCE_INCOMPLETE,,UNASSIGNED_READ_ONLY,[],PRE_REACTION_UNRESOLVED,false,NOT_EVALUATED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,false,NOT_AUDITED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,NOT_EVALUATED_OR_CREATED_BY_POST_ONLY_LANE,false,STRUCTURAL_EVIDENCE_INCOMPLETE,"[""BOUNDED_EVENT_PROCESSING_CAP_NOT_SELECTED""]"
COVAPIE_CYS_SG_EVENT_V1:6UH4:B:CYS:2-:SG:E:QC7:C05,6UH4,QC7,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]",NEW_UNIQUE_CANDIDATE_EVENT,OUTSIDE_STRUCTURAL_ELIGIBILITY,false,false,false,false,,,,,,,,[],[],,,,,,,false,false,false,false,false,,,,,,,,,[],[],LEAKAGE_EVIDENCE_INCOMPLETE,,UNASSIGNED_READ_ONLY,[],PRE_REACTION_UNRESOLVED,false,NOT_EVALUATED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,false,NOT_AUDITED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,NOT_EVALUATED_OR_CREATED_BY_POST_ONLY_LANE,false,STRUCTURAL_EVIDENCE_INCOMPLETE,"[""BOUNDED_EVENT_PROCESSING_CAP_NOT_SELECTED""]"
COVAPIE_CYS_SG_EVENT_V1:6UMZ:A:CYS:69-:SG:B:QBV:C1,6UMZ,QBV,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]",NEW_UNIQUE_CANDIDATE_EVENT,OUTSIDE_STRUCTURAL_ELIGIBILITY,false,false,false,false,,,,,,,,[],[],,,,,,,false,false,false,false,false,,,,,,,,,[],[],LEAKAGE_EVIDENCE_INCOMPLETE,,UNASSIGNED_READ_ONLY,[],PRE_REACTION_UNRESOLVED,false,NOT_EVALUATED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,false,NOT_AUDITED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,NOT_EVALUATED_OR_CREATED_BY_POST_ONLY_LANE,false,STRUCTURAL_EVIDENCE_INCOMPLETE,"[""BOUNDED_EVENT_PROCESSING_CAP_NOT_SELECTED""]"
COVAPIE_CYS_SG_EVENT_V1:6UN0:A:CYS:69-:SG:B:QBV:C1,6UN0,QBV,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]",NEW_UNIQUE_CANDIDATE_EVENT,OUTSIDE_STRUCTURAL_ELIGIBILITY,false,false,false,false,,,,,,,,[],[],,,,,,,false,false,false,false,false,,,,,,,,,[],[],LEAKAGE_EVIDENCE_INCOMPLETE,,UNASSIGNED_READ_ONLY,[],PRE_REACTION_UNRESOLVED,false,NOT_EVALUATED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,false,NOT_AUDITED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,NOT_EVALUATED_OR_CREATED_BY_POST_ONLY_LANE,false,STRUCTURAL_EVIDENCE_INCOMPLETE,"[""BOUNDED_EVENT_PROCESSING_CAP_NOT_SELECTED""]"
COVAPIE_CYS_SG_EVENT_V1:6UND:A:CYS:101-:SG:C:QCV:C1,6UND,QCV,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]",NEW_UNIQUE_CANDIDATE_EVENT,OUTSIDE_STRUCTURAL_ELIGIBILITY,false,false,false,false,,,,,,,,[],[],,,,,,,false,false,false,false,false,,,,,,,,,[],[],LEAKAGE_EVIDENCE_INCOMPLETE,,UNASSIGNED_READ_ONLY,[],PRE_REACTION_UNRESOLVED,false,NOT_EVALUATED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,false,NOT_AUDITED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,NOT_EVALUATED_OR_CREATED_BY_POST_ONLY_LANE,false,STRUCTURAL_EVIDENCE_INCOMPLETE,"[""BOUNDED_EVENT_PROCESSING_CAP_NOT_SELECTED""]"
COVAPIE_CYS_SG_EVENT_V1:6UND:B:CYS:101-:SG:D:QCV:C1,6UND,QCV,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]",NEW_UNIQUE_CANDIDATE_EVENT,OUTSIDE_STRUCTURAL_ELIGIBILITY,false,false,false,false,,,,,,,,[],[],,,,,,,false,false,false,false,false,,,,,,,,,[],[],LEAKAGE_EVIDENCE_INCOMPLETE,,UNASSIGNED_READ_ONLY,[],PRE_REACTION_UNRESOLVED,false,NOT_EVALUATED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,false,NOT_AUDITED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,NOT_EVALUATED_OR_CREATED_BY_POST_ONLY_LANE,false,STRUCTURAL_EVIDENCE_INCOMPLETE,"[""BOUNDED_EVENT_PROCESSING_CAP_NOT_SELECTED""]"
COVAPIE_CYS_SG_EVENT_V1:6USX:A:CYS:12-:SG:E:M1R:C32,6USX,M1R,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]",NEW_UNIQUE_CANDIDATE_EVENT,OUTSIDE_STRUCTURAL_ELIGIBILITY,false,false,false,false,,,,,,,,[],[],,,,,,,false,false,false,false,false,,,,,,,,,[],[],LEAKAGE_EVIDENCE_INCOMPLETE,,UNASSIGNED_READ_ONLY,[],PRE_REACTION_UNRESOLVED,false,NOT_EVALUATED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,false,NOT_AUDITED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,NOT_EVALUATED_OR_CREATED_BY_POST_ONLY_LANE,false,STRUCTURAL_EVIDENCE_INCOMPLETE,"[""BOUNDED_EVENT_PROCESSING_CAP_NOT_SELECTED""]"
COVAPIE_CYS_SG_EVENT_V1:6USX:B:CYS:12-:SG:H:M1R:C32,6USX,M1R,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]",NEW_UNIQUE_CANDIDATE_EVENT,OUTSIDE_STRUCTURAL_ELIGIBILITY,false,false,false,false,,,,,,,,[],[],,,,,,,false,false,false,false,false,,,,,,,,,[],[],LEAKAGE_EVIDENCE_INCOMPLETE,,UNASSIGNED_READ_ONLY,[],PRE_REACTION_UNRESOLVED,false,NOT_EVALUATED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,false,NOT_AUDITED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,NOT_EVALUATED_OR_CREATED_BY_POST_ONLY_LANE,false,STRUCTURAL_EVIDENCE_INCOMPLETE,"[""BOUNDED_EVENT_PROCESSING_CAP_NOT_SELECTED""]"
COVAPIE_CYS_SG_EVENT_V1:6USZ:A:CYS:12-:SG:D:QH4:C39,6USZ,QH4,"[""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]",NEW_UNIQUE_CANDIDATE_EVENT,OUTSIDE_STRUCTURAL_ELIGIBILITY,false,false,false,false,,,,,,,,[],[],,,,,,,false,false,false,false,false,,,,,,,,,[],[],LEAKAGE_EVIDENCE_INCOMPLETE,,UNASSIGNED_READ_ONLY,[],PRE_REACTION_UNRESOLVED,false,NOT_EVALUATED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,false,NOT_AUDITED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,NOT_EVALUATED_OR_CREATED_BY_POST_ONLY_LANE,false,STRUCTURAL_EVIDENCE_INCOMPLETE,"[""BOUNDED_EVENT_PROCESSING_CAP_NOT_SELECTED""]"
COVAPIE_CYS_SG_EVENT_V1:6UT0:A:CYS:12-:SG:G:M1X:C39,6UT0,M1X,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]",NEW_UNIQUE_CANDIDATE_EVENT,OUTSIDE_STRUCTURAL_ELIGIBILITY,false,false,false,false,,,,,,,,[],[],,,,,,,false,false,false,false,false,,,,,,,,,[],[],LEAKAGE_EVIDENCE_INCOMPLETE,,UNASSIGNED_READ_ONLY,[],PRE_REACTION_UNRESOLVED,false,NOT_EVALUATED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,false,NOT_AUDITED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,NOT_EVALUATED_OR_CREATED_BY_POST_ONLY_LANE,false,STRUCTURAL_EVIDENCE_INCOMPLETE,"[""BOUNDED_EVENT_PROCESSING_CAP_NOT_SELECTED""]"
COVAPIE_CYS_SG_EVENT_V1:6UT0:B:CYS:12-:SG:J:M1X:C39,6UT0,M1X,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]",NEW_UNIQUE_CANDIDATE_EVENT,OUTSIDE_STRUCTURAL_ELIGIBILITY,false,false,false,false,,,,,,,,[],[],,,,,,,false,false,false,false,false,,,,,,,,,[],[],LEAKAGE_EVIDENCE_INCOMPLETE,,UNASSIGNED_READ_ONLY,[],PRE_REACTION_UNRESOLVED,false,NOT_EVALUATED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,false,NOT_AUDITED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,NOT_EVALUATED_OR_CREATED_BY_POST_ONLY_LANE,false,STRUCTURAL_EVIDENCE_INCOMPLETE,"[""BOUNDED_EVENT_PROCESSING_CAP_NOT_SELECTED""]"
COVAPIE_CYS_SG_EVENT_V1:6UT0:C:CYS:12-:SG:M:M1X:C39,6UT0,M1X,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]",NEW_UNIQUE_CANDIDATE_EVENT,OUTSIDE_STRUCTURAL_ELIGIBILITY,false,false,false,false,,,,,,,,[],[],,,,,,,false,false,false,false,false,,,,,,,,,[],[],LEAKAGE_EVIDENCE_INCOMPLETE,,UNASSIGNED_READ_ONLY,[],PRE_REACTION_UNRESOLVED,false,NOT_EVALUATED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,false,NOT_AUDITED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,NOT_EVALUATED_OR_CREATED_BY_POST_ONLY_LANE,false,STRUCTURAL_EVIDENCE_INCOMPLETE,"[""BOUNDED_EVENT_PROCESSING_CAP_NOT_SELECTED""]"
COVAPIE_CYS_SG_EVENT_V1:6UT0:D:CYS:12-:SG:P:M1X:C39,6UT0,M1X,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]",NEW_UNIQUE_CANDIDATE_EVENT,OUTSIDE_STRUCTURAL_ELIGIBILITY,false,false,false,false,,,,,,,,[],[],,,,,,,false,false,false,false,false,,,,,,,,,[],[],LEAKAGE_EVIDENCE_INCOMPLETE,,UNASSIGNED_READ_ONLY,[],PRE_REACTION_UNRESOLVED,false,NOT_EVALUATED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,false,NOT_AUDITED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,NOT_EVALUATED_OR_CREATED_BY_POST_ONLY_LANE,false,STRUCTURAL_EVIDENCE_INCOMPLETE,"[""BOUNDED_EVENT_PROCESSING_CAP_NOT_SELECTED""]"
COVAPIE_CYS_SG_EVENT_V1:6V0P:A:CYS:278-:SG:C:QN4:C8,6V0P,QN4,"[""SOURCE_COVBINDERINPDB"",""SOURCE_RCSB_PDB_DIRECT""]",NEW_UNIQUE_CANDIDATE_EVENT,OUTSIDE_STRUCTURAL_ELIGIBILITY,false,false,false,false,,,,,,,,[],[],,,,,,,false,false,false,false,false,,,,,,,,,[],[],LEAKAGE_EVIDENCE_INCOMPLETE,,UNASSIGNED_READ_ONLY,[],PRE_REACTION_UNRESOLVED,false,NOT_EVALUATED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,false,NOT_AUDITED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,NOT_EVALUATED_OR_CREATED_BY_POST_ONLY_LANE,false,STRUCTURAL_EVIDENCE_INCOMPLETE,"[""BOUNDED_EVENT_PROCESSING_CAP_NOT_SELECTED""]"
COVAPIE_CYS_SG_EVENT_V1:6V66:A:CYS:797-:SG:G:QP1:C33,6V66,QP1,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]",NEW_UNIQUE_CANDIDATE_EVENT,OUTSIDE_STRUCTURAL_ELIGIBILITY,false,false,false,false,,,,,,,,[],[],,,,,,,false,false,false,false,false,,,,,,,,,[],[],LEAKAGE_EVIDENCE_INCOMPLETE,,UNASSIGNED_READ_ONLY,[],PRE_REACTION_UNRESOLVED,false,NOT_EVALUATED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,false,NOT_AUDITED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,NOT_EVALUATED_OR_CREATED_BY_POST_ONLY_LANE,false,STRUCTURAL_EVIDENCE_INCOMPLETE,"[""BOUNDED_EVENT_PROCESSING_CAP_NOT_SELECTED""]"
COVAPIE_CYS_SG_EVENT_V1:6V66:B:CYS:797-:SG:I:QP1:C33,6V66,QP1,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]",NEW_UNIQUE_CANDIDATE_EVENT,OUTSIDE_STRUCTURAL_ELIGIBILITY,false,false,false,false,,,,,,,,[],[],,,,,,,false,false,false,false,false,,,,,,,,,[],[],LEAKAGE_EVIDENCE_INCOMPLETE,,UNASSIGNED_READ_ONLY,[],PRE_REACTION_UNRESOLVED,false,NOT_EVALUATED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,false,NOT_AUDITED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,NOT_EVALUATED_OR_CREATED_BY_POST_ONLY_LANE,false,STRUCTURAL_EVIDENCE_INCOMPLETE,"[""BOUNDED_EVENT_PROCESSING_CAP_NOT_SELECTED""]"
COVAPIE_CYS_SG_EVENT_V1:6V66:C:CYS:797-:SG:K:QP1:C33,6V66,QP1,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]",NEW_UNIQUE_CANDIDATE_EVENT,OUTSIDE_STRUCTURAL_ELIGIBILITY,false,false,false,false,,,,,,,,[],[],,,,,,,false,false,false,false,false,,,,,,,,,[],[],LEAKAGE_EVIDENCE_INCOMPLETE,,UNASSIGNED_READ_ONLY,[],PRE_REACTION_UNRESOLVED,false,NOT_EVALUATED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,false,NOT_AUDITED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,NOT_EVALUATED_OR_CREATED_BY_POST_ONLY_LANE,false,STRUCTURAL_EVIDENCE_INCOMPLETE,"[""BOUNDED_EVENT_PROCESSING_CAP_NOT_SELECTED""]"
COVAPIE_CYS_SG_EVENT_V1:6V66:D:CYS:797-:SG:M:QP1:C33,6V66,QP1,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]",NEW_UNIQUE_CANDIDATE_EVENT,OUTSIDE_STRUCTURAL_ELIGIBILITY,false,false,false,false,,,,,,,,[],[],,,,,,,false,false,false,false,false,,,,,,,,,[],[],LEAKAGE_EVIDENCE_INCOMPLETE,,UNASSIGNED_READ_ONLY,[],PRE_REACTION_UNRESOLVED,false,NOT_EVALUATED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,false,NOT_AUDITED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,NOT_EVALUATED_OR_CREATED_BY_POST_ONLY_LANE,false,STRUCTURAL_EVIDENCE_INCOMPLETE,"[""BOUNDED_EVENT_PROCESSING_CAP_NOT_SELECTED""]"
COVAPIE_CYS_SG_EVENT_V1:6V6K:A:CYS:797-:SG:J:QQJ:C33,6V6K,QQJ,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]",NEW_UNIQUE_CANDIDATE_EVENT,OUTSIDE_STRUCTURAL_ELIGIBILITY,false,false,false,false,,,,,,,,[],[],,,,,,,false,false,false,false,false,,,,,,,,,[],[],LEAKAGE_EVIDENCE_INCOMPLETE,,UNASSIGNED_READ_ONLY,[],PRE_REACTION_UNRESOLVED,false,NOT_EVALUATED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,false,NOT_AUDITED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,NOT_EVALUATED_OR_CREATED_BY_POST_ONLY_LANE,false,STRUCTURAL_EVIDENCE_INCOMPLETE,"[""BOUNDED_EVENT_PROCESSING_CAP_NOT_SELECTED""]"
COVAPIE_CYS_SG_EVENT_V1:6V6K:B:CYS:797-:SG:L:QQJ:C33,6V6K,QQJ,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]",NEW_UNIQUE_CANDIDATE_EVENT,OUTSIDE_STRUCTURAL_ELIGIBILITY,false,false,false,false,,,,,,,,[],[],,,,,,,false,false,false,false,false,,,,,,,,,[],[],LEAKAGE_EVIDENCE_INCOMPLETE,,UNASSIGNED_READ_ONLY,[],PRE_REACTION_UNRESOLVED,false,NOT_EVALUATED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,false,NOT_AUDITED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,NOT_EVALUATED_OR_CREATED_BY_POST_ONLY_LANE,false,STRUCTURAL_EVIDENCE_INCOMPLETE,"[""BOUNDED_EVENT_PROCESSING_CAP_NOT_SELECTED""]"
COVAPIE_CYS_SG_EVENT_V1:6V6K:C:CYS:797-:SG:N:QQJ:C33,6V6K,QQJ,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]",NEW_UNIQUE_CANDIDATE_EVENT,OUTSIDE_STRUCTURAL_ELIGIBILITY,false,false,false,false,,,,,,,,[],[],,,,,,,false,false,false,false,false,,,,,,,,,[],[],LEAKAGE_EVIDENCE_INCOMPLETE,,UNASSIGNED_READ_ONLY,[],PRE_REACTION_UNRESOLVED,false,NOT_EVALUATED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,false,NOT_AUDITED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,NOT_EVALUATED_OR_CREATED_BY_POST_ONLY_LANE,false,STRUCTURAL_EVIDENCE_INCOMPLETE,"[""BOUNDED_EVENT_PROCESSING_CAP_NOT_SELECTED""]"
COVAPIE_CYS_SG_EVENT_V1:6V6K:D:CYS:797-:SG:P:QQJ:C33,6V6K,QQJ,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]",NEW_UNIQUE_CANDIDATE_EVENT,OUTSIDE_STRUCTURAL_ELIGIBILITY,false,false,false,false,,,,,,,,[],[],,,,,,,false,false,false,false,false,,,,,,,,,[],[],LEAKAGE_EVIDENCE_INCOMPLETE,,UNASSIGNED_READ_ONLY,[],PRE_REACTION_UNRESOLVED,false,NOT_EVALUATED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,false,NOT_AUDITED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,NOT_EVALUATED_OR_CREATED_BY_POST_ONLY_LANE,false,STRUCTURAL_EVIDENCE_INCOMPLETE,"[""BOUNDED_EVENT_PROCESSING_CAP_NOT_SELECTED""]"
COVAPIE_CYS_SG_EVENT_V1:6V6K:E:CYS:797-:SG:R:QQJ:C33,6V6K,QQJ,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]",NEW_UNIQUE_CANDIDATE_EVENT,OUTSIDE_STRUCTURAL_ELIGIBILITY,false,false,false,false,,,,,,,,[],[],,,,,,,false,false,false,false,false,,,,,,,,,[],[],LEAKAGE_EVIDENCE_INCOMPLETE,,UNASSIGNED_READ_ONLY,[],PRE_REACTION_UNRESOLVED,false,NOT_EVALUATED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,false,NOT_AUDITED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,NOT_EVALUATED_OR_CREATED_BY_POST_ONLY_LANE,false,STRUCTURAL_EVIDENCE_INCOMPLETE,"[""BOUNDED_EVENT_PROCESSING_CAP_NOT_SELECTED""]"
COVAPIE_CYS_SG_EVENT_V1:6V6K:F:CYS:797-:SG:T:QQJ:C33,6V6K,QQJ,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]",NEW_UNIQUE_CANDIDATE_EVENT,OUTSIDE_STRUCTURAL_ELIGIBILITY,false,false,false,false,,,,,,,,[],[],,,,,,,false,false,false,false,false,,,,,,,,,[],[],LEAKAGE_EVIDENCE_INCOMPLETE,,UNASSIGNED_READ_ONLY,[],PRE_REACTION_UNRESOLVED,false,NOT_EVALUATED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,false,NOT_AUDITED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,NOT_EVALUATED_OR_CREATED_BY_POST_ONLY_LANE,false,STRUCTURAL_EVIDENCE_INCOMPLETE,"[""BOUNDED_EVENT_PROCESSING_CAP_NOT_SELECTED""]"
COVAPIE_CYS_SG_EVENT_V1:6V6K:G:CYS:797-:SG:V:QQJ:C33,6V6K,QQJ,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]",NEW_UNIQUE_CANDIDATE_EVENT,OUTSIDE_STRUCTURAL_ELIGIBILITY,false,false,false,false,,,,,,,,[],[],,,,,,,false,false,false,false,false,,,,,,,,,[],[],LEAKAGE_EVIDENCE_INCOMPLETE,,UNASSIGNED_READ_ONLY,[],PRE_REACTION_UNRESOLVED,false,NOT_EVALUATED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,false,NOT_AUDITED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,NOT_EVALUATED_OR_CREATED_BY_POST_ONLY_LANE,false,STRUCTURAL_EVIDENCE_INCOMPLETE,"[""BOUNDED_EVENT_PROCESSING_CAP_NOT_SELECTED""]"
COVAPIE_CYS_SG_EVENT_V1:6V6K:H:CYS:797-:SG:X:QQJ:C33,6V6K,QQJ,"[""SOURCE_COVBINDERINPDB"",""SOURCE_COVPDB"",""SOURCE_RCSB_PDB_DIRECT""]",NEW_UNIQUE_CANDIDATE_EVENT,OUTSIDE_STRUCTURAL_ELIGIBILITY,false,false,false,false,,,,,,,,[],[],,,,,,,false,false,false,false,false,,,,,,,,,[],[],LEAKAGE_EVIDENCE_INCOMPLETE,,UNASSIGNED_READ_ONLY,[],PRE_REACTION_UNRESOLVED,false,NOT_EVALUATED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,false,NOT_AUDITED_OUTSIDE_POST_ONLY_REVIEW_CANDIDATE,NOT_EVALUATED_OR_CREATED_BY_POST_ONLY_LANE,false,STRUCTURAL_EVIDENCE_INCOMPLETE,"[""BOUNDED_EVENT_PROCESSING_CAP_NOT_SELECTED""]"
