sample_index_row_id,sample_preparation_input_id,pdb_id,ligand_identity,domain,source_table_path,source_table_sha256,source_atom_row_index_0based,source_atom_site_or_row_identity,type_symbol,symbol_class,projection_disposition,projection_reason,retained_for_checkpoint_model,projected_heavy_atom_row_index_0based,checkpoint_channel_index,excluded_before_centering,excluded_before_node_count,excluded_before_batch_membership,excluded_before_mask_projection,excluded_before_pair_index_projection,sample_rejected,verified
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,181,atom_site_id=1218,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,181,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,182,atom_site_id=1219,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,182,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,183,atom_site_id=1220,N,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,183,1,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,184,atom_site_id=1221,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,184,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,185,atom_site_id=1222,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,185,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,186,atom_site_id=1223,O,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,186,2,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,187,atom_site_id=1224,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,187,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,188,atom_site_id=1225,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,188,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,189,atom_site_id=1226,O,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,189,2,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,190,atom_site_id=1227,N,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,190,1,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,191,atom_site_id=1228,N,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,191,1,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,192,atom_site_id=1229,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,192,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,193,atom_site_id=1230,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,193,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,194,atom_site_id=1231,O,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,194,2,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,195,atom_site_id=1232,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,195,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,196,atom_site_id=1233,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,196,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,197,atom_site_id=1234,N,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,197,1,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,198,atom_site_id=1235,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,198,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,199,atom_site_id=1236,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,199,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,200,atom_site_id=1237,N,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,200,1,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,201,atom_site_id=1238,N,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,201,1,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,202,atom_site_id=1239,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,202,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,203,atom_site_id=1240,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,203,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,204,atom_site_id=1241,O,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,204,2,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,205,atom_site_id=1242,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,205,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,206,atom_site_id=1243,N,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,206,1,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,207,atom_site_id=1244,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,207,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,208,atom_site_id=1246,O,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,208,2,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,209,atom_site_id=1248,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,209,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,210,atom_site_id=1249,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,210,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,211,atom_site_id=1391,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,211,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,212,atom_site_id=1392,O,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,212,2,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,213,atom_site_id=1393,N,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,213,1,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,214,atom_site_id=1394,N,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,214,1,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,215,atom_site_id=1395,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,215,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,216,atom_site_id=1396,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,216,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,217,atom_site_id=1397,O,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,217,2,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,218,atom_site_id=1398,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,218,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,219,atom_site_id=1399,O,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,219,2,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,220,atom_site_id=1400,N,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,220,1,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,221,atom_site_id=1401,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,221,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,222,atom_site_id=1402,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,222,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,223,atom_site_id=1403,O,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,223,2,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,224,atom_site_id=1404,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,224,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,225,atom_site_id=1405,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,225,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,226,atom_site_id=1406,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,226,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,227,atom_site_id=1407,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,227,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,228,atom_site_id=1408,N,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,228,1,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,229,atom_site_id=1409,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,229,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,230,atom_site_id=1410,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,230,0,false,false,false,false,false,false,true
CYS_SG_SAMPLE_INDEX_000010,CYS_SG_EXPANSION_PREP_000007,1AYW,IN3,protein_or_pocket_atom,data/derived/covalent_small/covapie_independent_group_expansion_batch_sample_preparation_execution_smoke_v0/samples/1AYW_IN3/pocket_atom_table.csv,2e5049958a9ebe29a8905c2d6e8b7a24bca4bbdbd742e13f9156319fb42b4ec8,231,atom_site_id=1411,C,supported_checkpoint_heavy_atom,retain_checkpoint_10d,supported_nonhydrogen_retained_in_checkpoint_10d,true,231,0,false,false,false,false,false,false,true
